unity_timestamp,eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,
428.2449000000,2948974,True,1.0000000000,4.0927430000,-0.0324746600,-0.0003381195,-0.0308687400,-0.1113908000,0.2424657000,0.9637440000,True,0.7680044000,4.0440980000,0.0289603900,-0.0031015630,-0.0293011800,-0.0293582300,0.2549161000,0.9665174000,0.0288139800,-0.0030949860,-0.0293049200,-0.0295566500,0.2548861000,0.9665193000,0.0000000000,
428.2841000000,2949074,True,0.8538220000,4.0428470000,-0.0305674600,-0.0017636720,-0.0310281700,0.0768288400,0.1176618000,0.9900773000,True,0.9972737000,4.1046140000,0.0312291300,-0.0044809270,-0.0294032300,0.1787732000,0.1174172000,0.9768589000,0.0311967800,-0.0044795070,-0.0294040700,0.1787141000,0.1174184000,0.9768696000,0.0000000000,
428.3174000000,2949099,True,0.9014048000,4.2177280000,-0.0316848900,-0.0018860630,-0.0303587400,-0.0311436000,0.1107498000,0.9933603000,True,0.9937066000,4.2305300000,0.0299173600,-0.0051364600,-0.0269106000,0.0981916800,0.1433736000,0.9847854000,0.0075882720,-0.0039582830,-0.0281604500,0.0514074000,0.1318220000,0.9899395000,0.0000000000,
428.3616000000,2949116,True,1.0000000000,4.0773320000,-0.0325347400,-0.0017403110,-0.0306628700,-0.0945897100,0.1139532000,0.9889729000,True,1.0000000000,4.2140200000,0.0291178200,-0.0040130160,-0.0295596900,-0.0259857900,0.1147007000,0.9930602000,-0.0106474900,-0.0025471500,-0.0302712300,-0.0702825900,0.1142741000,0.9909601000,0.0000000000,
428.4836000000,2949174,True,1.0000000000,4.1284940000,-0.0325526600,-0.0017217260,-0.0305677400,-0.0448462700,0.0914778500,0.9947968000,True,1.0000000000,4.0160680000,0.0292664800,-0.0041012730,-0.0288158900,0.0356602900,0.0897076800,0.9953296000,-0.0113332200,-0.0025384980,-0.0299664200,-0.0172273700,0.0909281700,0.9957084000,0.0000000000,
428.5282000000,2949207,True,1.0000000000,4.0949710000,-0.0319795700,-0.0014571080,-0.0302968600,0.0101471300,0.1004337000,0.9948920000,True,1.0000000000,4.1948390000,0.0297654600,-0.0045472110,-0.0271595000,0.1049808000,0.0986789200,0.9895663000,-0.0319332000,-0.0014594270,-0.0302945100,0.0102234300,0.1004185000,0.9948928000,0.0000000000,
428.5951000000,2949316,True,1.0000000000,4.0804600000,-0.0314702300,-0.0019408570,-0.0304163100,0.0066223730,-0.0095368280,0.9999326000,True,1.0000000000,4.2406010000,0.0300330800,-0.0045122680,-0.0290193900,0.0773013000,-0.0071258800,0.9969823000,-0.0314689900,-0.0019409030,-0.0304162800,0.0066376310,-0.0095368270,0.9999325000,0.0000000000,
428.6174000000,2949391,True,1.0000000000,4.0661160000,-0.0320165400,-0.0014427490,-0.0302986500,0.0181733700,-0.0043793090,0.9998252000,True,1.0000000000,4.2079770000,0.0298242800,-0.0040117650,-0.0289481200,0.0741429400,-0.0060272610,0.9972295000,-0.0320158400,-0.0014427800,-0.0302986300,0.0181733700,-0.0043793090,0.9998252000,0.0000000000,
428.6505000000,2949441,True,1.0000000000,4.0874940000,-0.0319484300,-0.0014259030,-0.0301402600,0.0364228300,0.0032196130,0.9993313000,True,1.0000000000,4.2231140000,0.0297940400,-0.0046624300,-0.0269824100,0.1141819000,0.0023803780,0.9934570000,-0.0319484300,-0.0014259030,-0.0301402600,0.0364228300,0.0032196130,0.9993313000,0.0000000000,
428.6836000000,2949474,True,1.0000000000,4.1479340000,-0.0318031600,-0.0013627320,-0.0300878500,0.0413209000,0.0108642800,0.9990869000,True,1.0000000000,4.3628690000,0.0299456500,-0.0046622620,-0.0268823600,0.1239932000,0.0057678370,0.9922663000,-0.0318031600,-0.0013627320,-0.0300878500,0.0413209000,0.0108642800,0.9990869000,0.0000000000,
428.6836000000,2949491,True,1.0000000000,4.1521610000,-0.0317311100,-0.0011778870,-0.0305293600,0.0379946900,0.0021362480,0.9992757000,True,1.0000000000,4.3197170000,0.0300128800,-0.0046928710,-0.0267062500,0.1239935000,0.0053406020,0.9922686000,-0.0317311100,-0.0011778870,-0.0305293600,0.0379946900,0.0021362480,0.9992757000,0.0000000000,
428.6949000000,2949507,True,1.0000000000,4.2146910000,-0.0316877800,-0.0011992490,-0.0303105200,0.0387880800,0.0100098300,0.9991973000,True,1.0000000000,4.2592160000,0.0300606500,-0.0045684660,-0.0269475400,0.1238410000,0.0136719500,0.9922079000,-0.0316877800,-0.0011992490,-0.0303105200,0.0387880800,0.0100098300,0.9991973000,0.0000000000,
428.7170000000,2949516,True,1.0000000000,4.1606600000,-0.0316788300,-0.0011433260,-0.0303776900,0.0371857500,0.0129852600,0.9992240000,True,1.0000000000,4.2824250000,0.0300743000,-0.0044817660,-0.0270745700,0.1184701000,0.0078278130,0.9929268000,-0.0316788300,-0.0011433260,-0.0303776900,0.0371857500,0.0129852600,0.9992240000,0.0000000000,
428.7503000000,2949541,True,1.0000000000,4.1057740000,-0.0316870600,-0.0010604710,-0.0302250700,0.0410767800,0.0278778900,0.9987670000,True,1.0000000000,4.2072450000,0.0301246500,-0.0042073670,-0.0275810700,0.1162733000,0.0324405600,0.9926873000,-0.0316870600,-0.0010604710,-0.0302250700,0.0410767800,0.0278778900,0.9987670000,0.0000000000,
428.7503000000,2949566,True,1.0000000000,4.1713710000,-0.0310048700,-0.0011103820,-0.0307428600,0.0880129300,-0.0067596620,0.9960964000,True,1.0000000000,4.3699040000,0.0305983100,-0.0042706760,-0.0284522100,0.1673599000,0.0014953750,0.9858947000,-0.0310048700,-0.0011103820,-0.0307428600,0.0880129300,-0.0067596620,0.9960964000,0.0000000000,
428.7617000000,2949582,True,1.0000000000,4.3700710000,-0.0300916800,-0.0015181280,-0.0307703700,0.1877146000,-0.0803379300,0.9789326000,True,1.0000000000,4.4699400000,0.0311850800,-0.0047988890,-0.0286709300,0.2552963000,-0.0780796900,0.9637050000,-0.0300916800,-0.0015181280,-0.0307703700,0.1877146000,-0.0803379300,0.9789326000,0.0000000000,
428.7617000000,2949591,True,1.0000000000,4.3480830000,-0.0297425400,-0.0016866150,-0.0308819300,0.2379472000,-0.1048896000,0.9655979000,True,1.0000000000,4.3155820000,0.0314876000,-0.0049579780,-0.0288052200,0.3135557000,-0.1094065000,0.9432460000,-0.0297425400,-0.0016866150,-0.0308819300,0.2379472000,-0.1048896000,0.9655979000,0.0000000000,
428.9021000000,2949599,True,1.0000000000,4.2722020000,-0.0295150900,-0.0017797550,-0.0309594600,0.2706470000,-0.1188515000,0.9553138000,True,1.0000000000,4.4920960000,0.0317781100,-0.0050670780,-0.0289381100,0.3583279000,-0.1341727000,0.9239041000,-0.0295150900,-0.0017797550,-0.0309594600,0.2706470000,-0.1188515000,0.9553138000,0.0000000000,
428.9077000000,2949674,True,1.0000000000,4.3000790000,-0.0300766600,-0.0016012420,-0.0307824700,0.1860366000,-0.0911109100,0.9783093000,True,1.0000000000,4.4434050000,0.0316628400,-0.0048163760,-0.0287912500,0.3047961000,-0.1023260000,0.9469048000,-0.0300766600,-0.0016012420,-0.0307824700,0.1860366000,-0.0911109100,0.9783093000,0.0000000000,
428.9171000000,2949732,True,1.0000000000,4.3962100000,-0.0302619200,-0.0014080960,-0.0307404000,0.1875170000,-0.0601659700,0.9804170000,True,0.9094076000,4.3948970000,0.0313844300,-0.0044873970,-0.0286700800,0.2972133000,-0.0794379600,0.9515008000,-0.0302619200,-0.0014080960,-0.0307404000,0.1875170000,-0.0601659700,0.9804170000,0.0000000000,
428.9171000000,2949740,True,1.0000000000,4.2870180000,-0.0304626200,-0.0013587800,-0.0307283200,0.1573961000,-0.0507207700,0.9862321000,True,1.0000000000,4.4048310000,0.0312350900,-0.0043967440,-0.0286137900,0.2799573000,-0.0638742700,0.9578851000,-0.0304625400,-0.0013587800,-0.0307283200,0.1573961000,-0.0507207700,0.9862321000,0.0000000000,
428.9284000000,2949749,True,1.0000000000,4.3330990000,-0.0306458500,-0.0012747500,-0.0307782600,0.1551075000,-0.0469213500,0.9867827000,True,1.0000000000,4.2906950000,0.0311020700,-0.0043224180,-0.0285745600,0.2587600000,-0.0490267700,0.9646966000,-0.0306369200,-0.0012751920,-0.0307779400,0.1551224000,-0.0469212400,0.9867803000,0.0000000000,
428.9284000000,2949757,True,1.0000000000,4.1916050000,-0.0308464200,-0.0010713810,-0.0311923100,0.1446546000,-0.0506901400,0.9881830000,True,1.0000000000,4.2939910000,0.0309101100,-0.0042238770,-0.0285169500,0.2432424000,-0.0504765000,0.9686513000,-0.0272311300,-0.0012559210,-0.0310356800,0.1504684000,-0.0506902000,0.9873144000,0.0000000000,
428.9284000000,2949765,True,1.0000000000,4.2130280000,-0.0310627300,-0.0010048980,-0.0313099100,0.1257941000,-0.0447084900,0.9910484000,True,1.0000000000,4.3125310000,0.0306867400,-0.0040957640,-0.0284371000,0.2149996000,-0.0489356900,0.9753873000,0.0136811500,-0.0032445530,-0.0292282700,0.1905836000,-0.0478061300,0.9805062000,0.0000000000,
428.9655000000,2949774,True,1.0000000000,4.2451170000,-0.0312889100,-0.0010747220,-0.0310421000,0.0965276300,-0.0284272800,0.9949243000,True,1.0000000000,4.2858280000,0.0304446400,-0.0039965370,-0.0283337700,0.2024098000,-0.0353549600,0.9786626000,0.0114990200,-0.0030998540,-0.0291649500,0.1701225000,-0.0332646100,0.9848613000,0.0000000000,
428.9733000000,2949782,True,1.0000000000,4.1855470000,-0.0315540000,-0.0011369480,-0.0307381000,0.0941785100,-0.0144197500,0.9954509000,True,1.0000000000,4.3993070000,0.0301800400,-0.0042785040,-0.0273063100,0.1915289000,-0.0377198500,0.9807619000,-0.0300322100,-0.0012144010,-0.0306535000,0.0965884100,-0.0149841700,0.9952116000,0.0000000000,
428.9838000000,2949799,True,1.0000000000,4.1474760000,-0.0319937000,-0.0009155579,-0.0311207400,0.0644689400,-0.0234834800,0.9976434000,True,1.0000000000,4.2982640000,0.0298195800,-0.0035954740,-0.0286858800,0.1420307000,-0.0319218200,0.9893474000,-0.0287804400,-0.0010548710,-0.0309941700,0.0685121800,-0.0239258600,0.9973633000,0.0000000000,
428.9955000000,2949807,True,1.0000000000,4.1265870000,-0.0321719800,-0.0008080140,-0.0313108400,0.0484315700,-0.0181885400,0.9986609000,True,1.0000000000,4.2479250000,0.0296187800,-0.0036219640,-0.0283838400,0.1273517000,-0.0102387900,0.9918048000,-0.0162816500,-0.0015316620,-0.0305581200,0.0687716500,-0.0161438700,0.9975018000,0.0000000000,
428.9955000000,2949815,True,1.0000000000,4.2442630000,-0.0323215800,-0.0007734070,-0.0313558100,0.0427098100,-0.0067597160,0.9990647000,True,1.0000000000,4.2098080000,0.0294629800,-0.0035775910,-0.0283066000,0.1199202000,-0.0200960500,0.9925802000,-0.0093524630,-0.0018159030,-0.0302222300,0.0714579400,-0.0117341800,0.9973746000,0.0000000000,
