unity_timestamp,eye_timestamp,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,messages,
114.1533000000,116999,-0.6341119000,1.4527140000,-0.8087099000,0.0565590800,0.0436561700,-0.0169181000,0.9973009000,-0.6341119000,1.4527140000,-0.8087099000,0.0565590800,0.0436561700,-0.0169181000,0.9973009000,-0.6341119000,1.4527140000,-0.8087099000,0.0565590800,0.0436561700,-0.0169181000,0.9973009000,
114.1533000000,117063,-0.6341512000,1.4526730000,-0.8086996000,0.0566887300,0.0435385200,-0.0168572000,0.9972997000,-0.6341512000,1.4526730000,-0.8086996000,0.0566887300,0.0435385200,-0.0168572000,0.9972997000,-0.6341512000,1.4526730000,-0.8086996000,0.0566887300,0.0435385200,-0.0168572000,0.9972997000,
114.1733000000,117063,-0.6344495000,1.4527030000,-0.8087459000,0.0567661300,0.0432815700,-0.0181127400,0.9972844000,-0.6344495000,1.4527030000,-0.8087459000,0.0567661300,0.0432815700,-0.0181127400,0.9972844000,-0.6344495000,1.4527030000,-0.8087459000,0.0567661300,0.0432815700,-0.0181127400,0.9972844000,
114.1882000000,117115,-0.6344981000,1.4528120000,-0.8087151000,0.0561912000,0.0433683500,-0.0180419800,0.9973145000,-0.6344981000,1.4528120000,-0.8087151000,0.0561912000,0.0433683500,-0.0180419800,0.9973145000,-0.6344981000,1.4528120000,-0.8087151000,0.0561912000,0.0433683500,-0.0180419800,0.9973145000,
114.1942000000,117130,-0.6345458000,1.4528760000,-0.8086710000,0.0559043900,0.0432654100,-0.0179574500,0.9973366000,-0.6345458000,1.4528760000,-0.8086710000,0.0559043900,0.0432654100,-0.0179574500,0.9973366000,-0.6345458000,1.4528760000,-0.8086710000,0.0559043900,0.0432654100,-0.0179574500,0.9973366000,
114.2005000000,117130,-0.6345582000,1.4528890000,-0.8086758000,0.0559687400,0.0431746800,-0.0177405000,0.9973408000,-0.6345582000,1.4528890000,-0.8086758000,0.0559687400,0.0431746800,-0.0177405000,0.9973408000,-0.6345582000,1.4528890000,-0.8086758000,0.0559687400,0.0431746800,-0.0177405000,0.9973408000,
114.2111000000,117142,-0.6345718000,1.4528790000,-0.8083322000,0.0559612300,0.0429846800,-0.0174223100,0.9973551000,-0.6345718000,1.4528790000,-0.8083322000,0.0559612300,0.0429846800,-0.0174223100,0.9973551000,-0.6345718000,1.4528790000,-0.8083322000,0.0559612300,0.0429846800,-0.0174223100,0.9973551000,
114.2222000000,117152,-0.6346581000,1.4528960000,-0.8083463000,0.0560991200,0.0427791600,-0.0170270700,0.9973630000,-0.6346581000,1.4528960000,-0.8083463000,0.0560991200,0.0427791600,-0.0170270700,0.9973630000,-0.6346581000,1.4528960000,-0.8083463000,0.0560991200,0.0427791600,-0.0170270700,0.9973630000,
114.2338000000,117164,-0.6345520000,1.4530190000,-0.8082037000,0.0563722800,0.0426463700,-0.0166519200,0.9973596000,-0.6345520000,1.4530190000,-0.8082037000,0.0563722800,0.0426463700,-0.0166519200,0.9973596000,-0.6345520000,1.4530190000,-0.8082037000,0.0563722800,0.0426463700,-0.0166519200,0.9973596000,
114.2448000000,117175,-0.6343968000,1.4527510000,-0.8081391000,0.0564567900,0.0427517700,-0.0165121700,0.9973527000,-0.6343968000,1.4527510000,-0.8081391000,0.0564567900,0.0427517700,-0.0165121700,0.9973527000,-0.6343968000,1.4527510000,-0.8081391000,0.0564567900,0.0427517700,-0.0165121700,0.9973527000,
114.2561000000,117187,-0.6343167000,1.4528290000,-0.8081260000,0.0566997200,0.0428432100,-0.0165937500,0.9973336000,-0.6343167000,1.4528290000,-0.8081260000,0.0566997200,0.0428432100,-0.0165937500,0.9973336000,-0.6343167000,1.4528290000,-0.8081260000,0.0566997200,0.0428432100,-0.0165937500,0.9973336000,
114.2668000000,117198,-0.6342371000,1.4527860000,-0.8080177000,0.0569016100,0.0430485000,-0.0166297500,0.9973127000,-0.6342371000,1.4527860000,-0.8080177000,0.0569016100,0.0430485000,-0.0166297500,0.9973127000,-0.6342371000,1.4527860000,-0.8080177000,0.0569016100,0.0430485000,-0.0166297500,0.9973127000,
114.2781000000,117208,-0.6342607000,1.4527540000,-0.8080494000,0.0569484100,0.0433314700,-0.0168322800,0.9972943000,-0.6342607000,1.4527540000,-0.8080494000,0.0569484100,0.0433314700,-0.0168322800,0.9972943000,-0.6342607000,1.4527540000,-0.8080494000,0.0569484100,0.0433314700,-0.0168322800,0.9972943000,
114.2891000000,117219,-0.6341577000,1.4527200000,-0.8079114000,0.0569816200,0.0436239400,-0.0169535600,0.9972776000,-0.6341577000,1.4527200000,-0.8079114000,0.0569816200,0.0436239400,-0.0169535600,0.9972776000,-0.6341577000,1.4527200000,-0.8079114000,0.0569816200,0.0436239400,-0.0169535600,0.9972776000,
114.3009000000,117231,-0.6342046000,1.4527300000,-0.8079417000,0.0569754100,0.0438027600,-0.0170751300,0.9972681000,-0.6342046000,1.4527300000,-0.8079417000,0.0569754100,0.0438027600,-0.0170751300,0.9972681000,-0.6342046000,1.4527300000,-0.8079417000,0.0569754100,0.0438027600,-0.0170751300,0.9972681000,
114.3206000000,117243,-0.6341622000,1.4526980000,-0.8078918000,0.0568126400,0.0437460700,-0.0171697700,0.9972782000,-0.6341622000,1.4526980000,-0.8078918000,0.0568126400,0.0437460700,-0.0171697700,0.9972782000,-0.6341622000,1.4526980000,-0.8078918000,0.0568126400,0.0437460700,-0.0171697700,0.9972782000,
114.3298000000,117262,-0.6340728000,1.4526520000,-0.8078456000,0.0566575600,0.0437041900,-0.0169870700,0.9972920000,-0.6340728000,1.4526520000,-0.8078456000,0.0566575600,0.0437041900,-0.0169870700,0.9972920000,-0.6340728000,1.4526520000,-0.8078456000,0.0566575600,0.0437041900,-0.0169870700,0.9972920000,
114.3355000000,117271,-0.6341341000,1.4526520000,-0.8078721000,0.0567269000,0.0436414900,-0.0169090800,0.9972922000,-0.6341341000,1.4526520000,-0.8078721000,0.0567269000,0.0436414900,-0.0169090800,0.9972922000,-0.6341341000,1.4526520000,-0.8078721000,0.0567269000,0.0436414900,-0.0169090800,0.9972922000,
