trial,timestamp,magnification,radial,response
0,30.15593,1,0,1
1,34.04048,0.85,0,0
2,67.86577,0.85,0,1
3,72.64524,1.15,0,1
4,104.4497,1.15,0,1
5,109.5914,1,0,1
