unity_timestamp,eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,
141.2489,134021,True,0.9929039000,3.9196620000,-0.0325392800,0.0023079380,-0.0299506900,0.0395207100,0.0811014000,0.9959220000,True,0.9929039000,3.9879610000,0.0341867800,0.0020031740,-0.0326642600,-0.1477679000,0.1294724000,0.9805109000,0.0297584200,0.0020233920,-0.0324841600,-0.1354851000,0.1264060000,0.9826827000,0.0000000000,
141.2489,134030,True,1.0000000000,3.9665830000,-0.0325537700,0.0022657010,-0.0298481300,0.0403290700,0.0923921600,0.9949057000,True,1.0000000000,4.0254670000,0.0341776600,0.0019973150,-0.0326767000,-0.1380925000,0.1241459000,0.9826079000,0.0239208400,0.0020385740,-0.0322419400,-0.1109176000,0.1195237000,0.9866161000,0.0000000000,
141.2489,134038,True,1.0000000000,3.9198760000,-0.0325628100,0.0022039340,-0.0296825700,0.0328371900,0.0991524200,0.9945303000,True,1.0000000000,4.1405180000,0.0341701500,0.0019753720,-0.0326146400,-0.1403825000,0.1293655000,0.9816095000,0.0268915300,0.0020003050,-0.0322948300,-0.1216749000,0.1262526000,0.9845077000,0.0000000000,
141.2682,134063,True,1.0000000000,3.9904790000,-0.0325916600,0.0021460270,-0.0295224500,0.0292971500,0.1023417000,0.9943178000,True,1.0000000000,4.0809630000,0.0341537200,0.0019677280,-0.0325517600,-0.1407489000,0.1414661000,0.9798863000,0.0315116500,0.0019747770,-0.0324318600,-0.1340957000,0.1400010000,0.9810290000,0.0000000000,
141.2682,134088,True,1.0000000000,3.9750670000,-0.0326435600,0.0022244260,-0.0297268500,0.0319370600,0.1019606000,0.9942757000,True,1.0000000000,4.1023860000,0.0341254900,0.0019569400,-0.0323899500,-0.1449444000,0.1441052000,0.9788896000,0.0290872400,0.0019771270,-0.0321890100,-0.1317450000,0.1410986000,0.9811903000,0.0000000000,
141.3003,134130,True,1.0000000000,3.9460600000,-0.0327320700,0.0024147340,-0.0302661900,0.0346073900,0.0950482600,0.9948710000,True,1.0000000000,4.0741420000,0.0340895900,0.0019775390,-0.0323493400,-0.1544355000,0.1391308000,0.9781576000,0.0224887600,0.0020534360,-0.0319876900,-0.1219492000,0.1318369000,0.9837415000,0.0000000000,
141.3168,134146,True,0.9972445000,3.9646450000,-0.0327493300,0.0024153750,-0.0302763800,0.0370333300,0.1026771000,0.9940251000,True,0.9972445000,4.0984500000,0.0340829800,0.0019701850,-0.0323402400,-0.1487284000,0.1423197000,0.9785832000,0.0259206900,0.0020245510,-0.0320881800,-0.1262826000,0.1377573000,0.9823827000,0.0000000000,
141.3352,134180,True,1.0000000000,3.9994510000,-0.0327536900,0.0024175260,-0.0302482900,0.0378117700,0.1024794000,0.9940162000,True,1.0000000000,4.1130370000,0.0340887200,0.0019789890,-0.0323366000,-0.1510338000,0.1540246000,0.9764555000,0.0277991600,0.0020202640,-0.0321400900,-0.1334842000,0.1494144000,0.9797231000,0.0000000000,
141.3462,134205,True,1.0000000000,3.9978790000,-0.0327034500,0.0021521000,-0.0294460600,0.0249790200,0.1246815000,0.9918823000,True,1.0000000000,4.1192320000,0.0341043500,0.0020172580,-0.0323971000,-0.1449595000,0.1590587000,0.9765690000,0.0320298200,0.0020214540,-0.0323054700,-0.1397420000,0.1580529000,0.9774924000,0.0000000000,
141.3574,134213,True,1.0000000000,3.9963990000,-0.0327011100,0.0021170960,-0.0293366300,0.0230103700,0.1225745000,0.9921925000,True,1.0000000000,4.1483310000,0.0341052100,0.0020154730,-0.0323940000,-0.1461507000,0.1520559000,0.9775065000,0.0337295500,0.0020160370,-0.0323768000,-0.1452042000,0.1519028000,0.9776713000,0.0000000000,
141.3574,134230,True,1.0000000000,4.0477910000,-0.0327028700,0.0021580810,-0.0294730200,0.0241854100,0.1254895000,0.9918001000,True,1.0000000000,4.1181030000,0.0341073800,0.0020089110,-0.0323820000,-0.1466684000,0.1549083000,0.9769809000,0.0339818000,0.0020091860,-0.0323765300,-0.1463494000,0.1548639000,0.9770358000,0.0000000000,
141.3706,134238,True,1.0000000000,3.9583440000,-0.0327002000,0.0021457980,-0.0294664900,0.0283814900,0.1198126000,0.9923908000,True,1.0000000000,4.1436310000,0.0341095300,0.0020023500,-0.0323700100,-0.1470513000,0.1572596000,0.9765477000,0.0340735400,0.0020024260,-0.0323684400,-0.1469599000,0.1572445000,0.9765638000,0.0000000000,
141.3905,134246,True,1.0000000000,3.9782260000,-0.0327019800,0.0021445920,-0.0294803500,0.0272829400,0.1246196000,0.9918295000,True,1.0000000000,4.1487880000,0.0341102800,0.0019996030,-0.0323681800,-0.1471883000,0.1583731000,0.9763471000,0.0340981600,0.0019996340,-0.0323676500,-0.1471566000,0.1583566000,0.9763545000,0.0000000000,
141.4017,134255,True,1.0000000000,3.9956970000,-0.0327037700,0.0021433870,-0.0294758300,0.0294955500,0.1281752000,0.9913128000,True,1.0000000000,4.1451720000,0.0341110200,0.0019969790,-0.0323663500,-0.1472340000,0.1593649000,0.9761788000,0.0341029500,0.0019969940,-0.0323660000,-0.1472042000,0.1593656000,0.9761832000,0.0000000000,
141.4017,134263,True,1.0000000000,3.9836430000,-0.0327015600,0.0021442870,-0.0294963200,0.0254670100,0.1266026000,0.9916265000,True,1.0000000000,4.1490780000,0.0341115900,0.0019996640,-0.0323681800,-0.1452203000,0.1591365000,0.9765176000,0.0341063000,0.0019996800,-0.0323679500,-0.1452032000,0.1591345000,0.9765204000,0.0000000000,
141.4135,134271,True,1.0000000000,3.9146270000,-0.0326878500,0.0021303100,-0.0294381900,0.0238649400,0.1250773000,0.9918599000,True,1.0000000000,4.1448060000,0.0341121600,0.0019982300,-0.0323663500,-0.1431288000,0.1597610000,0.9767244000,0.0340434600,0.0019983520,-0.0323633400,-0.1429608000,0.1597304000,0.9767540000,0.0000000000,
141.425,134288,True,1.0000000000,3.8993070000,-0.0326644600,0.0021431580,-0.0294362800,0.0174409700,0.1333479000,0.9909158000,True,1.0000000000,4.1251680000,0.0341337300,0.0019801330,-0.0323303500,-0.1300060000,0.1704421000,0.9767538000,0.0314931800,0.0019865720,-0.0322159600,-0.1242234000,0.1690390000,0.9777496000,0.0000000000,
141.425,134296,True,1.0000000000,4.0244750000,-0.0326552900,0.0021890260,-0.0295509400,0.0295413400,0.1289840000,0.9912065000,True,1.0000000000,4.1779330000,0.0341581900,0.0019821170,-0.0323482800,-0.1265575000,0.1693588000,0.9773949000,0.0064098970,0.0020680540,-0.0311865200,-0.0619205000,0.1530770000,0.9862725000,0.0000000000,
141.425,134305,True,1.0000000000,3.8852230000,-0.0326422900,0.0022364810,-0.0296617100,0.0286713300,0.1308749000,0.9909843000,True,1.0000000000,4.1276860000,0.0341785900,0.0020221410,-0.0324862100,-0.1264970000,0.1708701000,0.9771397000,0.0089230970,0.0021031490,-0.0314186700,-0.0680545900,0.1562357000,0.9853725000,0.0000000000,
141.4499,134313,True,1.0000000000,3.8909150000,-0.0326239700,0.0022494970,-0.0296697900,0.0294497800,0.1279463000,0.9913437000,True,1.0000000000,4.1128390000,0.0341977400,0.0020333100,-0.0325350800,-0.1230486000,0.1727624000,0.9772473000,0.0082486880,0.0021172640,-0.0314224000,-0.0640110200,0.1558237000,0.9857087000,0.0000000000,
141.4576,134321,True,1.0000000000,3.9777070000,-0.0326446100,0.0023823550,-0.0300582700,0.0516363200,0.1203322000,0.9913899000,True,1.0000000000,4.1549070000,0.0342120400,0.0020266110,-0.0325224600,-0.1215076000,0.1705501000,0.9778285000,0.0259313400,0.0020706790,-0.0322172600,-0.1002352000,0.1646275000,0.9812495000,0.0000000000,
141.4685,134330,True,1.0000000000,3.9136660000,-0.0326353300,0.0024004970,-0.0300647900,0.0549628100,0.1209884000,0.9911311000,True,1.0000000000,4.1316220000,0.0342266100,0.0020330050,-0.0325099000,-0.1214770000,0.1736934000,0.9772788000,0.0318536400,0.0020460510,-0.0324231100,-0.1152813000,0.1719224000,0.9783419000,0.0000000000,
