unity_timestamp,eye_timestamp,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,messages,
33.2666700000,3980450,-0.0235109300,1.2949620000,-0.1391866000,0.0659100000,0.0174659000,0.0071360670,0.9976472000,-0.0235109300,1.2949620000,-0.1391866000,0.0659100000,0.0174659000,0.0071360670,0.9976472000,-0.0235109300,1.2949620000,-0.1391866000,0.0659100000,0.0174659000,0.0071360670,0.9976472000,StopSwimBlock_baseline_round0,
33.2833400000,3980475,-0.0234751700,1.2949880000,-0.1387556000,0.0656077900,0.0164932100,0.0076002990,0.9976802000,-0.0234751700,1.2949880000,-0.1387556000,0.0656077900,0.0164932100,0.0076002990,0.9976802000,-0.0234751700,1.2949880000,-0.1387556000,0.0656077900,0.0164932100,0.0076002990,0.9976802000,,
33.3000000000,3980491,-0.0234551400,1.2950580000,-0.1384335000,0.0653682400,0.0161676100,0.0081026680,0.9976974000,-0.0234551400,1.2950580000,-0.1384335000,0.0653682400,0.0161676100,0.0081026680,0.9976974000,-0.0234551400,1.2950580000,-0.1384335000,0.0653682400,0.0161676100,0.0081026680,0.9976974000,,
33.3166700000,3980500,-0.0235014000,1.2950740000,-0.1383038000,0.0653322300,0.0160616400,0.0083023930,0.9976997000,-0.0235014000,1.2950740000,-0.1383038000,0.0653322300,0.0160616400,0.0083023930,0.9976997000,-0.0235014000,1.2950740000,-0.1383038000,0.0653322300,0.0160616400,0.0083023930,0.9976997000,,
33.3333400000,3980508,-0.0235366800,1.2950850000,-0.1381850000,0.0652966400,0.0159187900,0.0085876160,0.9977019000,-0.0235366800,1.2950850000,-0.1381850000,0.0652966400,0.0159187900,0.0085876160,0.9977019000,-0.0235366800,1.2950850000,-0.1381850000,0.0652966400,0.0159187900,0.0085876160,0.9977019000,,
33.3500000000,3980516,-0.0237870200,1.2950680000,-0.1381357000,0.0653205600,0.0158183600,0.0087648730,0.9977005000,-0.0237870200,1.2950680000,-0.1381357000,0.0653205600,0.0158183600,0.0087648730,0.9977005000,-0.0237870200,1.2950680000,-0.1381357000,0.0653205600,0.0158183600,0.0087648730,0.9977005000,,
33.3666700000,3980533,-0.0240335500,1.2949880000,-0.1381271000,0.0654145400,0.0156700900,0.0089443340,0.9976950000,-0.0240335500,1.2949880000,-0.1381271000,0.0654145400,0.0156700900,0.0089443340,0.9976950000,-0.0240335500,1.2949880000,-0.1381271000,0.0654145400,0.0156700900,0.0089443340,0.9976950000,,
33.3833400000,3980558,-0.0241255800,1.2949960000,-0.1378107000,0.0657092100,0.0152475500,0.0093486230,0.9976785000,-0.0241255800,1.2949960000,-0.1378107000,0.0657092100,0.0152475500,0.0093486230,0.9976785000,-0.0241255800,1.2949960000,-0.1378107000,0.0657092100,0.0152475500,0.0093486230,0.9976785000,,
33.4000000000,3980566,-0.0240731200,1.2949970000,-0.1376381000,0.0658574700,0.0150328300,0.0095794600,0.9976698000,-0.0240731200,1.2949970000,-0.1376381000,0.0658574700,0.0150328300,0.0095794600,0.9976698000,-0.0240731200,1.2949970000,-0.1376381000,0.0658574700,0.0150328300,0.0095794600,0.9976698000,,
33.4166700000,3980583,-0.0244469600,1.2948860000,-0.1374745000,0.0661092400,0.0144286000,0.0099814120,0.9976581000,-0.0244469600,1.2948860000,-0.1374745000,0.0661092400,0.0144286000,0.0099814120,0.9976581000,-0.0244469600,1.2948860000,-0.1374745000,0.0661092400,0.0144286000,0.0099814120,0.9976581000,,
