unity_timestamp,eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,messages,
75.1166700000,4022507,True,1.0000000000,4.8504490000,-0.0312598600,-0.0042229620,-0.0268575500,0.1398019000,-0.0864873500,0.9863952000,True,1.0000000000,5.2695770000,0.0326853800,-0.0085407870,-0.0250752600,0.1238112000,-0.0712898400,0.9897416000,-0.0312598600,-0.0042229620,-0.0268575500,0.1398019000,-0.0864873500,0.9863952000,0.0000000000,BalloonPopped,green,points=3,score=104,time_alive=1.750,pos_x=1.480,pos_y=1.529,pos_z=1.646,
75.1333400000,4022516,True,1.0000000000,4.9386140000,-0.0313362700,-0.0042817840,-0.0266418500,0.1210492000,-0.0792091600,0.9894812000,True,0.7188026000,5.3035580000,0.0326390900,-0.0085832980,-0.0248085500,0.0927890900,-0.0811313300,0.9923748000,-0.0313362700,-0.0042817840,-0.0266418500,0.1210492000,-0.0792091600,0.9894812000,0.0000000000,,
75.1333400000,4022524,True,1.0000000000,4.8463590000,-0.0314614400,-0.0042467650,-0.0266450200,0.1112987000,-0.0740821200,0.9910219000,True,0.7188026000,5.3012850000,0.0325870100,-0.0085506900,-0.0248559600,0.0759896200,-0.0751351100,0.9942738000,-0.0314614400,-0.0042467650,-0.0266450200,0.1112987000,-0.0740821200,0.9910219000,0.0000000000,,
75.1500000000,4022532,True,1.0000000000,4.8544160000,-0.0315519400,-0.0041963500,-0.0266442000,0.1120312000,-0.0813759900,0.9903671000,True,0.6752439000,5.2765660000,0.0325450300,-0.0084543770,-0.0249766700,0.0819558100,-0.0775154600,0.9936169000,-0.0315519400,-0.0041963500,-0.0266442000,0.1120312000,-0.0813759900,0.9903671000,0.0000000000,,
75.1500000000,4022541,True,1.0000000000,4.8728640000,-0.0316002200,-0.0042159270,-0.0265241400,0.0913853000,-0.0859378900,0.9921005000,True,0.6752439000,5.2886810000,0.0324993900,-0.0084172370,-0.0249221700,0.0521698500,-0.0817566700,0.9952860000,-0.0315989300,-0.0042160190,-0.0265241100,0.0913853000,-0.0859378900,0.9921005000,0.0000000000,,
75.1500000000,4022549,True,1.0000000000,4.7908940000,-0.0316390500,-0.0041066740,-0.0267188000,0.0824440900,-0.0769966500,0.9936169000,True,0.7408155000,5.1719970000,0.0324571200,-0.0083909000,-0.0248897600,0.0583808900,-0.0687570100,0.9959238000,-0.0215935500,-0.0047781220,-0.0264321500,0.0786745100,-0.0757143000,0.9940210000,0.0000000000,,
75.1666700000,4022557,True,1.0000000000,4.8466490000,-0.0316867100,-0.0039900970,-0.0269435400,0.0773316600,-0.0615540500,0.9951035000,True,0.7408155000,5.2509160000,0.0324023600,-0.0083510440,-0.0248624900,0.0464479800,-0.0719302900,0.9963276000,-0.0315055100,-0.0040024260,-0.0269376700,0.0772405900,-0.0615696900,0.9951096000,0.0000000000,,
75.1666700000,4022566,True,1.0000000000,4.7421880000,-0.0317718200,-0.0041743010,-0.0262438800,0.0639654200,-0.0592046400,0.9961944000,True,1.0000000000,5.1782530000,0.0323831800,-0.0082887270,-0.0248916200,0.0394747100,-0.0796818500,0.9960384000,-0.0316877900,-0.0041796880,-0.0262421000,0.0639349100,-0.0592351700,0.9961945000,0.0000000000,,
75.1833300000,4022574,True,1.0000000000,4.7473140000,-0.0317950900,-0.0041313480,-0.0263521700,0.0619967100,-0.0610964400,0.9962046000,True,1.0000000000,5.2050930000,0.0323365200,-0.0081981810,-0.0250583800,0.0192568100,-0.0886545800,0.9958763000,0.0282884700,-0.0079414830,-0.0251400500,0.0219574100,-0.0869293900,0.9959725000,0.0000000000,,
75.1833300000,4022582,True,1.0000000000,4.7711030000,-0.0318657100,-0.0040250090,-0.0266274400,0.0549777600,-0.0590366200,0.9967408000,True,1.0000000000,5.1964110000,0.0323025700,-0.0081627350,-0.0251075800,0.0213471400,-0.0841983800,0.9962204000,0.0232140000,-0.0075766760,-0.0253228500,0.0261230900,-0.0806428400,0.9964007000,0.0000000000,,
