unity_timestamp,eye_timestamp,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,messages,
16.5666700000,3963570,0.0072569850,1.3024980000,-0.1387954000,0.0122451100,0.1067570000,0.0068538200,0.9941861000,0.0072569850,1.3024980000,-0.1387954000,0.0122451100,0.1067570000,0.0068538200,0.9941861000,0.0072569850,1.3024980000,-0.1387954000,0.0122451100,0.1067570000,0.0068538200,0.9941861000,,
16.5833300000,3963587,0.0071067810,1.3023680000,-0.1387856000,0.0124488100,0.1062601000,0.0070761700,0.9942353000,0.0071067810,1.3023680000,-0.1387856000,0.0124488100,0.1062601000,0.0070761700,0.9942353000,0.0071067810,1.3023680000,-0.1387856000,0.0124488100,0.1062601000,0.0070761700,0.9942353000,,
16.6000000000,3963603,0.0070519450,1.3024350000,-0.1387122000,0.0126490700,0.1066385000,0.0071761240,0.9941915000,0.0070519450,1.3024350000,-0.1387122000,0.0126490700,0.1066385000,0.0071761240,0.9941915000,0.0070519450,1.3024350000,-0.1387122000,0.0126490700,0.1066385000,0.0071761240,0.9941915000,,
16.6166700000,3963612,0.0064802170,1.3024580000,-0.1386726000,0.0128682800,0.1066389000,0.0073781340,0.9941872000,0.0064802170,1.3024580000,-0.1386726000,0.0128682800,0.1066389000,0.0073781340,0.9941872000,0.0064802170,1.3024580000,-0.1386726000,0.0128682800,0.1066389000,0.0073781340,0.9941872000,,
16.6333400000,3963628,0.0066833500,1.3026780000,-0.1385133000,0.0128256100,0.1079579000,0.0076403800,0.9940434000,0.0066833500,1.3026780000,-0.1385133000,0.0128256100,0.1079579000,0.0076403800,0.9940434000,0.0066833500,1.3026780000,-0.1385133000,0.0128256100,0.1079579000,0.0076403800,0.9940434000,,
16.6500000000,3963645,0.0063428880,1.3028960000,-0.1384244000,0.0125441800,0.1097731000,0.0082238430,0.9938435000,0.0063428880,1.3028960000,-0.1384244000,0.0125441800,0.1097731000,0.0082238430,0.9938435000,0.0063428880,1.3028960000,-0.1384244000,0.0125441800,0.1097731000,0.0082238430,0.9938435000,,
16.6666700000,3963670,0.0063500400,1.3031470000,-0.1384089000,0.0118445000,0.1117348000,0.0085123270,0.9936310000,0.0063500400,1.3031470000,-0.1384089000,0.0118445000,0.1117348000,0.0085123270,0.9936310000,0.0063500400,1.3031470000,-0.1384089000,0.0118445000,0.1117348000,0.0085123270,0.9936310000,,
16.6833300000,3963687,0.0059008600,1.3034030000,-0.1386631000,0.0104795600,0.1156402000,0.0088641710,0.9931964000,0.0059008600,1.3034030000,-0.1386631000,0.0104795600,0.1156402000,0.0088641710,0.9931964000,0.0059008600,1.3034030000,-0.1386631000,0.0104795600,0.1156402000,0.0088641710,0.9931964000,,
16.7000000000,3963695,0.0061488150,1.3037420000,-0.1387613000,0.0090483730,0.1200215000,0.0091846360,0.9926876000,0.0061488150,1.3037420000,-0.1387613000,0.0090483730,0.1200215000,0.0091846360,0.9926876000,0.0061488150,1.3037420000,-0.1387613000,0.0090483730,0.1200215000,0.0091846360,0.9926876000,,
16.7166700000,3963712,0.0065894130,1.3043240000,-0.1390264000,0.0067128280,0.1291493000,0.0104624000,0.9915472000,0.0065894130,1.3043240000,-0.1390264000,0.0067128280,0.1291493000,0.0104624000,0.9915472000,0.0065894130,1.3043240000,-0.1390264000,0.0067128280,0.1291493000,0.0104624000,0.9915472000,,
16.7333300000,3963728,0.0071597100,1.3046340000,-0.1393037000,0.0052920940,0.1363685000,0.0118244000,0.9905735000,0.0071597100,1.3046340000,-0.1393037000,0.0052920940,0.1363685000,0.0118244000,0.9905735000,0.0071597100,1.3046340000,-0.1393037000,0.0052920940,0.1363685000,0.0118244000,0.9905735000,,
16.7500000000,3963745,0.0079054830,1.3052010000,-0.1398730000,0.0029295560,0.1500244000,0.0143272200,0.9885741000,0.0079054830,1.3052010000,-0.1398730000,0.0029295560,0.1500244000,0.0143272200,0.9885741000,0.0079054830,1.3052010000,-0.1398730000,0.0029295560,0.1500244000,0.0143272200,0.9885741000,,
16.7666700000,3963762,0.0085306170,1.3055780000,-0.1401730000,0.0016123230,0.1583231000,0.0158164300,0.9872594000,0.0085306170,1.3055780000,-0.1401730000,0.0016123230,0.1583231000,0.0158164300,0.9872594000,0.0085306170,1.3055780000,-0.1401730000,0.0016123230,0.1583231000,0.0158164300,0.9872594000,,
16.7833300000,3963778,0.0090646740,1.3061900000,-0.1408784000,-0.0014133310,0.1725188000,0.0182383900,0.9848363000,0.0090646740,1.3061900000,-0.1408784000,-0.0014133310,0.1725188000,0.0182383900,0.9848363000,0.0090646740,1.3061900000,-0.1408784000,-0.0014133310,0.1725188000,0.0182383900,0.9848363000,,
16.8000000000,3963795,0.0095124240,1.3068350000,-0.1409104000,-0.0035366660,0.1782407000,0.0193310200,0.9837906000,0.0095124240,1.3068350000,-0.1409104000,-0.0035366660,0.1782407000,0.0193310200,0.9837906000,0.0095124240,1.3068350000,-0.1409104000,-0.0035366660,0.1782407000,0.0193310200,0.9837906000,,
16.8166700000,3963812,0.0097422600,1.3077490000,-0.1411963000,-0.0069710390,0.1874560000,0.0211019700,0.9820216000,0.0097422600,1.3077490000,-0.1411963000,-0.0069710390,0.1874560000,0.0211019700,0.9820216000,0.0097422600,1.3077490000,-0.1411963000,-0.0069710390,0.1874560000,0.0211019700,0.9820216000,,
16.8333300000,3963828,0.0089335440,1.3079530000,-0.1415052000,-0.0081899160,0.1888156000,0.0215094600,0.9817429000,0.0089335440,1.3079530000,-0.1415052000,-0.0081899160,0.1888156000,0.0215094600,0.9817429000,0.0089335440,1.3079530000,-0.1415052000,-0.0081899160,0.1888156000,0.0215094600,0.9817429000,,
16.8500000000,3963845,0.0087285040,1.3084300000,-0.1412358000,-0.0094878180,0.1901632000,0.0219049600,0.9814623000,0.0087285040,1.3084300000,-0.1412358000,-0.0094878180,0.1901632000,0.0219049600,0.9814623000,0.0087285040,1.3084300000,-0.1412358000,-0.0094878180,0.1901632000,0.0219049600,0.9814623000,,
16.8666700000,3963870,0.0075364110,1.3081110000,-0.1412511000,-0.0088520530,0.1864274000,0.0214398700,0.9821949000,0.0075364110,1.3081110000,-0.1412511000,-0.0088520530,0.1864274000,0.0214398700,0.9821949000,0.0075364110,1.3081110000,-0.1412511000,-0.0088520530,0.1864274000,0.0214398700,0.9821949000,,
16.8833400000,3963887,0.0057086940,1.3078200000,-0.1412015000,-0.0081454500,0.1818274000,0.0207382800,0.9830780000,0.0057086940,1.3078200000,-0.1412015000,-0.0081454500,0.1818274000,0.0207382800,0.9830780000,0.0057086940,1.3078200000,-0.1412015000,-0.0081454500,0.1818274000,0.0207382800,0.9830780000,,
16.9000000000,3963903,0.0051779750,1.3076690000,-0.1405425000,-0.0066674540,0.1760213000,0.0197686700,0.9841653000,0.0051779750,1.3076690000,-0.1405425000,-0.0066674540,0.1760213000,0.0197686700,0.9841653000,0.0051779750,1.3076690000,-0.1405425000,-0.0066674540,0.1760213000,0.0197686700,0.9841653000,,
16.9166700000,3963912,0.0033941270,1.3074000000,-0.1400607000,-0.0051945800,0.1680197000,0.0187651500,0.9855914000,0.0033941270,1.3074000000,-0.1400607000,-0.0051945800,0.1680197000,0.0187651500,0.9855914000,0.0033941270,1.3074000000,-0.1400607000,-0.0051945800,0.1680197000,0.0187651500,0.9855914000,,
16.9333300000,3963928,0.0022015570,1.3072650000,-0.1397095000,-0.0047009050,0.1622300000,0.0184856000,0.9865686000,0.0022015570,1.3072650000,-0.1397095000,-0.0047009050,0.1622300000,0.0184856000,0.9865686000,0.0022015570,1.3072650000,-0.1397095000,-0.0047009050,0.1622300000,0.0184856000,0.9865686000,,
16.9500000000,3963945,-0.0005974770,1.3068830000,-0.1396341000,-0.0044254800,0.1523541000,0.0180058600,0.9881520000,-0.0005974770,1.3068830000,-0.1396341000,-0.0044254800,0.1523541000,0.0180058600,0.9881520000,-0.0005974770,1.3068830000,-0.1396341000,-0.0044254800,0.1523541000,0.0180058600,0.9881520000,,
16.9666700000,3963970,-0.0024657250,1.3066770000,-0.1399028000,-0.0050320530,0.1466738000,0.0178344200,0.9890113000,-0.0024657250,1.3066770000,-0.1399028000,-0.0050320530,0.1466738000,0.0178344200,0.9890113000,-0.0024657250,1.3066770000,-0.1399028000,-0.0050320530,0.1466738000,0.0178344200,0.9890113000,,
16.9833300000,3963987,-0.0050559040,1.3064730000,-0.1399148000,-0.0057344150,0.1367158000,0.0174391300,0.9904402000,-0.0050559040,1.3064730000,-0.1399148000,-0.0057344150,0.1367158000,0.0174391300,0.9904402000,-0.0050559040,1.3064730000,-0.1399148000,-0.0057344150,0.1367158000,0.0174391300,0.9904402000,,
17.0000000000,3963995,-0.0066795350,1.3062940000,-0.1401896000,-0.0060381230,0.1322466000,0.0172985400,0.9910475000,-0.0066795350,1.3062940000,-0.1401896000,-0.0060381230,0.1322466000,0.0172985400,0.9910475000,-0.0066795350,1.3062940000,-0.1401896000,-0.0060381230,0.1322466000,0.0172985400,0.9910475000,,
