eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,
2507955,1,0.1082252000,-1.0000000000,-0.0326386600,-0.0006224366,-0.0313526300,0.0000000000,0.0000000000,0.0000000000,1,0.1082252000,-1.0000000000,0.0300574400,0.0032802740,-0.0356042500,0.0000000000,0.0000000000,0.0000000000,0.0010000000,-0.0010000000,-0.0010000000,0.5773503000,-0.5773503000,-0.5773503000,0.0000000000,
2507963,1,0.1082252000,-1.0000000000,-0.0326386600,-0.0006224366,-0.0313526300,0.0000000000,0.0000000000,0.0000000000,1,0.1082252000,-1.0000000000,0.0300574400,0.0032802740,-0.0356042500,0.0000000000,0.0000000000,0.0000000000,0.0010000000,-0.0010000000,-0.0010000000,0.5773503000,-0.5773503000,-0.5773503000,0.0000000000,
2507972,1,0.0243636600,-1.0000000000,-0.0326386600,-0.0006224366,-0.0313526300,0.0000000000,0.0000000000,0.0000000000,1,0.0243636600,-1.0000000000,0.0300574400,0.0032802740,-0.0356042500,0.0000000000,0.0000000000,0.0000000000,0.0010000000,-0.0010000000,-0.0010000000,0.5773503000,-0.5773503000,-0.5773503000,0.0000000000,
2507980,1,0.0243636600,-1.0000000000,-0.0326386600,-0.0006224366,-0.0313526300,0.0000000000,0.0000000000,0.0000000000,1,0.0243636600,-1.0000000000,0.0300574400,0.0032802740,-0.0356042500,0.0000000000,0.0000000000,0.0000000000,0.0010000000,-0.0010000000,-0.0010000000,0.5773503000,-0.5773503000,-0.5773503000,0.0000000000,
2507988,1,0.0698789100,-1.0000000000,-0.0326386600,-0.0006224366,-0.0313526300,0.0000000000,0.0000000000,0.0000000000,1,0.0698789100,-1.0000000000,0.0300574400,0.0032802740,-0.0356042500,0.0000000000,0.0000000000,0.0000000000,0.0010000000,-0.0010000000,-0.0010000000,0.5773503000,-0.5773503000,-0.5773503000,0.0000000000,
2507997,1,0.0698789100,-1.0000000000,-0.0326386600,-0.0006224366,-0.0313526300,0.0000000000,0.0000000000,0.0000000000,1,0.0698789100,-1.0000000000,0.0300574400,0.0032802740,-0.0356042500,0.0000000000,0.0000000000,0.0000000000,0.0010000000,-0.0010000000,-0.0010000000,0.5773503000,-0.5773503000,-0.5773503000,0.0000000000,
2508005,1,0.0851395900,-1.0000000000,-0.0326386600,-0.0006224366,-0.0313526300,0.0000000000,0.0000000000,0.0000000000,1,0.0851395900,-1.0000000000,0.0300574400,0.0032802740,-0.0356042500,0.0000000000,0.0000000000,0.0000000000,0.0010000000,-0.0010000000,-0.0010000000,0.5773503000,-0.5773503000,-0.5773503000,0.0000000000,
2508013,1,0.0851395900,-1.0000000000,-0.0340234500,-0.0009362641,-0.0317482500,0.0000000000,0.0000000000,0.0000000000,1,0.0851395900,-1.0000000000,0.0300574400,0.0032802740,-0.0356042500,0.0000000000,0.0000000000,0.0000000000,0.0010000000,-0.0010000000,-0.0010000000,0.5773503000,-0.5773503000,-0.5773503000,0.0000000000,
2508022,1,0.0684095100,-1.0000000000,-0.0340234500,-0.0009362641,-0.0317482500,0.0000000000,0.0000000000,0.0000000000,1,0.0684095100,-1.0000000000,0.0300574400,0.0032802740,-0.0356042500,0.0000000000,0.0000000000,0.0000000000,0.0010000000,-0.0010000000,-0.0010000000,0.5773503000,-0.5773503000,-0.5773503000,0.0000000000,
2508030,1,0.0684095100,-1.0000000000,-0.0340234500,-0.0009362641,-0.0317482500,0.0000000000,0.0000000000,0.0000000000,1,0.0684095100,-1.0000000000,0.0300574400,0.0032802740,-0.0356042500,0.0000000000,0.0000000000,0.0000000000,0.0010000000,-0.0010000000,-0.0010000000,0.5773503000,-0.5773503000,-0.5773503000,0.0000000000,
