eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,
1093323,1,1.0000000000,3.4377750000,-0.0329982000,0.0006573792,-0.0200758200,-0.1040202000,0.1958943000,0.9750924000,1,1.0000000000,3.2159730000,0.0313315100,-0.0005534058,-0.0216729900,0.0277865200,0.1952686000,0.9803561000,0.0175411900,-0.0002938538,-0.0213306100,-0.0004577709,0.1956818000,0.9806674000,0.0000000000,
1093332,1,1.0000000000,3.4383700000,-0.0330015000,0.0006593781,-0.0200922100,-0.1034708000,0.1971758000,0.9748926000,1,1.0000000000,3.2138370000,0.0313314500,-0.0005494385,-0.0216730700,0.0277712600,0.1948871000,0.9804325000,0.0163284800,-0.0002675324,-0.0213044000,-0.0028228840,0.1957251000,0.9806547000,0.0000000000,
1093340,1,1.0000000000,3.4446260000,-0.0330044100,0.0006634522,-0.0201018700,-0.1039287000,0.1960165000,0.9750776000,1,1.0000000000,3.2156980000,0.0313313900,-0.0005454712,-0.0216731400,0.0277713400,0.1945672000,0.9804960000,0.0134405800,-0.0002092743,-0.0212361900,-0.0088653850,0.1953131000,0.9807009000,0.0000000000,
1093348,1,1.0000000000,3.4378970000,-0.0330073400,0.0006675263,-0.0201115400,-0.1043556000,0.1965651000,0.9749216000,1,1.0000000000,3.2157290000,0.0313313900,-0.0005402985,-0.0216788200,0.0277405700,0.1940772000,0.9805940000,0.0082770700,-0.0001074982,-0.0211172200,-0.0196229100,0.1953594000,0.9805354000,0.0000000000,
1093357,1,1.0000000000,3.4371030000,-0.0330073400,0.0006675263,-0.0201115400,-0.1072705000,0.1966422000,0.9745896000,1,1.0000000000,3.2240750000,0.0313313900,-0.0005402985,-0.0216788200,0.0277255400,0.1961082000,0.9801902000,0.0030228880,-0.0000088654,-0.0209892300,-0.0317387400,0.1967802000,0.9799337000,0.0000000000,
1093365,1,1.0000000000,3.4372100000,-0.0330073400,0.0006675263,-0.0201115400,-0.1082463000,0.1966713000,0.9744758000,1,1.0000000000,3.2369540000,0.0313313900,-0.0005402985,-0.0216788200,0.0250400100,0.1961544000,0.9802532000,0.0008596802,0.0000317383,-0.0209365400,-0.0381623200,0.1968388000,0.9796929000,0.0000000000,
1093373,1,1.0000000000,3.3639220000,-0.0331033800,0.0006513062,-0.0201004500,-0.1209721000,0.1782538000,0.9765201000,1,1.0000000000,3.2433620000,0.0313290900,-0.0005402985,-0.0216788200,0.0232697700,0.1972513000,0.9800767000,0.0004071656,0.0000315552,-0.0209213400,-0.0460667500,0.1886311000,0.9809670000,0.0000000000,
1093382,1,1.0000000000,3.3349610000,-0.0331200600,0.0006569062,-0.0201216900,-0.1230777000,0.1905827000,0.9739251000,1,1.0000000000,3.2379610000,0.0313284600,-0.0005402985,-0.0216788200,0.0207064100,0.1984123000,0.9798999000,0.0011606900,0.0000200958,-0.0209499400,-0.0467076500,0.1952536000,0.9796399000,0.0000000000,
1093390,1,1.0000000000,3.4266200000,-0.0331106300,0.0005570221,-0.0199590500,-0.1329055000,0.1953299000,0.9716905000,1,1.0000000000,3.2319640000,0.0313280000,-0.0005402985,-0.0216788200,0.0199587300,0.1983360000,0.9799308000,0.0049091800,-0.0000904083,-0.0209737400,-0.0428165900,0.1976644000,0.9793342000,0.0000000000,
1093398,1,1.0000000000,3.4243470000,-0.0331191700,0.0005526886,-0.0199592900,-0.1334235000,0.1945505000,0.9717758000,1,1.0000000000,3.2319640000,0.0313242000,-0.0005402985,-0.0216731400,0.0207214900,0.1980749000,0.9799678000,0.0090007180,-0.0001616821,-0.0210794500,-0.0327609800,0.1973898000,0.9797775000,0.0000000000,
