eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,
347799,1,1.0000000000,3.8254390000,-0.0293926100,0.0116209700,-0.0347607900,0.0531317100,-0.1907218000,0.9802052000,1,1.0000000000,3.0236360000,0.0261820900,0.0113631100,-0.0376509100,-0.1033491000,-0.1603109000,0.9816412000,-0.0132686600,0.0115461600,-0.0355993100,0.0077363140,-0.1823756000,0.9831985000,0.0000000000,
347807,1,1.0000000000,3.8142240000,-0.0293923200,0.0116193900,-0.0347589700,0.0470889800,-0.1895003000,0.9807509000,1,1.0000000000,3.0530240000,0.0261845600,0.0113696600,-0.0376569400,-0.1084453000,-0.1584488000,0.9813937000,-0.0131059700,0.0115462000,-0.0356082000,0.0015106420,-0.1808802000,0.9835039000,0.0000000000,
347816,1,1.0000000000,3.8021850000,-0.0293901400,0.0116177100,-0.0347584700,0.0524754900,-0.1896533000,0.9804478000,1,1.0000000000,3.0207820000,0.0261876100,0.0113729900,-0.0376525000,-0.1082165000,-0.1600055000,0.9811664000,-0.0130932200,0.0115459400,-0.0356070700,0.0053711790,-0.1814604000,0.9833836000,0.0000000000,
347824,1,1.0000000000,3.8125760000,-0.0293879400,0.0116160300,-0.0347579500,0.0571753800,-0.1900963000,0.9800991000,1,1.0000000000,3.0535280000,0.0261906800,0.0113752300,-0.0376480600,-0.1100320000,-0.1619580000,0.9806440000,-0.0135299400,0.0115473200,-0.0355825800,0.0094911290,-0.1826050000,0.9831405000,0.0000000000,
347832,1,1.0000000000,3.8264770000,-0.0293844600,0.0116121700,-0.0347557900,0.0567632800,-0.1923390000,0.9796854000,1,1.0000000000,3.0198820000,0.0261931900,0.0113727400,-0.0376507800,-0.1112681000,-0.1601729000,0.9807976000,-0.0133238800,0.0115429800,-0.0355923600,0.0082245830,-0.1835959000,0.9829674000,0.0000000000,
347841,1,1.0000000000,3.8125920000,-0.0293812100,0.0116104600,-0.0347536200,0.0561067600,-0.1891181000,0.9803501000,1,1.0000000000,2.9878080000,0.0261957100,0.0113702500,-0.0376517100,-0.1111913000,-0.1600654000,0.9808239000,-0.0132222900,0.0115406200,-0.0355962300,0.0074921900,-0.1812164000,0.9834147000,0.0000000000,
347849,1,1.0000000000,3.8491670000,-0.0293833000,0.0116209900,-0.0347507000,0.0554360500,-0.1969178000,0.9788514000,1,1.0000000000,3.0198520000,0.0261967200,0.0113699700,-0.0376525900,-0.1121226000,-0.1597610000,0.9807675000,-0.0130256200,0.0115471000,-0.0356047500,0.0061340560,-0.1865546000,0.9824255000,0.0000000000,
347857,1,1.0000000000,3.9029690000,-0.0293856500,0.0116327800,-0.0347679800,0.0656441400,-0.1872582000,0.9801149000,1,1.0000000000,3.0525210000,0.0261977400,0.0113702500,-0.0376534800,-0.1130986000,-0.1606910000,0.9805035000,-0.0129663400,0.0115552400,-0.0356203500,0.0128785700,-0.1800253000,0.9835777000,0.0000000000,
347866,1,1.0000000000,3.7608640000,-0.0293898800,0.0116438800,-0.0347876000,0.0519564700,-0.1770793000,0.9828242000,1,1.0000000000,3.0330200000,0.0261980800,0.0113707900,-0.0376540400,-0.1164254000,-0.1635754000,0.9796367000,-0.0125690900,0.0115612500,-0.0356549700,0.0010070920,-0.1735250000,0.9848289000,0.0000000000,
347874,1,1.0000000000,3.7992710000,-0.0293898000,0.0116504200,-0.0347983100,0.0561526600,-0.1773234000,0.9825494000,1,1.0000000000,3.0508420000,0.0261984300,0.0113713200,-0.0376545400,-0.1197665000,-0.1668247000,0.9786856000,-0.0107907900,0.0115570400,-0.0357539700,-0.0027160770,-0.1744088000,0.9846696000,0.0000000000,
347882,1,1.0000000000,3.7118840000,-0.0293907500,0.0116540500,-0.0347988800,0.0485690600,-0.1770184000,0.9830084000,1,1.0000000000,2.9826350000,0.0262037800,0.0114119900,-0.0377096000,-0.0848707600,-0.1505304000,0.9849556000,-0.0132684800,0.0115838500,-0.0356429800,0.0098877880,-0.1696641000,0.9854524000,0.0000000000,
347891,1,1.0000000000,3.7993470000,-0.0293917100,0.0116576900,-0.0347984000,0.0567328500,-0.1802084000,0.9819910000,1,1.0000000000,3.0289460000,0.0262256300,0.0114128600,-0.0376489100,-0.1138626000,-0.1777825000,0.9774603000,-0.0135463100,0.0115879400,-0.0356105200,0.0081482810,-0.1800556000,0.9836227000,0.0000000000,
347899,1,1.0000000000,3.7206120000,-0.0293938800,0.0116619300,-0.0347989200,0.0523381000,-0.1793076000,0.9823998000,1,1.0000000000,2.9944920000,0.0262251800,0.0114176600,-0.0376572400,-0.1090556000,-0.1617752000,0.9807832000,-0.0137302400,0.0115931400,-0.0356039000,0.0068970770,-0.1748379000,0.9845731000,0.0000000000,
