eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,
342725,1,1.0000000000,3.3325650000,-0.0293164500,0.0128549500,-0.0350449800,0.0776377200,0.0168611800,0.9968390000,1,1.0000000000,3.1681520000,0.0265371100,0.0125615400,-0.0372905000,-0.0760654900,0.0419161300,0.9962214000,0.0214782700,0.0125881200,-0.0370871100,-0.0622103900,0.0396883100,0.9972736000,0.0000000000,
342733,1,1.0000000000,3.3331300000,-0.0293148000,0.0128524300,-0.0350414400,0.0768129000,0.0184936900,0.9968740000,1,1.0000000000,3.1779940000,0.0265394800,0.0125630700,-0.0372905400,-0.0788433200,0.0420080600,0.9960015000,0.0222139100,0.0125854800,-0.0371163600,-0.0668490100,0.0402223200,0.9969521000,0.0000000000,
342742,1,1.0000000000,3.3353730000,-0.0293131600,0.0128499100,-0.0350379000,0.0762187100,0.0178377700,0.9969316000,1,1.0000000000,3.1677090000,0.0265418400,0.0125615400,-0.0372905000,-0.0772102300,0.0419010400,0.9961339000,0.0217725800,0.0125861700,-0.0370981600,-0.0641638900,0.0398869000,0.9971419000,0.0000000000,
342750,1,1.0000000000,3.3572390000,-0.0293096000,0.0128442200,-0.0350218400,0.0727850900,0.0195619500,0.9971558000,1,1.0000000000,3.1609500000,0.0265440700,0.0125609400,-0.0372765400,-0.0780036700,0.0422519900,0.9960573000,0.0208131300,0.0125900100,-0.0370451800,-0.0625925400,0.0399634000,0.9972387000,0.0000000000,
342758,1,1.0000000000,3.3391880000,-0.0293131600,0.0128385300,-0.0350057600,0.0714730700,0.0195620100,0.9972507000,1,1.0000000000,3.1663670000,0.0265463100,0.0125603600,-0.0372625600,-0.0787659200,0.0424804900,0.9959876000,0.0177457900,0.0126041900,-0.0369070000,-0.0551761400,0.0389254200,0.9977176000,0.0000000000,
342767,1,1.0000000000,3.3405610000,-0.0293148000,0.0128247100,-0.0349599200,0.0715799700,0.0198824800,0.9972367000,1,1.0000000000,3.1585390000,0.0265479000,0.0125577100,-0.0372551900,-0.0811475000,0.0433661500,0.9957582000,0.0075508580,0.0126485100,-0.0364746400,-0.0292819000,0.0354770200,0.9989414000,0.0000000000,
342775,1,1.0000000000,3.3415220000,-0.0293164500,0.0128109000,-0.0349140800,0.0729374100,0.0221253700,0.9970911000,1,1.0000000000,3.1509700000,0.0265495000,0.0125550500,-0.0372478000,-0.0835423100,0.0442965000,0.9955192000,-0.0048282780,0.0126987500,-0.0359370400,0.0043640770,0.0319371100,0.9994804000,0.0000000000,
342783,1,1.0000000000,3.3405910000,-0.0293148000,0.0128071000,-0.0348973600,0.0751962700,0.0210879200,0.9969457000,1,1.0000000000,3.1472630000,0.0265501100,0.0125550500,-0.0372549000,-0.0838166900,0.0431519400,0.9955464000,-0.0046086430,0.0126956300,-0.0359399700,0.0048828740,0.0309452200,0.9995092000,0.0000000000,
342792,1,1.0000000000,3.3410030000,-0.0293131600,0.0128032800,-0.0348806500,0.0754709200,0.0222476000,0.9968998000,1,1.0000000000,3.1470340000,0.0265549800,0.0125615400,-0.0372625600,-0.0850992500,0.0403294500,0.9955559000,-0.0014476620,0.0126827100,-0.0360686800,-0.0046234180,0.0313568500,0.9994975000,0.0000000000,
342800,1,1.0000000000,3.3496700000,-0.0293131600,0.0128006000,-0.0348780200,0.0754853700,0.0226746000,0.9968891000,1,1.0000000000,3.1438600000,0.0265565500,0.0125615400,-0.0372625600,-0.0853132600,0.0419928600,0.9954689000,-0.0003522949,0.0126766800,-0.0361140800,-0.0078888800,0.0327915000,0.9994311000,0.0000000000,
342808,1,1.0000000000,3.3508760000,-0.0293164500,0.0128006000,-0.0348780200,0.0765543000,0.0205385900,0.9968538000,1,1.0000000000,3.1477360000,0.0265571800,0.0125615400,-0.0372549000,-0.0812992400,0.0433199200,0.9957479000,-0.0001143799,0.0126756600,-0.0361202900,-0.0059509380,0.0325470600,0.9994525000,0.0000000000,
342817,1,1.0000000000,3.3423460000,-0.0293164500,0.0128006000,-0.0348780200,0.0768287900,0.0179750400,0.9968822000,1,1.0000000000,3.1288300000,0.0265582700,0.0125615400,-0.0372549000,-0.0810246700,0.0438082500,0.9957489000,-0.0011748660,0.0126801900,-0.0360751500,-0.0026702920,0.0310822000,0.9995133000,0.0000000000,
342825,1,1.0000000000,3.3294980000,-0.0293164500,0.0128006000,-0.0348780200,0.0750428200,0.0184021200,0.9970105000,1,1.0000000000,3.1286470000,0.0265626900,0.0125550500,-0.0372493800,-0.0826579300,0.0450903100,0.9955574000,-0.0040747990,0.0126896800,-0.0359492000,0.0038147520,0.0305485300,0.9995260000,0.0000000000,
342833,1,1.0000000000,3.3269650000,-0.0293166700,0.0127997800,-0.0348780200,0.0751042700,0.0186768800,0.9970008000,1,1.0000000000,3.1465150000,0.0265668800,0.0125537600,-0.0372173000,-0.0857245700,0.0434879000,0.9953693000,-0.0076039280,0.0127041800,-0.0357869100,0.0126496000,0.0283967500,0.9995167000,0.0000000000,
