unity_timestamp,eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,messages,
65.4978600000,968146,True,1.0000000000,3.5748290000,-0.0287436200,0.0005438690,-0.0265184500,0.0380556800,0.1513072000,0.9877540000,True,1.0000000000,3.9474950000,0.0345878500,-0.0034449010,-0.0294077900,0.0525520800,0.1786221000,0.9825133000,0.0184402300,-0.0024278870,-0.0286711000,0.0488590500,0.1716781000,0.9839408000,0.0000000000,,
65.5192300000,968163,True,1.0000000000,3.5615540000,-0.0287688600,0.0005481720,-0.0265517000,0.0397036600,0.1470347000,0.9883342000,True,1.0000000000,3.6770780000,0.0345287800,-0.0030695190,-0.0303337900,0.0362246200,0.1591198000,0.9865944000,-0.0247778000,0.0003200684,-0.0267901600,0.0394748600,0.1477980000,0.9882295000,0.0000000000,,
65.5416300000,968205,True,1.0000000000,3.4470060000,-0.0288011200,0.0006075287,-0.0267759700,0.0274967200,0.1481344000,0.9885849000,True,1.0000000000,3.6273190000,0.0345009000,-0.0030886690,-0.0302828800,0.0343933600,0.1567995000,0.9870314000,-0.0287122700,0.0006023407,-0.0267809000,0.0275119700,0.1481343000,0.9885845000,0.0000000000,StartTrial_baseline_t3_mag1.12_rad0,
65.5642200000,968213,True,1.0000000000,3.4493100000,-0.0288049300,0.0006073609,-0.0267902800,0.0312809600,0.1450063000,0.9889361000,True,1.0000000000,3.6748050000,0.0344980300,-0.0031088870,-0.0302545500,0.0350802700,0.1569838000,0.9869779000,-0.0287981900,0.0006069642,-0.0267906500,0.0312809600,0.1450063000,0.9889361000,0.0000000000,,
65.6433700000,968255,True,1.0000000000,3.4905090000,-0.0288040500,0.0005427704,-0.0266962100,0.0319065200,0.1492938000,0.9882780000,True,1.0000000000,3.5642700000,0.0344995600,-0.0033451390,-0.0297540100,0.0402985700,0.1648716000,0.9854914000,-0.0287954300,0.0005422364,-0.0266966300,0.0319065200,0.1492938000,0.9882780000,0.0000000000,,
65.6974600000,968288,True,1.0000000000,3.2979890000,-0.0287770900,0.0005289917,-0.0265777100,0.0415196300,0.1537340000,0.9872396000,True,1.0000000000,3.6470340000,0.0345159900,-0.0030609900,-0.0303092100,0.0360108500,0.1592870000,0.9865753000,-0.0287741900,0.0005288239,-0.0265779000,0.0415196300,0.1537340000,0.9872396000,0.0000000000,,
65.7195100000,968363,True,1.0000000000,3.4014590000,-0.0287656600,0.0005241699,-0.0265146600,0.0354617800,0.1538864000,0.9874520000,True,1.0000000000,3.5771480000,0.0345289600,-0.0033307190,-0.0297395800,0.0429844700,0.1734027000,0.9839125000,-0.0287580600,0.0005237122,-0.0265150500,0.0354617800,0.1538864000,0.9874520000,0.0000000000,,
65.7420800000,968396,True,1.0000000000,3.4150390000,-0.0287661500,0.0005288086,-0.0265229200,0.0384066800,0.1561139000,0.9869921000,True,1.0000000000,3.6000520000,0.0345331100,-0.0033218540,-0.0297229900,0.0442358100,0.1698326000,0.9844796000,-0.0287514200,0.0005279083,-0.0265236500,0.0384066800,0.1561139000,0.9869921000,0.0000000000,,
65.7869900000,968430,True,1.0000000000,3.4513850000,-0.0287611700,0.0005169678,-0.0264842200,0.0354920000,0.1534426000,0.9875200000,True,1.0000000000,3.6498260000,0.0345402500,-0.0033751980,-0.0296484100,0.0432285900,0.1725634000,0.9840494000,-0.0287247500,0.0005147400,-0.0264860400,0.0354924500,0.1534599000,0.9875173000,0.0000000000,,
65.9191000000,968446,True,1.0000000000,3.4142760000,-0.0287562000,0.0005051423,-0.0264455400,0.0370793600,0.1504079000,0.9879284000,True,1.0000000000,3.5309140000,0.0345498200,-0.0031656950,-0.0301781600,0.0358124900,0.1621404000,0.9861176000,-0.0286683000,0.0005000458,-0.0264507200,0.0370792700,0.1504228000,0.9879262000,0.0000000000,,
