unity_timestamp,eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,
3.078743,970949,True,1.0000000000,4.1982420000,-0.0292036900,-0.0016697240,-0.0269186000,0.1719380000,0.3572276000,0.9180554000,True,1.0000000000,5.0017550000,0.0370216900,-0.0065778350,-0.0299728700,0.0047913130,0.4445698000,0.8957314000,-0.0292036900,-0.0016697240,-0.0269186000,0.1719380000,0.3572276000,0.9180554000,0.0000000000,
3.078743,970999,True,1.0000000000,4.2757870000,-0.0293590300,-0.0016848450,-0.0269102000,0.1734641000,0.3583268000,0.9173397000,True,1.0000000000,4.9379430000,0.0369594400,-0.0063601840,-0.0303529100,0.0120546000,0.4190577000,0.9078795000,-0.0293590300,-0.0016848450,-0.0269102000,0.1734641000,0.3583268000,0.9173397000,0.0000000000,
3.114392,971090,True,1.0000000000,4.3135830000,-0.0295071400,-0.0016716620,-0.0268974500,0.1584190000,0.3545430000,0.9215219000,True,1.0000000000,4.8270570000,0.0368588100,-0.0061613770,-0.0305827700,-0.0219727600,0.3927632000,0.9193771000,-0.0295071400,-0.0016716620,-0.0268974500,0.1584190000,0.3545430000,0.9215219000,0.0000000000,
3.114392,971132,True,1.0000000000,4.3177190000,-0.0295124100,-0.0016595000,-0.0268968100,0.1584805000,0.3532774000,0.9219973000,True,1.0000000000,4.9438930000,0.0368595100,-0.0060981450,-0.0306803100,-0.0201877200,0.4054483000,0.9138951000,-0.0295124100,-0.0016595000,-0.0268968100,0.1584805000,0.3532774000,0.9219973000,0.0000000000,
3.148739,971165,True,1.0000000000,4.3118900000,-0.0294756000,-0.0016482390,-0.0268903800,0.1635449000,0.3477199000,0.9232247000,True,1.0000000000,4.6890410000,0.0369104800,-0.0060663760,-0.0307307200,-0.0210267300,0.3889335000,0.9210258000,-0.0294756000,-0.0016482390,-0.0268903800,0.1635449000,0.3477199000,0.9232247000,0.0000000000,
3.159597,971190,True,1.0000000000,4.3827360000,-0.0294599000,-0.0016507870,-0.0268941800,0.1630572000,0.3516427000,0.9218242000,True,1.0000000000,5.0061800000,0.0369441000,-0.0062223210,-0.0303886400,-0.0074311290,0.3975425000,0.9175537000,-0.0294599000,-0.0016507870,-0.0268941800,0.1630572000,0.3516427000,0.9218242000,0.0000000000,
3.18228,971224,True,1.0000000000,4.3591000000,-0.0294832800,-0.0016579740,-0.0268962300,0.1676670000,0.3524090000,0.9207038000,True,1.0000000000,4.9935610000,0.0369521500,-0.0061962280,-0.0304541600,-0.0057373160,0.3966072000,0.9179705000,-0.0294832800,-0.0016579740,-0.0268962300,0.1676670000,0.3524090000,0.9207038000,0.0000000000,
3.193609,971257,True,1.0000000000,4.3626710000,-0.0298106100,-0.0022048800,-0.0267122800,0.0971686100,0.2306992000,0.9681612000,True,1.0000000000,4.7094120000,0.0363078000,-0.0065062110,-0.0304691900,-0.1084452000,0.2303336000,0.9670502000,-0.0298106100,-0.0022048800,-0.0267122800,0.0971686100,0.2306992000,0.9681612000,0.0000000000,
3.193609,971265,True,1.0000000000,4.3461000000,-0.0298303800,-0.0023095860,-0.0267219900,0.0649876300,0.2243363000,0.9723425000,True,1.0000000000,4.6878200000,0.0362207800,-0.0064941100,-0.0306102100,-0.1064160000,0.1956657000,0.9748797000,-0.0298303800,-0.0023095860,-0.0267219900,0.0649876300,0.2243363000,0.9723425000,0.0000000000,
3.215676,971273,True,1.0000000000,4.3652800000,-0.0299027900,-0.0022689970,-0.0268352800,0.0668648900,0.2040127000,0.9766821000,True,1.0000000000,4.7221980000,0.0361914200,-0.0064471440,-0.0307522500,-0.1146560000,0.1997706000,0.9731113000,-0.0274454100,-0.0024243470,-0.0269809100,0.0601509500,0.2039822000,0.9771249000,0.0000000000,
3.215676,971290,True,1.0000000000,4.3851010000,-0.0299672700,-0.0022023320,-0.0267768600,0.0733347200,0.2028073000,0.9764687000,True,1.0000000000,4.7098690000,0.0362296600,-0.0064092560,-0.0306693600,-0.1119860000,0.1893950000,0.9754941000,-0.0187988900,-0.0029121090,-0.0274335800,0.0421757400,0.2010214000,0.9786785000,0.0000000000,
3.237509,971298,True,1.0000000000,4.4041290000,-0.0299530200,-0.0022291110,-0.0267368900,0.0610358100,0.2160057000,0.9744825000,True,1.0000000000,4.7201230000,0.0362658400,-0.0064372870,-0.0305905900,-0.1136026000,0.1848770000,0.9761736000,-0.0137215300,-0.0032606050,-0.0276815100,0.0182802200,0.2089866000,0.9777476000,0.0000000000,
3.237509,971307,True,1.0000000000,4.3985900000,-0.0299639000,-0.0021675570,-0.0267810500,0.0686808800,0.2046388000,0.9764251000,True,1.0000000000,4.7366790000,0.0362948200,-0.0066552740,-0.0299791700,-0.1207600000,0.1974825000,0.9728400000,-0.0266197200,-0.0023940580,-0.0269424700,0.0591738700,0.2044535000,0.9770861000,0.0000000000,
3.259847,971315,True,1.0000000000,4.3776700000,-0.0299675900,-0.0021795500,-0.0267730900,0.0686653100,0.2003959000,0.9773058000,True,1.0000000000,4.7716830000,0.0363015200,-0.0063867960,-0.0307716200,-0.1216898000,0.1982285000,0.9725724000,-0.0276680300,-0.0023255460,-0.0269118400,0.0621041000,0.2004421000,0.9777352000,0.0000000000,
3.282159,971323,True,1.0000000000,4.3133090000,-0.0299704400,-0.0021744690,-0.0267773000,0.0636147600,0.2020444000,0.9773082000,True,1.0000000000,4.6907040000,0.0362868000,-0.0063180390,-0.0308396500,-0.1252605000,0.1822373000,0.9752432000,-0.0285850400,-0.0022611240,-0.0268622300,0.0596779500,0.2016935000,0.9776289000,0.0000000000,
3.282159,971348,True,1.0000000000,4.3629610000,-0.0299898700,-0.0021448670,-0.0267955600,0.0653847600,0.2024410000,0.9771093000,True,1.0000000000,4.7331850000,0.0363283300,-0.0063902750,-0.0306121800,-0.1233532000,0.1941547000,0.9731845000,-0.0280476700,-0.0022691960,-0.0269073300,0.0598914700,0.2023035000,0.9774898000,0.0000000000,
3.282159,971357,True,1.0000000000,4.3830870000,-0.0299827000,-0.0021211400,-0.0267856300,0.0669258800,0.1958642000,0.9783446000,True,1.0000000000,4.7203370000,0.0363685300,-0.0064684450,-0.0304145700,-0.1097570000,0.1926889000,0.9751022000,-0.0285797000,-0.0022130590,-0.0268623500,0.0632029000,0.1958649000,0.9785920000,0.0000000000,
3.304653,971365,True,1.0000000000,4.3285060000,-0.0299806700,-0.0021020050,-0.0267795700,0.0728923300,0.2043488000,0.9761804000,True,1.0000000000,4.7453160000,0.0363861700,-0.0064505620,-0.0304065900,-0.1128088000,0.2115031000,0.9708453000,-0.0290279600,-0.0021644290,-0.0268316500,0.0702369100,0.2045003000,0.9763434000,0.0000000000,
3.304653,971373,True,1.0000000000,4.2957150000,-0.0299542000,-0.0021243590,-0.0267551000,0.0602578100,0.2223084000,0.9731125000,True,1.0000000000,4.7276920000,0.0364203200,-0.0064497840,-0.0303851500,-0.1218422000,0.2201552000,0.9678255000,-0.0294356800,-0.0021581420,-0.0267834600,0.0588382500,0.2223219000,0.9731963000,0.0000000000,
3.326267,971382,True,1.0000000000,4.2848820000,-0.0299356500,-0.0021042790,-0.0267490200,0.0614177500,0.2186014000,0.9738795000,True,1.0000000000,4.6913910000,0.0364468100,-0.0064207920,-0.0304436800,-0.1197670000,0.2273422000,0.9664219000,-0.0292106200,-0.0021514280,-0.0267893700,0.0594484300,0.2187354000,0.9739716000,0.0000000000,
3.326267,971398,True,1.0000000000,4.2380680000,-0.0299464400,-0.0020584720,-0.0267555700,0.0746314800,0.2160056000,0.9735357000,True,1.0000000000,4.5628970000,0.0364652300,-0.0062741090,-0.0308157800,-0.1128704000,0.2074148000,0.9717198000,-0.0294816500,-0.0020879820,-0.0267839800,0.0733343700,0.2159747000,0.9736411000,0.0000000000,
3.348912,971415,True,1.0000000000,4.1760860000,-0.0298974600,-0.0020864260,-0.0267590700,0.0611731900,0.2312954000,0.9709584000,True,1.0000000000,4.6366880000,0.0365096100,-0.0063917700,-0.0305879800,-0.1190496000,0.2192087000,0.9683877000,-0.0294436000,-0.0021158600,-0.0267852300,0.0599524200,0.2312342000,0.9710492000,0.0000000000,
3.348912,971423,True,1.0000000000,4.2121280000,-0.0298956600,-0.0020783840,-0.0267613400,0.0598301000,0.2318588000,0.9709077000,True,1.0000000000,4.5452580000,0.0365287200,-0.0064181980,-0.0305437900,-0.1085223000,0.2348365000,0.9659579000,-0.0272797000,-0.0022492980,-0.0269103000,0.0532385200,0.2321041000,0.9712330000,0.0000000000,
3.370676,971432,True,1.0000000000,4.1545870000,-0.0298921400,-0.0020768590,-0.0267589900,0.0595712500,0.2306707000,0.9712066000,True,1.0000000000,4.5752870000,0.0365420100,-0.0064280550,-0.0304823000,-0.1174635000,0.2479123000,0.9616350000,-0.0258381500,-0.0023423920,-0.0269861900,0.0488133200,0.2319357000,0.9715056000,0.0000000000,
3.370676,971440,True,1.0000000000,4.0973510000,-0.0298886300,-0.0020753480,-0.0267566500,0.0593271300,0.2295722000,0.9714818000,True,1.0000000000,4.5313720000,0.0365576600,-0.0064283750,-0.0304317600,-0.1120312000,0.2488887000,0.9620309000,-0.0215799600,-0.0026196750,-0.0272162000,0.0379490100,0.2323633000,0.9718884000,0.0000000000,
3.370676,971448,True,1.0000000000,4.1266330000,-0.0298866600,-0.0020697020,-0.0267548100,0.0583040600,0.2337198000,0.9705543000,True,1.0000000000,4.6336520000,0.0365638100,-0.0064315040,-0.0303522100,-0.1093296000,0.2449502000,0.9633517000,-0.0209983800,-0.0026531370,-0.0272359900,0.0359346800,0.2356125000,0.9711825000,0.0000000000,
3.393067,971457,True,1.0000000000,4.1555480000,-0.0298846900,-0.0020640720,-0.0267566500,0.0584569500,0.2381156000,0.9694760000,True,1.0000000000,4.5607760000,0.0365679000,-0.0063749700,-0.0304922200,-0.1134965000,0.2409397000,0.9638810000,-0.0202299400,-0.0026903840,-0.0272993900,0.0335390800,0.2389545000,0.9704514000,0.0000000000,
3.393067,971465,True,1.0000000000,4.0346980000,-0.0298980400,-0.0020508120,-0.0267758500,0.0712596100,0.2160219000,0.9737847000,True,1.0000000000,4.4495240000,0.0365463400,-0.0064208830,-0.0303671100,-0.1085515000,0.2281809000,0.9675485000,-0.0209099900,-0.0026419680,-0.0272616400,0.0470278200,0.2180797000,0.9747972000,0.0000000000,
3.393067,971473,True,1.0000000000,4.1290590000,-0.0298131700,-0.0021932980,-0.0268156900,0.0787971800,0.1664903000,0.9828896000,True,1.0000000000,4.4396060000,0.0365144700,-0.0065521240,-0.0304516800,-0.1048599000,0.1739527000,0.9791552000,-0.0190681200,-0.0028994300,-0.0274047300,0.0491488100,0.1680764000,0.9845480000,0.0000000000,
3.416076,971482,True,1.0000000000,4.0310520000,-0.0296568800,-0.0024666440,-0.0265044600,0.0838635300,0.1287250000,0.9881279000,True,1.0000000000,4.5558320000,0.0365246500,-0.0076846470,-0.0282130000,-0.0534518800,0.1416635000,0.9884707000,-0.0296560100,-0.0024667210,-0.0265044900,0.0838635300,0.1287250000,0.9881279000,0.0000000000,
3.416076,971490,True,1.0000000000,4.0679630000,-0.0295951700,-0.0028712770,-0.0258215800,0.1012427000,0.1121833000,0.9885165000,True,1.0000000000,4.5033420000,0.0365348700,-0.0073253630,-0.0297262900,-0.0909584100,0.1069955000,0.9900902000,-0.0295878200,-0.0028717800,-0.0258220100,0.1012125000,0.1121837000,0.9885195000,0.0000000000,
3.416076,971498,True,1.0000000000,4.0218510000,-0.0295623000,-0.0029924160,-0.0258270400,0.0807200700,0.0819713100,0.9933605000,True,1.0000000000,4.5091710000,0.0364408900,-0.0084011540,-0.0272390200,-0.0376286300,0.0810556700,0.9959990000,-0.0295623000,-0.0029924160,-0.0258270400,0.0807200700,0.0819713100,0.9933605000,0.0000000000,
3.437529,971507,True,1.0000000000,3.8737640000,-0.0295225400,-0.0021133580,-0.0283949300,0.0529634400,0.0520021300,0.9972416000,True,1.0000000000,4.7099910000,0.0365539000,-0.0083793340,-0.0274117000,-0.0496828900,0.0761875400,0.9958550000,-0.0295225400,-0.0021133580,-0.0283949300,0.0529634400,0.0520021300,0.9972416000,0.0000000000,
3.437529,971515,True,1.0000000000,3.9911500000,-0.0296468500,-0.0030163120,-0.0258308300,0.0917220600,0.0929122600,0.9914406000,True,1.0000000000,4.4943240000,0.0366104000,-0.0082491920,-0.0278213700,-0.0594789900,0.0802462800,0.9949989000,-0.0296468500,-0.0030163120,-0.0258308300,0.0917220600,0.0929122600,0.9914406000,0.0000000000,
3.437529,971523,True,1.0000000000,3.9633940000,-0.0296572700,-0.0030407110,-0.0257649100,0.0983133200,0.0906075600,0.9910221000,True,1.0000000000,4.4369510000,0.0366341100,-0.0081756750,-0.0280155000,-0.0672460000,0.0787817300,0.9946212000,-0.0296572700,-0.0030407110,-0.0257649100,0.0983133200,0.0906075600,0.9910221000,0.0000000000,
3.460278,971532,True,1.0000000000,4.0701600000,-0.0296602300,-0.0029996950,-0.0258288100,0.0947120600,0.1038369000,0.9900745000,True,1.0000000000,4.3154140000,0.0366380200,-0.0073926700,-0.0300437500,-0.0714274600,0.0635080300,0.9954219000,-0.0296602300,-0.0029996950,-0.0258288100,0.0947120600,0.1038369000,0.9900745000,0.0000000000,
3.460278,971540,True,1.0000000000,3.9705510000,-0.0296630100,-0.0029930570,-0.0257881900,0.0912479100,0.0883487200,0.9919013000,True,1.0000000000,4.4351960000,0.0365898900,-0.0071562040,-0.0304902700,-0.0846101600,0.0763246300,0.9934866000,-0.0296630100,-0.0029930570,-0.0257881900,0.0912479100,0.0883487200,0.9919013000,0.0000000000,
3.482059,971548,True,1.0000000000,3.9497530000,-0.0296649200,-0.0029914710,-0.0257699500,0.0955358800,0.0909429600,0.9912630000,True,1.0000000000,4.3571930000,0.0365929100,-0.0071127630,-0.0305699500,-0.0760809100,0.0728307700,0.9944382000,-0.0296649200,-0.0029914710,-0.0257699500,0.0955358800,0.0909429600,0.9912630000,0.0000000000,
3.482059,971557,True,1.0000000000,3.9292300000,-0.0296668400,-0.0029898840,-0.0257713800,0.0921175800,0.0950777900,0.9911986000,True,1.0000000000,4.3258060000,0.0366115400,-0.0071477210,-0.0304507800,-0.0731662500,0.0753940400,0.9944659000,-0.0296668400,-0.0029898840,-0.0257713800,0.0921175800,0.0950777900,0.9911986000,0.0000000000,
3.482059,971565,True,1.0000000000,3.9512940000,-0.0296682600,-0.0029761960,-0.0257797900,0.0922699800,0.0935059400,0.9913339000,True,1.0000000000,4.2797240000,0.0366343300,-0.0071965640,-0.0303162100,-0.0631409400,0.0666809900,0.9957745000,-0.0296682600,-0.0029761960,-0.0257797900,0.0922699800,0.0935059400,0.9913339000,0.0000000000,
3.503989,971573,True,1.0000000000,3.9346010000,-0.0296680300,-0.0029624940,-0.0257881900,0.0917519800,0.0889596000,0.9918003000,True,1.0000000000,4.2047880000,0.0366511700,-0.0071860360,-0.0303336200,-0.0704199000,0.0688177100,0.9951407000,-0.0296680300,-0.0029624940,-0.0257881900,0.0917519800,0.0889596000,0.9918003000,0.0000000000,
3.503989,971582,True,1.0000000000,3.9291990000,-0.0296679700,-0.0029467930,-0.0258049500,0.0917211500,0.0873113300,0.9919496000,True,1.0000000000,4.3233640000,0.0366611300,-0.0071896820,-0.0303007500,-0.0946363100,0.0747080600,0.9927047000,-0.0296679700,-0.0029467930,-0.0258049500,0.0917211500,0.0873113300,0.9919496000,0.0000000000,
