unity_timestamp,eye_timestamp,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,messages,
20.1248100000,22055,0.2077472000,1.3266680000,0.1360061000,0.0738953400,-0.1720997000,0.0744590300,0.9794779000,0.2077472000,1.3266680000,0.1360061000,0.0738953400,-0.1720997000,0.0744590300,0.9794779000,0.2077472000,1.3266680000,0.1360061000,0.0738953400,-0.1720997000,0.0744590300,0.9794779000,,
20.1248100000,22199,0.2086723000,1.3267370000,0.1364191000,0.0742951300,-0.1706332000,0.0737789900,0.9797557000,0.2086723000,1.3267370000,0.1364191000,0.0742951300,-0.1706332000,0.0737789900,0.9797557000,0.2086723000,1.3267370000,0.1364191000,0.0742951300,-0.1706332000,0.0737789900,0.9797557000,,
20.1448100000,22199,0.2103591000,1.3269310000,0.1367180000,0.0739731600,-0.1685314000,0.0738565100,0.9801379000,0.2103591000,1.3269310000,0.1367180000,0.0739731600,-0.1685314000,0.0738565100,0.9801379000,0.2103591000,1.3269310000,0.1367180000,0.0739731600,-0.1685314000,0.0738565100,0.9801379000,,
20.1520900000,22292,0.2112956000,1.3269180000,0.1368003000,0.0740201200,-0.1674293000,0.0733566300,0.9803608000,0.2112956000,1.3269180000,0.1368003000,0.0740201200,-0.1674293000,0.0733566300,0.9803608000,0.2112956000,1.3269180000,0.1368003000,0.0740201200,-0.1674293000,0.0733566300,0.9803608000,,
20.1622300000,22292,0.2114689000,1.3269450000,0.1367881000,0.0740176900,-0.1673292000,0.0732746300,0.9803842000,0.2114689000,1.3269450000,0.1367881000,0.0740176900,-0.1673292000,0.0732746300,0.9803842000,0.2114689000,1.3269450000,0.1367881000,0.0740176900,-0.1673292000,0.0732746300,0.9803842000,,
20.1731500000,22309,0.2115982000,1.3269780000,0.1367919000,0.0740494100,-0.1671659000,0.0731091400,0.9804220000,0.2115982000,1.3269780000,0.1367919000,0.0740494100,-0.1671659000,0.0731091400,0.9804220000,0.2115982000,1.3269780000,0.1367919000,0.0740494100,-0.1671659000,0.0731091400,0.9804220000,,
20.1858100000,22326,0.2117422000,1.3270000000,0.1367805000,0.0740942900,-0.1670791000,0.0729338700,0.9804465000,0.2117422000,1.3270000000,0.1367805000,0.0740942900,-0.1670791000,0.0729338700,0.9804465000,0.2117422000,1.3270000000,0.1367805000,0.0740942900,-0.1670791000,0.0729338700,0.9804465000,,
20.2223800000,22333,0.2119067000,1.3269880000,0.1366949000,0.0740603900,-0.1670948000,0.0728398000,0.9804534000,0.2119067000,1.3269880000,0.1366949000,0.0740603900,-0.1670948000,0.0728398000,0.9804534000,0.2119067000,1.3269880000,0.1366949000,0.0740603900,-0.1670948000,0.0728398000,0.9804534000,,
20.2283000000,22369,0.2120388000,1.3269930000,0.1366754000,0.0740360800,-0.1670118000,0.0726811300,0.9804811000,0.2120388000,1.3269930000,0.1366754000,0.0740360800,-0.1670118000,0.0726811300,0.9804811000,0.2120388000,1.3269930000,0.1366754000,0.0740360800,-0.1670118000,0.0726811300,0.9804811000,,
20.2346900000,22369,0.2125065000,1.3269550000,0.1365969000,0.0741209700,-0.1668286000,0.0720388000,0.9805533000,0.2125065000,1.3269550000,0.1365969000,0.0741209700,-0.1668286000,0.0720388000,0.9805533000,0.2125065000,1.3269550000,0.1365969000,0.0741209700,-0.1668286000,0.0720388000,0.9805533000,,
20.2583300000,22382,0.2125862000,1.3269760000,0.1365182000,0.0739245900,-0.1668010000,0.0718936100,0.9805835000,0.2125862000,1.3269760000,0.1365182000,0.0739245900,-0.1668010000,0.0718936100,0.9805835000,0.2125862000,1.3269760000,0.1365182000,0.0739245900,-0.1668010000,0.0718936100,0.9805835000,,
20.2655000000,22406,0.2127256000,1.3269940000,0.1364908000,0.0738837900,-0.1668015000,0.0716456500,0.9806046000,0.2127256000,1.3269940000,0.1364908000,0.0738837900,-0.1668015000,0.0716456500,0.9806046000,0.2127256000,1.3269940000,0.1364908000,0.0738837900,-0.1668015000,0.0716456500,0.9806046000,,
20.2735300000,22406,0.2131066000,1.3270360000,0.1363811000,0.0737820900,-0.1665096000,0.0708638900,0.9807187000,0.2131066000,1.3270360000,0.1363811000,0.0737820900,-0.1665096000,0.0708638900,0.9807187000,0.2131066000,1.3270360000,0.1363811000,0.0737820900,-0.1665096000,0.0708638900,0.9807187000,,
20.3296700000,22420,0.2131166000,1.3270440000,0.1363924000,0.0738222100,-0.1666521000,0.0709932800,0.9806821000,0.2131166000,1.3270440000,0.1363924000,0.0738222100,-0.1666521000,0.0709932800,0.9806821000,0.2131166000,1.3270440000,0.1363924000,0.0738222100,-0.1666521000,0.0709932800,0.9806821000,,
20.3405100000,22477,0.2141440000,1.3272530000,0.1360595000,0.0732370400,-0.1662888000,0.0695126100,0.9808937000,0.2141440000,1.3272530000,0.1360595000,0.0732370400,-0.1662888000,0.0695126100,0.9808937000,0.2141440000,1.3272530000,0.1360595000,0.0732370400,-0.1662888000,0.0695126100,0.9808937000,,
20.3518500000,22488,0.2137897000,1.3271850000,0.1361792000,0.0732761800,-0.1662618000,0.0699989600,0.9808608000,0.2137897000,1.3271850000,0.1361792000,0.0732761800,-0.1662618000,0.0699989600,0.9808608000,0.2137897000,1.3271850000,0.1361792000,0.0732761800,-0.1662618000,0.0699989600,0.9808608000,,
20.3796800000,22499,0.2138627000,1.3272910000,0.1362097000,0.0732100900,-0.1661054000,0.0698162600,0.9809052000,0.2138627000,1.3272910000,0.1362097000,0.0732100900,-0.1661054000,0.0698162600,0.9809052000,0.2138627000,1.3272910000,0.1362097000,0.0732100900,-0.1661054000,0.0698162600,0.9809052000,,
20.3858700000,22527,0.2141306000,1.3274180000,0.1361194000,0.0727442200,-0.1657233000,0.0694605800,0.9810297000,0.2141306000,1.3274180000,0.1361194000,0.0727442200,-0.1657233000,0.0694605800,0.9810297000,0.2141306000,1.3274180000,0.1361194000,0.0727442200,-0.1657233000,0.0694605800,0.9810297000,,
