unity_timestamp,eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,
319.8539,324309,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8070085000,-0.2548640000,0.5327117000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7988546000,-0.2596045000,0.5426204000,0.0000000000,0.0000000000,0.0000000000,0.8029503000,-0.2572403000,0.5376786000,2.7884670000,
319.8653,324367,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8070064000,-0.2548683000,0.5327126000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7988521000,-0.2596091000,0.5426216000,0.0000000000,0.0000000000,0.0000000000,0.8029481000,-0.2572447000,0.5376797000,2.7883730000,
319.8853,324405,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8070060000,-0.2548671000,0.5327139000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7988543000,-0.2596064000,0.5426198000,0.0000000000,0.0000000000,0.0000000000,0.8029490000,-0.2572428000,0.5376794000,2.7892280000,
319.8943,324413,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8070068000,-0.2548657000,0.5327134000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7988549000,-0.2596051000,0.5426195000,0.0000000000,0.0000000000,0.0000000000,0.8029497000,-0.2572414000,0.5376790000,2.7891910000,
319.9058,324425,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8070061000,-0.2548681000,0.5327134000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7988530000,-0.2596081000,0.5426210000,0.0000000000,0.0000000000,0.0000000000,0.8029484000,-0.2572441000,0.5376797000,2.7887890000,
319.9163,324435,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8070059000,-0.2548686000,0.5327132000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7988530000,-0.2596087000,0.5426207000,0.0000000000,0.0000000000,0.0000000000,0.8029482000,-0.2572446000,0.5376796000,2.7888010000,
319.9279,324447,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8070070000,-0.2548656000,0.5327130000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7988536000,-0.2596060000,0.5426211000,0.0000000000,0.0000000000,0.0000000000,0.8029491000,-0.2572418000,0.5376796000,2.7886460000,
319.9389,324458,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8070066000,-0.2548675000,0.5327128000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7988532000,-0.2596078000,0.5426208000,0.0000000000,0.0000000000,0.0000000000,0.8029487000,-0.2572437000,0.5376794000,2.7886380000,
319.9507,324470,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8070058000,-0.2548685000,0.5327135000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7988523000,-0.2596089000,0.5426217000,0.0000000000,0.0000000000,0.0000000000,0.8029478000,-0.2572447000,0.5376802000,2.7886380000,
319.9606,324480,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8070062000,-0.2548691000,0.5327128000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7988530000,-0.2596093000,0.5426204000,0.0000000000,0.0000000000,0.0000000000,0.8029484000,-0.2572452000,0.5376791000,2.7887270000,
319.972,324491,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8070064000,-0.2548678000,0.5327130000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7988533000,-0.2596080000,0.5426206000,0.0000000000,0.0000000000,0.0000000000,0.8029486000,-0.2572439000,0.5376794000,2.7887870000,
319.9831,324502,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8070056000,-0.2548714000,0.5327123000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7988530000,-0.2596114000,0.5426194000,0.0000000000,0.0000000000,0.0000000000,0.8029481000,-0.2572474000,0.5376784000,2.7889060000,
319.9939,324513,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8070078000,-0.2548624000,0.5327134000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7988546000,-0.2596025000,0.5426211000,0.0000000000,0.0000000000,0.0000000000,0.8029501000,-0.2572385000,0.5376799000,2.7887220000,
320.0055,324525,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8070053000,-0.2548701000,0.5327135000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7988518000,-0.2596104000,0.5426216000,0.0000000000,0.0000000000,0.0000000000,0.8029473000,-0.2572463000,0.5376801000,2.7886400000,
320.0165,324535,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8070066000,-0.2548666000,0.5327132000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7988521000,-0.2596076000,0.5426226000,0.0000000000,0.0000000000,0.0000000000,0.8029482000,-0.2572431000,0.5376804000,2.7882850000,
320.0276,324547,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8070075000,-0.2548637000,0.5327131000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7988527000,-0.2596049000,0.5426229000,0.0000000000,0.0000000000,0.0000000000,0.8029490000,-0.2572404000,0.5376806000,2.7881490000,
320.0388,324558,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8070095000,-0.2548627000,0.5327108000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7988539000,-0.2596042000,0.5426214000,0.0000000000,0.0000000000,0.0000000000,0.8029505000,-0.2572395000,0.5376787000,2.7879130000,
320.0497,324569,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8070069000,-0.2548691000,0.5327115000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7988508000,-0.2596110000,0.5426228000,0.0000000000,0.0000000000,0.0000000000,0.8029476000,-0.2572461000,0.5376798000,2.7877530000,
320.0608,324580,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8070070000,-0.2548685000,0.5327117000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7988504000,-0.2596107000,0.5426237000,0.0000000000,0.0000000000,0.0000000000,0.8029475000,-0.2572456000,0.5376803000,2.7875620000,
320.0719,324591,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8070071000,-0.2548684000,0.5327116000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7988506000,-0.2596106000,0.5426234000,0.0000000000,0.0000000000,0.0000000000,0.8029476000,-0.2572455000,0.5376801000,2.7875800000,
320.0834,324602,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8070096000,-0.2548643000,0.5327098000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7988526000,-0.2596067000,0.5426223000,0.0000000000,0.0000000000,0.0000000000,0.8029499000,-0.2572415000,0.5376785000,2.7873830000,
320.0941,324613,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8070088000,-0.2548641000,0.5327111000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7988511000,-0.2596068000,0.5426243000,0.0000000000,0.0000000000,0.0000000000,0.8029488000,-0.2572415000,0.5376803000,2.7872040000,
320.1053,324624,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8070101000,-0.2548610000,0.5327107000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7988523000,-0.2596038000,0.5426242000,0.0000000000,0.0000000000,0.0000000000,0.8029500000,-0.2572384000,0.5376800000,2.7871360000,
320.1161,324635,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8070081000,-0.2548685000,0.5327101000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7988507000,-0.2596111000,0.5426229000,0.0000000000,0.0000000000,0.0000000000,0.8029482000,-0.2572458000,0.5376790000,2.7873210000,
320.1276,324647,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8070082000,-0.2548671000,0.5327106000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7988509000,-0.2596097000,0.5426234000,0.0000000000,0.0000000000,0.0000000000,0.8029484000,-0.2572444000,0.5376795000,2.7873110000,
320.1384,324657,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8070083000,-0.2548651000,0.5327113000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7988512000,-0.2596074000,0.5426238000,0.0000000000,0.0000000000,0.0000000000,0.8029486000,-0.2572423000,0.5376802000,2.7873910000,
320.1494,324668,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8070079000,-0.2548669000,0.5327111000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7988505000,-0.2596095000,0.5426240000,0.0000000000,0.0000000000,0.0000000000,0.8029480000,-0.2572442000,0.5376801000,2.7873070000,
320.1607,324680,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8070089000,-0.2548669000,0.5327095000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7988515000,-0.2596096000,0.5426224000,0.0000000000,0.0000000000,0.0000000000,0.8029491000,-0.2572443000,0.5376785000,2.7872980000,
320.1719,324691,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8070084000,-0.2548649000,0.5327113000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7988505000,-0.2596079000,0.5426248000,0.0000000000,0.0000000000,0.0000000000,0.8029483000,-0.2572424000,0.5376806000,2.7870760000,
320.1826,324702,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8070092000,-0.2548628000,0.5327111000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7988507000,-0.2596060000,0.5426254000,0.0000000000,0.0000000000,0.0000000000,0.8029488000,-0.2572404000,0.5376808000,2.7869210000,
320.1937,324713,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8070097000,-0.2548632000,0.5327101000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7988511000,-0.2596066000,0.5426246000,0.0000000000,0.0000000000,0.0000000000,0.8029492000,-0.2572410000,0.5376799000,2.7868310000,
320.2053,324724,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8070094000,-0.2548644000,0.5327101000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7988508000,-0.2596078000,0.5426244000,0.0000000000,0.0000000000,0.0000000000,0.8029490000,-0.2572421000,0.5376798000,2.7868760000,
320.2161,324735,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8070099000,-0.2548635000,0.5327097000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7988513000,-0.2596068000,0.5426241000,0.0000000000,0.0000000000,0.0000000000,0.8029494000,-0.2572412000,0.5376795000,2.7868410000,
