unity_timestamp,eye_timestamp,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,messages,
2.7309600000,4209,-0.7199533000,1.4630610000,-0.5627391000,0.0775174700,0.0612657600,-0.0129014200,0.9950232000,-0.7199533000,1.4630610000,-0.5627391000,0.0775174700,0.0612657600,-0.0129014200,0.9950232000,-0.7199533000,1.4630610000,-0.5627391000,0.0775174700,0.0612657600,-0.0129014200,0.9950232000,
2.7309600000,4276,-0.7195141000,1.4632340000,-0.5625377000,0.0768335000,0.0598819500,-0.0137698300,0.9951488000,-0.7195141000,1.4632340000,-0.5625377000,0.0768335000,0.0598819500,-0.0137698300,0.9951488000,-0.7195141000,1.4632340000,-0.5625377000,0.0768335000,0.0598819500,-0.0137698300,0.9951488000,
2.7509600000,4276,-0.7192619000,1.4634970000,-0.5622442000,0.0758317700,0.0587961000,-0.0143314100,0.9952825000,-0.7192619000,1.4634970000,-0.5622442000,0.0758317700,0.0587961000,-0.0143314100,0.9952825000,-0.7192619000,1.4634970000,-0.5622442000,0.0758317700,0.0587961000,-0.0143314100,0.9952825000,
2.7651100000,4320,-0.7190759000,1.4637010000,-0.5620217000,0.0749520000,0.0580274200,-0.0144099400,0.9953931000,-0.7190759000,1.4637010000,-0.5620217000,0.0749520000,0.0580274200,-0.0144099400,0.9953931000,-0.7190759000,1.4637010000,-0.5620217000,0.0749520000,0.0580274200,-0.0144099400,0.9953931000,
2.7733760000,4327,-0.7190742000,1.4636600000,-0.5619769000,0.0750230000,0.0580497000,-0.0143704200,0.9953870000,-0.7190742000,1.4636600000,-0.5619769000,0.0750230000,0.0580497000,-0.0143704200,0.9953870000,-0.7190742000,1.4636600000,-0.5619769000,0.0750230000,0.0580497000,-0.0143704200,0.9953870000,
2.7793470000,4334,-0.7190223000,1.4637190000,-0.5618920000,0.0748572400,0.0578648000,-0.0142965500,0.9954113000,-0.7190223000,1.4637190000,-0.5618920000,0.0748572400,0.0578648000,-0.0142965500,0.9954113000,-0.7190223000,1.4637190000,-0.5618920000,0.0748572400,0.0578648000,-0.0142965500,0.9954113000,
2.7869730000,4334,-0.7189806000,1.4637550000,-0.5617778000,0.0746082600,0.0576799100,-0.0142390700,0.9954416000,-0.7189806000,1.4637550000,-0.5617778000,0.0746082600,0.0576799100,-0.0142390700,0.9954416000,-0.7189806000,1.4637550000,-0.5617778000,0.0746082600,0.0576799100,-0.0142390700,0.9954416000,
2.7985760000,4348,-0.7189355000,1.4638410000,-0.5616183000,0.0744746100,0.0575814200,-0.0141056000,0.9954592000,-0.7189355000,1.4638410000,-0.5616183000,0.0744746100,0.0575814200,-0.0141056000,0.9954592000,-0.7189355000,1.4638410000,-0.5616183000,0.0744746100,0.0575814200,-0.0141056000,0.9954592000,
2.8091140000,4359,-0.7188809000,1.4639050000,-0.5614884000,0.0742886500,0.0575090600,-0.0139458900,0.9954795000,-0.7188809000,1.4639050000,-0.5614884000,0.0742886500,0.0575090600,-0.0139458900,0.9954795000,-0.7188809000,1.4639050000,-0.5614884000,0.0742886500,0.0575090600,-0.0139458900,0.9954795000,
2.8204350000,4370,-0.7187304000,1.4639650000,-0.5612838000,0.0739249900,0.0574676000,-0.0140429900,0.9955076000,-0.7187304000,1.4639650000,-0.5612838000,0.0739249900,0.0574676000,-0.0140429900,0.9955076000,-0.7187304000,1.4639650000,-0.5612838000,0.0739249900,0.0574676000,-0.0140429900,0.9955076000,
2.8333720000,4381,-0.7186017000,1.4640630000,-0.5611641000,0.0734783800,0.0574439700,-0.0140037900,0.9955426000,-0.7186017000,1.4640630000,-0.5611641000,0.0734783800,0.0574439700,-0.0140037900,0.9955426000,-0.7186017000,1.4640630000,-0.5611641000,0.0734783800,0.0574439700,-0.0140037900,0.9955426000,
