unity_timestamp,eye_timestamp,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,messages,
393.6560000000,1082891,0.0092234610,1.4239460000,0.2459450000,-0.0333015100,0.5860760000,-0.0512562700,-0.8079472000,0.0092234610,1.4239460000,0.2459450000,-0.0333015100,0.5860760000,-0.0512562700,-0.8079472000,0.0092234610,1.4239460000,0.2459450000,-0.0333015100,0.5860760000,-0.0512562700,-0.8079472000,,
393.6616000000,1082891,0.0087616440,1.4232020000,0.2448659000,-0.0357326200,0.5926882000,-0.0533095000,-0.8028712000,0.0087616440,1.4232020000,0.2448659000,-0.0357326200,0.5926882000,-0.0533095000,-0.8028712000,0.0087616440,1.4232020000,0.2448659000,-0.0357326200,0.5926882000,-0.0533095000,-0.8028712000,,
393.6673000000,1082891,0.0072937010,1.4207860000,0.2414668000,-0.0430081500,0.6129729000,-0.0597145700,-0.7866694000,0.0072937010,1.4207860000,0.2414668000,-0.0430081500,0.6129729000,-0.0597145700,-0.7866694000,0.0072937010,1.4207860000,0.2414668000,-0.0430081500,0.6129729000,-0.0597145700,-0.7866694000,,
393.6783000000,1082924,0.0074241160,1.4204920000,0.2410097000,-0.0431687600,0.6155064000,-0.0611668000,-0.7845680000,0.0074241160,1.4204920000,0.2410097000,-0.0431687600,0.6155064000,-0.0611668000,-0.7845680000,0.0074241160,1.4204920000,0.2410097000,-0.0431687600,0.6155064000,-0.0611668000,-0.7845680000,,
393.6898000000,1082966,0.0070180890,1.4195470000,0.2394214000,-0.0450018100,0.6250330000,-0.0649028600,-0.7765927000,0.0070180890,1.4195470000,0.2394214000,-0.0450018100,0.6250330000,-0.0649028600,-0.7765927000,0.0070180890,1.4195470000,0.2394214000,-0.0450018100,0.6250330000,-0.0649028600,-0.7765927000,,
393.7006000000,1082974,0.0065984730,1.4186520000,0.2379401000,-0.0462897200,0.6343933000,-0.0683487700,-0.7685902000,0.0065984730,1.4186520000,0.2379401000,-0.0462897200,0.6343933000,-0.0683487700,-0.7685902000,0.0065984730,1.4186520000,0.2379401000,-0.0462897200,0.6343933000,-0.0683487700,-0.7685902000,,
393.7116000000,1082991,0.0062942500,1.4177540000,0.2364717000,-0.0479214900,0.6436085000,-0.0707649200,-0.7605681000,0.0062942500,1.4177540000,0.2364717000,-0.0479214900,0.6436085000,-0.0707649200,-0.7605681000,0.0062942500,1.4177540000,0.2364717000,-0.0479214900,0.6436085000,-0.0707649200,-0.7605681000,,
393.7231000000,1083008,0.0060489180,1.4169350000,0.2351213000,-0.0491633400,0.6522635000,-0.0725900300,-0.7529051000,0.0060489180,1.4169350000,0.2351213000,-0.0491633400,0.6522635000,-0.0725900300,-0.7529051000,0.0060489180,1.4169350000,0.2351213000,-0.0491633400,0.6522635000,-0.0725900300,-0.7529051000,,
393.7339000000,1083016,0.0057618620,1.4161900000,0.2338650000,-0.0508239800,0.6604093000,-0.0741389100,-0.7455065000,0.0057618620,1.4161900000,0.2338650000,-0.0508239800,0.6604093000,-0.0741389100,-0.7455065000,0.0057618620,1.4161900000,0.2338650000,-0.0508239800,0.6604093000,-0.0741389100,-0.7455065000,,
393.7452000000,1083033,0.0054719450,1.4155020000,0.2325952000,-0.0524684400,0.6678387000,-0.0750497100,-0.7386516000,0.0054719450,1.4155020000,0.2325952000,-0.0524684400,0.6678387000,-0.0750497100,-0.7386516000,0.0054719450,1.4155020000,0.2325952000,-0.0524684400,0.6678387000,-0.0750497100,-0.7386516000,,
