phase,topup_round,t_within_phase,amplitude_deg,duration_ms,peak_velocity
baseline,1,111.61430000000001,3.377686478725477,21.79999999998472,154.93974673063505
baseline,1,111.6472,15.918674156981725,44.3000000000211,625.4043518516505
baseline,1,111.83570000000003,20.684754052185713,78.09999999994943,269.99814689596286
baseline,1,112.74720000000002,16.457748206852322,77.29999999997972,213.55525484619952
baseline,1,113.28000000000003,3.5086588437292807,21.89999999995962,551.0944352966321
baseline,1,113.76850000000002,6.113064629676645,22.299999999972897,334.8549790949935
baseline,1,113.94740000000002,2.978001824221844,22.499999999979536,172.40816734654678
baseline,1,115.2027,8.580142036741892,64.99999999999773,132.0021851806491
baseline,1,115.64550000000003,26.180550938602686,179.3999999999869,664.4450599496915
baseline,1,116.62290000000002,7.903196685999349,122.0000000000141,372.5034893836023
baseline,1,116.7559,3.193050183347258,22.499999999979536,300.295071364233
baseline,1,117.57990000000001,6.348626771489673,22.299999999972897,507.0180814350262
baseline,1,118.76689999999996,2.180891142201197,21.500000000060027,152.67956007608447
baseline,1,118.79960000000005,2.5565025423318986,22.799999999961074,123.19719261215849
baseline,1,118.8555,18.125810500491774,55.20000000001346,563.8195363518093
baseline,1,118.9221,7.296467331010817,47.29999999995016,218.43874201842246
baseline,1,119.03290000000004,4.020878350191435,22.099999999909414,181.94019684198713
baseline,1,119.06600000000003,3.4987199144007373,22.199999999998,193.33410217489921
baseline,1,119.29970000000003,8.159801837970717,21.599999999921238,393.9447654726746
baseline,1,119.3329,2.6707590119908895,22.000000000048203,308.7763680961768
baseline,1,119.36779999999999,2.218312247243003,20.60000000005857,158.55891476192787
baseline,1,120.46550000000002,5.407188705360511,34.09999999996671,330.4967022274769
baseline,1,120.51030000000003,6.708851004382948,54.89999999997508,209.0680030888184
baseline,1,122.39819999999997,4.1572242023565895,34.700000000043474,162.06325031544102
baseline,1,122.97630000000004,7.603328963834038,22.799999999961074,398.5403769189588
baseline,1,123.04420000000005,3.9178413993311096,21.49999999994634,597.5349104124031
baseline,1,123.16629999999998,13.938119873868109,33.00000000001546,817.0234381726773
baseline,1,123.32159999999999,7.597152321747778,22.400000000061482,361.49216661474327
baseline,1,123.55460000000005,10.291679840422091,31.99999999992542,494.8507075501108
baseline,1,123.63130000000001,2.324759286541436,21.79999999998472,295.3805370455595
baseline,1,125.21950000000004,8.689256304414554,88.30000000000382,191.5089551925451
baseline,1,125.69709999999998,11.939019649683104,34.49999999997999,458.1710061904293
baseline,1,125.79700000000003,4.846788348526953,33.09999999999036,237.80781337425736
baseline,1,125.95230000000004,5.025024542530721,22.199999999998,720.9231652884858
baseline,1,126.0077,3.474625255504586,23.500000000012733,189.55358806503352
baseline,1,126.60889999999995,5.537650061957909,22.200000000111686,287.24529605285085
baseline,1,126.67489999999998,6.4742337931570635,33.30000000005384,258.9290285796343
baseline,1,126.82039999999995,6.183106451113155,30.300000000011096,204.06291917857726
baseline,1,127.25149999999996,11.082886250718696,66.599999999994,430.5816162063801
baseline,1,127.80679999999995,3.9816562684984085,44.3000000000211,1461.9925926365797
baseline,1,127.89580000000001,2.075384719547916,22.50000000003638,363.12420330213246
baseline,1,128.05089999999996,8.337542977275728,44.60000000005948,801.1516347092936
baseline,1,128.22050000000002,7.482998263014656,30.89999999997417,524.8410767118231
baseline,1,128.36490000000003,3.8671344075549676,33.39999999991505,132.93683268173925
baseline,1,128.70010000000002,8.354394439541682,20.999999999958163,420.74390293565796
baseline,1,128.88480000000004,13.166830998117469,44.99999999995907,409.9465661729746
baseline,1,129.25099999999998,4.6700878193190825,44.3000000000211,348.8798589236315
baseline,1,129.37289999999996,3.3064246843510787,22.1000000000231,155.70998532257295
baseline,1,129.45079999999996,6.91549720628829,22.199999999998,365.9956273467181
baseline,1,129.92830000000004,4.469954597671789,54.80000000000018,497.89748366617243
baseline,1,130.8614,4.30477773958124,25.09999999995216,172.91086133098744
baseline,1,131.23760000000004,17.246813496053328,46.099999999910324,904.0971029066651
baseline,1,131.45280000000002,13.750084464566246,41.39999999995325,356.77180193648417
baseline,1,131.66089999999997,2.5204526096405835,21.900000000073305,162.91785109113772
baseline,1,131.71839999999997,12.756496240810705,31.400000000076034,711.6443896308905
baseline,1,132.49540000000002,3.236931320642082,22.399999999947795,339.7409911491845
baseline,1,132.52949999999998,5.10509763924024,22.50000000003638,706.1075943769551
baseline,1,133.95929999999998,2.0559718442295685,23.59999999998763,129.11680798771334
baseline,2,165.71910000000003,6.929648329781482,60.69999999999709,256.9133235574523
baseline,2,166.87419999999997,5.862019709565246,33.200000000078944,230.76377538738583
baseline,2,166.98620000000005,2.668054098745742,21.399999999971442,140.48595124615693
baseline,2,167.28520000000003,8.163919187536239,21.999999999934516,411.11578854758375
baseline,2,167.49620000000004,5.895433596463672,33.19999999996526,229.56195790491688
baseline,2,167.54250000000002,9.379273808463594,53.89999999999873,309.30956434671214
baseline,2,167.67430000000002,4.396993630306568,22.89999999993597,768.7851680442512
baseline,2,169.8632,2.6476441543041673,21.200000000021646,182.4198006667703
baseline,2,169.91909999999996,3.094291803570912,22.700000000099863,152.72071306467973
baseline,2,169.97500000000002,6.433983944367906,44.199999999932515,304.8419285388874
baseline,2,170.13009999999997,2.97401120492615,22.50000000003638,142.52722837754484
baseline,2,170.2097,6.7844386748179515,31.50000000005093,353.3553987102822
baseline,2,170.25260000000003,26.662174264060063,76.5999999999849,582.5428527357424
baseline,2,171.11699999999996,7.408009093865643,22.50000000003638,370.50420869150133
baseline,2,173.97159999999997,8.682856543059831,44.399999999996,323.3510338645253
baseline,2,175.44870000000003,8.405331423770173,232.59999999993397,367.4486023190645
baseline,2,175.77070000000003,2.6220164936055554,21.999999999934516,159.8815477399961
baseline,2,176.12609999999995,2.149296801581806,21.900000000073305,244.77586542408847
baseline,2,176.70320000000004,3.164398400443276,22.199999999998,173.59865818750598
baseline,2,178.47019999999998,12.924068319699678,54.20000000003711,1034.2057318305826
baseline,2,178.5693,3.0757199424608253,22.400000000061482,160.60759855186305
baseline,2,178.6581,9.384666714098334,33.19999999996526,313.7333222722676
baseline,2,178.91340000000002,7.238453042641384,22.299999999972897,411.9281586772771
baseline,2,178.947,5.885217710698141,22.000000000048203,407.3037968332519
baseline,2,178.9919,5.864528006978594,33.50000000000364,219.2042332000167
baseline,2,179.56039999999996,10.701146320990095,33.00000000001546,349.23295928026295
baseline,2,179.64930000000004,4.214459410802528,44.499999999970896,251.63109782895876
baseline,2,180.35739999999998,4.347878381918357,22.400000000061482,255.9885089414362
baseline,2,180.40200000000004,25.84550989534346,88.49999999995362,358.42007349058235
baseline,2,180.63480000000004,9.524600357868051,78.09999999994943,220.21028141039085
baseline,2,182.6463,10.907118641955213,33.30000000005384,327.54110035848583
baseline,2,183.22299999999996,7.411353615125766,22.1000000000231,359.54227449075785
baseline,2,183.41229999999996,5.184376485024601,22.000000000048203,252.88719228108266
baseline,2,183.4452,12.965856236894766,55.20000000001346,408.8571441369769
baseline,2,183.53380000000004,17.912708830806338,322.00000000000273,427.674256465865
baseline,2,185.856,5.260256103228844,21.500000000060027,250.5865315934699
baseline,2,186.88800000000003,5.0232469515267955,44.3000000000211,690.2579098416182
baseline,2,187.64380000000006,2.138796758527068,21.599999999921238,280.7480365798716
baseline,2,188.03470000000004,23.990439410625363,63.69999999992615,841.342770381738
baseline,2,188.84320000000002,5.773964515752475,43.800000000032924,363.3666797336485
baseline,2,189.3207,7.4890915230358495,22.000000000048203,351.9153011834327
baseline,2,189.62840000000006,21.75873422675184,91.59999999997126,266.55755986735875
baseline,2,191.36509999999998,21.1503219883458,44.100000000071304,1044.5514189182898
baseline,2,191.47609999999997,2.174176009007091,21.900000000073305,243.51914018980787
baseline,2,191.55240000000003,11.190020437568723,44.499999999970896,415.97730959316124
baseline,2,191.78740000000005,2.2537574394253124,31.700000000000728,263.03545323131345
baseline,2,191.8745,3.506090823646721,22.299999999972897,163.94610631386965
baseline,2,191.96360000000004,5.229319396495512,21.89999999995962,238.83143522027956
baseline,2,192.25210000000004,14.016724265407065,33.39999999991505,682.6796663021875
baseline,2,192.2966,2.0766814024994513,22.699999999986176,408.66203670622576
baseline,2,192.35249999999996,4.371253022623375,21.900000000073305,276.6867900844587
baseline,2,192.40800000000002,2.8214815521391614,22.399999999947795,195.27697477918082
baseline,2,192.67430000000002,3.3140949806819453,55.399999999963256,256.72961198076166
baseline,2,193.904,11.513694980705768,103.50000000005366,479.73406833751466
baseline,2,194.50699999999995,8.696961399463278,44.400000000109685,305.1399142206377
baseline,2,194.57349999999997,6.980834428989575,33.40000000002874,366.3249770241114
baseline,2,194.62959999999998,5.186785687772032,21.600000000034925,304.759726090391
baseline,2,194.7178,11.956277678651862,55.70000000000164,469.6082989515136
baseline,2,195.08569999999997,3.8063211236438566,20.800000000008367,3577.095461709244
baseline,3,235.71500000000003,3.472021277379973,22.299999999972897,218.86354706604905
baseline,3,235.74829999999997,5.70145849920619,33.30000000005384,260.17724368520106
baseline,3,235.85990000000004,5.238889663567361,33.00000000001546,265.3704089533841
baseline,3,237.41449999999998,22.11511282732091,122.20000000002074,204.18308584318902
baseline,3,237.61130000000003,14.154649389334793,58.80000000001928,281.83312226459446
baseline,3,238.64779999999996,15.642168244374522,33.200000000078944,759.2278282226981
baseline,3,238.6957,8.303978878985802,51.400000000057844,341.90075109692947
baseline,3,239.0027,6.699645747318629,22.000000000048203,569.868966549461
baseline,3,239.64679999999998,10.063164763612619,33.30000000005384,425.8891914196396
baseline,3,239.7024,3.494309729860954,32.90000000004056,130.831192932556
baseline,3,239.95810000000006,3.7158473404875387,22.199999999998,167.63368781958835
baseline,3,240.69320000000005,12.741357622004175,42.19999999997981,301.9279057348406
baseline,3,241.07950000000005,7.710885336148007,26.499999999941792,290.97680513829977
baseline,3,242.79089999999997,15.646733578271498,54.700000000025284,571.0127054663716
baseline,3,243.45709999999997,23.723885367702632,194.29999999999836,862.026461113048
baseline,3,245.6232,17.634170879697578,65.69999999999254,373.20656527447807
baseline,3,245.7894,4.7120580928329705,21.500000000060027,247.16373049061235
baseline,3,245.889,5.839186551431814,22.000000000048203,300.63706224050765
baseline,3,246.49919999999997,7.348437601254423,89.00000000005548,261.89291975736904
baseline,3,246.899,12.632344677157967,31.899999999950523,395.99826574224323
baseline,3,248.85379999999998,13.473439681898233,44.3000000000211,612.9674237078523
baseline,3,249.03150000000005,4.9750683869431604,22.59999999989759,222.24182954970095
baseline,3,249.12070000000006,4.531011927099922,29.699999999934334,203.2327525829491
baseline,3,250.15390000000002,6.213942669754026,22.1000000000231,401.9861228893933
baseline,3,250.2092,2.4148805442661576,22.1000000000231,135.84761957371757
baseline,3,251.75289999999995,3.369727746994065,22.50000000003638,338.49739378549435
baseline,3,251.79880000000003,5.186028921069535,20.999999999958163,260.49898756736025
baseline,3,252.74519999999995,5.34893725191718,51.60000000000764,104.49812929839887
baseline,3,253.13009999999997,13.402487263503346,44.60000000005948,471.0342780616446
baseline,3,253.22940000000006,8.658397822426696,22.59999999989759,414.21282302070904
baseline,3,253.26329999999996,6.334519330263653,33.30000000005384,294.1980263847112
baseline,3,253.40750000000003,6.365468928097167,33.50000000000364,340.3586492115761
baseline,3,253.563,8.750732441757654,55.29999999998836,352.0048904682568
baseline,3,254.18500000000006,5.786688729043308,22.499999999922693,298.3409737465433
baseline,3,254.67470000000003,12.183964880017294,32.89999999992688,378.06639514110486
baseline,3,255.36249999999995,11.81157222602287,112.30000000000473,669.7635754134295
baseline,3,257.14099999999996,4.489282107188613,44.2000000000462,142.18277274023333
baseline,3,257.4616,4.9834340018524355,21.700000000009823,711.9201817585376
baseline,3,257.63930000000005,9.156061928115982,33.50000000000364,324.47569782551636
baseline,3,258.3799,8.976608656918579,258.79999999995107,6811.620747220159
baseline,3,260.1721,2.3384046546460446,22.199999999998,105.33354300208357
baseline,3,260.2383,15.33108478585013,66.6999999999689,567.190998982135
baseline,3,260.3606,9.383324848742085,22.000000000048203,686.6699359697399
baseline,3,260.4556,12.617029531294333,49.200000000041655,398.85384043233836
baseline,3,260.5158,4.070773268585579,44.399999999996,226.05283227776573
baseline,3,260.62660000000005,2.262286183931902,22.299999999972897,338.41847855790957
baseline,3,262.65930000000003,12.790106833296534,55.399999999963256,632.9770894267136
baseline,3,262.72569999999996,6.362157363847832,44.50000000008458,868.6408869058462
baseline,3,262.79280000000006,7.77313004761659,21.89999999995962,504.4654602782508
baseline,3,262.87019999999995,5.107515410734852,44.60000000005948,176.42087377490333
baseline,3,262.92600000000004,6.8473778756462504,45.79999999998563,378.56070056982054
baseline,3,262.9832,2.499123600983379,20.099999999956708,198.22175076018553
baseline,3,263.01469999999995,5.64506020946084,21.900000000073305,300.6058508158787
baseline,3,264.47130000000004,10.314356935896889,142.39999999995234,425.3172176071728
baseline,4,296.6105,4.670259350087882,33.30000000005384,168.8667364617666
baseline,4,296.73339999999996,10.83666266590251,33.999999999991815,463.4185992826913
baseline,4,296.77909999999997,6.547840216412126,22.300000000086584,303.6574589395565
baseline,4,297.31010000000003,2.1508855535310607,156.20000000001255,187.586070781044
baseline,4,298.16510000000005,8.022357268615897,22.299999999972897,370.9470485580932
baseline,4,298.19860000000006,10.288020441950323,44.199999999932515,249.22012068029335
baseline,4,299.57590000000005,15.642717120063043,55.399999999963256,626.8784385832429
baseline,4,299.64279999999997,151.15819049895103,32.800000000065666,14113.957799278365
baseline,4,299.73130000000003,2.6624861391813823,33.19999999996526,773.2227959275968
baseline,4,299.7867,4.128536788246167,22.199999999998,201.20963947158378
baseline,4,299.94219999999996,17.402279598554067,44.100000000071304,529.1206722555029
baseline,4,301.2635,8.41298975043953,33.299999999940155,571.1762182649223
baseline,4,301.3746,8.829442329613855,45.70000000001073,219.09945613605026
baseline,4,301.84119999999996,11.899945458239701,67.80000000003383,308.43305217815055
baseline,4,301.91920000000005,2.3448314051552472,22.099999999909414,412.7567348029264
baseline,4,302.01930000000004,7.508959607308587,43.90000000000782,237.67956779612342
baseline,4,302.0748,7.194374966791006,21.900000000073305,394.5597609596882
baseline,4,302.1077,4.483619988530814,22.50000000003638,239.42508984268048
baseline,4,302.1744,5.98516659336955,33.40000000002874,190.31526798374975
baseline,4,302.30780000000004,3.167451281029468,37.19999999998436,567.4538393180914
baseline,4,304.4869,16.487393051232115,43.59999999996944,810.197839523022
baseline,4,304.72900000000004,4.427658551421372,22.099999999909414,240.25716385587603
baseline,4,304.818,20.98808757441571,77.40000000001146,625.2666409803174
baseline,4,305.09940000000006,2.2527584465568005,22.99999999991087,135.452094989227
baseline,4,305.1915,112.05112127049084,25.80000000000382,4343.066715909855
baseline,4,305.33950000000004,9.449700749977286,33.39999999991505,447.05297554017017
baseline,4,305.41740000000004,2.6214707754374054,22.399999999947795,118.68641800509542
baseline,4,305.78420000000006,4.585753508334992,35.099999999943066,224.65463652640796
baseline,4,306.9615,159.54352745890168,44.70000000003438,5578.398894703775
baseline,4,307.79420000000005,7.587021740724854,44.80000000000928,854.2369911319832
baseline,4,307.93910000000005,5.768480527419275,21.89999999995962,421.73584109854414
baseline,4,308.0058,8.366352882980175,54.80000000000018,259.8082324723492
baseline,4,308.39419999999996,6.010048506198373,22.199999999998,347.5432497993258
baseline,4,308.84950000000003,4.168404425020711,22.1000000000231,280.3838759414727
baseline,4,310.48300000000006,7.428616836728736,32.69999999997708,328.6350902978442
baseline,4,310.88160000000005,9.033875206007465,33.299999999940155,457.1010912604706
baseline,4,310.94849999999997,5.713771741917135,22.400000000061482,1351.4597525589343
baseline,4,311.0925,5.442760273957592,22.400000000061482,242.9803693724399
baseline,4,312.071,6.808434203188975,24.900000000002365,273.43109249752325
baseline,4,313.0806,7.505086655699348,22.50000000003638,532.5247176660318
baseline,4,313.8029,10.819686224508615,33.299999999940155,397.8299014314925
baseline,4,314.76930000000004,22.419878022602816,55.29999999998836,787.5767968082088
baseline,4,314.84659999999997,3.8791953190905346,22.199999999998,518.6606602498968
baseline,4,314.9728,9.37099691384866,129.69999999995707,324.66086885694955
baseline,4,315.323,7.91484853021428,90.19999999998163,282.2170847700272
baseline,4,316.19079999999997,2.101087595801914,22.1000000000231,271.9147422395701
baseline,4,316.24649999999997,3.1674510172674086,22.000000000048203,218.76039012646183
baseline,4,317.1907,22.208714377360035,110.9000000000151,1122.5490610736183
baseline,4,317.35940000000005,4.355334993791208,97.59999999994307,820.528510798158
baseline,4,317.6038,3.1879241491380537,32.199999999988904,177.3065923272711
baseline,4,320.2446,7.446621325443297,22.199999999998,476.5884739965422
baseline,4,320.8447,12.433148020864227,44.499999999970896,635.1170321296844
baseline,4,321.0136,6.845688009418376,42.10000000000491,227.09257527237713
baseline,4,322.47659999999996,3.7893336400922406,22.400000000061482,178.08708116152187
baseline,4,322.5212,8.082500247167316,33.19999999996526,357.7963953375412
baseline,4,322.6767,8.679659662797905,21.79999999998472,478.1953301964031
baseline,4,322.90200000000004,7.395361257992009,22.099999999909414,381.9980149184962
baseline,4,323.25430000000006,2.295831839228555,22.099999999909414,910.5456313174835
baseline,4,323.8651,22.92048383407075,55.50000000005184,971.2300318323913
baseline,4,326.0087,13.45525200541077,44.399999999996,438.35763422131527
baseline,4,326.087,3.3194828086205046,21.89999999995962,151.5745574715354
baseline,5,357.30420000000004,8.191835913986294,34.89999999999327,409.583032921752
baseline,5,359.4063,7.4448049994265455,32.69999999997708,355.01355148422556
baseline,5,360.149,21.58692616528614,66.90000000003238,2390.8321983631013
baseline,5,360.92650000000003,4.477182071247419,22.299999999972897,325.47824079717975
baseline,5,361.33759999999995,23.26937586951406,66.4000000000442,736.2301301878051
baseline,5,362.08220000000006,19.979268828395114,43.99999999998272,860.1381114097334
baseline,5,362.2283,12.09628587608502,41.79999999996653,475.69521240681877
baseline,5,362.29269999999997,6.23919294602913,22.1000000000231,566.8311111992849
baseline,5,362.4149,3.3410722126427763,22.199999999998,501.33418490944723
baseline,5,362.4706,12.886825961602495,43.99999999998272,607.7583349415258
baseline,5,363.2369,6.405229021369733,56.100000000014916,330.4716621534657
baseline,5,363.8921,15.123328151397798,144.49999999999363,151.06251311674978
baseline,5,364.2365,21.3663340309106,33.50000000000364,1291.4079861962182
baseline,5,364.4089,4.273796614152236,39.19999999993706,431.95281217751716
baseline,5,364.6589,10.415855321082814,32.90000000004056,342.7471802436731
baseline,5,364.9693,6.815350303549746,44.80000000000928,341.74123480430654
baseline,5,365.08090000000004,4.9855853531802445,21.700000000009823,272.48922092469763
baseline,5,365.7025,7.609706174013082,33.599999999978536,367.306824705106
baseline,5,367.02599999999995,11.722335961259791,31.300000000101136,1257.6228487829037
baseline,5,367.5571,2.5977095423957164,22.000000000048203,217.15613990908687
baseline,5,367.62379999999996,3.9794696128959295,44.50000000008458,126.12323004636144
baseline,5,367.7242,3.719632664350071,33.599999999978536,129.86206607016624
baseline,5,367.77970000000005,3.37153996531198,33.39999999991505,136.98249888529278
baseline,5,367.83500000000004,6.038901010791611,22.399999999947795,286.8348789789447
baseline,5,368.66970000000003,16.93612791979035,42.799999999942884,776.9842366495831
baseline,5,369.7341,3.4832631289997593,33.299999999940155,2403.82060801233
baseline,5,369.85659999999996,13.503133586656112,55.10000000003856,370.29779156133225
baseline,5,369.9338,5.961515635313464,22.199999999998,420.35816085760956
baseline,5,370.02340000000004,5.4346437563166425,33.09999999999036,341.5641329724853
baseline,5,370.3891,3.659906094426363,22.299999999972897,228.78824881314458
baseline,5,370.7223,11.837195956905152,22.299999999972897,821.1955510110226
baseline,5,370.95550000000003,9.54316674857985,44.599999999945794,286.5461134682872
baseline,5,371.42269999999996,8.73772345657997,32.60000000000218,295.5112484359603
baseline,5,371.46659999999997,5.264510453882529,22.300000000086584,281.62637410742974
baseline,5,371.5887,2.3887759964894197,22.1000000000231,131.65438074045576
baseline,5,372.8171,3.2730373246196596,71.00000000002638,854.4870660525659
baseline,5,375.7341,130.94938987833714,197.400000000016,1195.4968436301474
baseline,5,376.9972,8.689809561203901,33.999999999991815,490.095504584595
baseline,5,377.56410000000005,11.20171362818673,55.399999999963256,328.30984019874444
baseline,5,378.9991,8.765352974903996,75.50000000003365,8755.805232898432
baseline,5,379.28549999999996,8.709677784724066,33.200000000078944,338.90170845611794
baseline,5,379.3633,2.051314450381362,21.79999999998472,307.2562574287453
baseline,5,379.6423,6.504271369928229,22.50000000003638,335.802454023657
baseline,5,381.44050000000004,3.3184091893420105,66.29999999995562,1364.4649077883962
baseline,5,381.92999999999995,11.743449135966305,33.00000000001546,382.21381497622957
baseline,5,382.6729,99.49924224708364,44.399999999996,8805.242676728672
baseline,5,382.73940000000005,18.3522436362312,44.499999999970896,9233.565714611512
baseline,5,382.9394,3.121872804891621,23.90000000002601,145.28612236947558
baseline,5,383.18330000000003,9.857957140238067,68.89999999998508,276.57067444402605
baseline,5,383.4398,9.47582339234896,36.00000000005821,635.326791347787
baseline,5,383.57399999999996,3.5111992800417253,20.70000000003347,186.60845609363105
baseline,5,384.2386,8.767433417848101,22.799999999961074,384.5365534150469
baseline,5,385.2943,4.886573019064139,21.79999999998472,299.1301877368896
baseline,5,385.4163,2.7491176454157955,23.59999999998763,169.79425875270942
baseline,5,385.8624,9.30225807523413,31.90000000006421,462.328613164108
baseline,6,418.7541,8.23800020312688,33.09999999999036,314.98458963200886
baseline,6,419.4539,10.022267155661709,44.3000000000211,444.95987189529353
baseline,6,420.46580000000006,9.87244266405283,43.49999999999454,226.9527049207832
baseline,6,420.8425,12.495313986534846,46.40000000006239,592.7251185507063
baseline,6,420.89790000000005,3.0299568758808633,22.199999999998,655.9971013675649
baseline,6,421.04229999999995,3.775231794733411,22.1000000000231,491.37338828821055
baseline,6,421.09760000000006,2.187355153102029,21.999999999934516,391.6720372956521
baseline,6,421.54190000000006,11.242411516401823,45.699999999897045,478.95599564866814
baseline,6,422.04190000000006,8.533789649833677,21.999999999934516,666.0108091441607
baseline,6,422.09720000000004,101.21174490184097,44.29999999990741,10728.991719772128
baseline,6,422.26480000000004,9.407667651325317,33.09999999999036,425.86926198701724
baseline,6,422.30899999999997,3.105513610896104,22.400000000061482,148.16374539339415
baseline,6,422.3665,6.889737149536471,22.1000000000231,362.968521649149
baseline,6,422.41060000000004,3.6394760026631694,23.199999999974352,162.43330200793082
baseline,6,422.68590000000006,7.269549032961107,78.89999999997599,102.34795986766608
baseline,6,423.8633,7.78319146492826,22.199999999998,350.5942101319352
