unity_timestamp,eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,
5.567862,7401,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.7888865000,-0.4448890000,0.4239480000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7801543000,-0.4528873000,0.4315697000,0.0000000000,0.0000000000,0.0000000000,0.7845398000,-0.4488993000,0.4277695000,2.8179860000,
5.585382,7471,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.7888971000,-0.4448807000,0.4239370000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7801455000,-0.4528968000,0.4315757000,0.0000000000,0.0000000000,0.0000000000,0.7845408000,-0.4488999000,0.4277670000,2.8116930000,
5.605382,7505,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.7889203000,-0.4448557000,0.4239200000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7801219000,-0.4529146000,0.4315996000,0.0000000000,0.0000000000,0.0000000000,0.7845408000,-0.4488964000,0.4277705000,2.7967810000,
5.61822,7517,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.7889188000,-0.4448614000,0.4239169000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7801210000,-0.4529198000,0.4315959000,0.0000000000,0.0000000000,0.0000000000,0.7845396000,-0.4489019000,0.4277671000,2.7969520000,
5.629935,7529,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.7889228000,-0.4448560000,0.4239151000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7801164000,-0.4529220000,0.4316014000,0.0000000000,0.0000000000,0.0000000000,0.7845395000,-0.4489003000,0.4277691000,2.7942760000,
5.639993,7539,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.7889283000,-0.4448491000,0.4239120000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7801111000,-0.4529253000,0.4316080000,0.0000000000,0.0000000000,0.0000000000,0.7845395000,-0.4488986000,0.4277708000,2.7908230000,
5.651363,7551,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.7889385000,-0.4448428000,0.4238998000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7801001000,-0.4529383000,0.4316141000,0.0000000000,0.0000000000,0.0000000000,0.7845392000,-0.4489019000,0.4277678000,2.7841410000,
5.662112,7561,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.7889475000,-0.4448339000,0.4238921000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7800909000,-0.4529461000,0.4316224000,0.0000000000,0.0000000000,0.0000000000,0.7845393000,-0.4489015000,0.4277682000,2.7783900000,
5.673071,7572,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.7889625000,-0.4448185000,0.4238805000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7800772000,-0.4529569000,0.4316359000,0.0000000000,0.0000000000,0.0000000000,0.7845399000,-0.4488992000,0.4277692000,2.7694260000,
5.68435,7584,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.7889756000,-0.4448082000,0.4238670000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7800559000,-0.4529781000,0.4316522000,0.0000000000,0.0000000000,0.0000000000,0.7845360000,-0.4489048000,0.4277706000,2.7587990000,
5.695655,7595,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.7889902000,-0.4447949000,0.4238537000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7800433000,-0.4529898000,0.4316628000,0.0000000000,0.0000000000,0.0000000000,0.7845372000,-0.4489040000,0.4277694000,2.7503880000,
5.707294,7606,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.7890053000,-0.4447780000,0.4238433000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7800311000,-0.4529978000,0.4316762000,0.0000000000,0.0000000000,0.0000000000,0.7845387000,-0.4488997000,0.4277710000,2.7420160000,
