unity_timestamp,eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,
169.7001,172337,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.7878574000,-0.4458427000,0.4248589000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7812360000,-0.4519078000,0.4306386000,0.0000000000,0.0000000000,0.0000000000,0.7845579000,-0.4488817000,0.4277548000,3.7161120000,
169.7121,172347,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.7878500000,-0.4458495000,0.4248654000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7812449000,-0.4518998000,0.4306310000,0.0000000000,0.0000000000,0.0000000000,0.7845586000,-0.4488810000,0.4277542000,3.7251990000,
169.7225,172358,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.7878417000,-0.4458610000,0.4248687000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7812485000,-0.4519004000,0.4306238000,0.0000000000,0.0000000000,0.0000000000,0.7845562000,-0.4488871000,0.4277523000,3.7319720000,
169.7334,172368,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.7878426000,-0.4458554000,0.4248731000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7812520000,-0.4518923000,0.4306259000,0.0000000000,0.0000000000,0.0000000000,0.7845584000,-0.4488802000,0.4277555000,3.7334950000,
169.7449,172380,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.7878461000,-0.4458535000,0.4248686000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7812465000,-0.4518985000,0.4306292000,0.0000000000,0.0000000000,0.0000000000,0.7845574000,-0.4488824000,0.4277550000,3.7284210000,
169.7556,172390,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.7878565000,-0.4458458000,0.4248573000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7812335000,-0.4519125000,0.4306384000,0.0000000000,0.0000000000,0.0000000000,0.7845562000,-0.4488855000,0.4277539000,3.7151990000,
169.7671,172402,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.7878693000,-0.4458361000,0.4248436000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7812209000,-0.4519262000,0.4306470000,0.0000000000,0.0000000000,0.0000000000,0.7845563000,-0.4488876000,0.4277514000,3.7009320000,
169.7781,172413,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.7878873000,-0.4458172000,0.4248302000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7812002000,-0.4519426000,0.4306672000,0.0000000000,0.0000000000,0.0000000000,0.7845551000,-0.4488864000,0.4277549000,3.6795820000,
169.7897,172425,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.7879125000,-0.4457915000,0.4248104000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7811784000,-0.4519600000,0.4306884000,0.0000000000,0.0000000000,0.0000000000,0.7845570000,-0.4488824000,0.4277557000,3.6539170000,
169.8013,172436,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.7879347000,-0.4457736000,0.4247880000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.7811529000,-0.4519857000,0.4307076000,0.0000000000,0.0000000000,0.0000000000,0.7845556000,-0.4488863000,0.4277542000,3.6282500000,
