phase,trial,magnification,head_amp,eye_amp,gain_paired,gain_lstsq,offset_lstsq,r_squared
baseline,18,1.04,32.94591443852611,23.580081488884677,0.7157209593584912,0.5351529949090393,-0.4236917385093277,0.7125365104863162
baseline,19,1.04,31.18812519850793,28.929782543651132,0.9275896630373653,0.8447188270509572,-2.3435657971392003,0.9338615794488149
baseline,20,1.08,32.87616982524495,26.188574782000956,0.7965822941421623,0.8299540889060228,1.212462738455763,0.9097214874774534
baseline,21,1.08,34.26634685074428,27.024249285359733,0.7886527677744778,0.7736462448112419,-2.5691574165172026,0.9414713673511381
baseline,22,1.04,33.93471128540251,27.230866529859753,0.8024487463835737,0.7968373311111677,1.2924472118292727,0.9255051505278199
baseline,23,1.04,35.79544012051969,26.82925950129211,0.7495161230302144,0.6927111207310385,-1.6424548372106424,0.8961235728810376
baseline,24,1.04,36.88928505317143,25.485259069605494,0.690858037310064,0.5584229395094712,-3.9737804199242475,0.8419262650600676
baseline,25,0.9,31.459088563135076,24.737451951844207,0.7863372106982295,0.7016808800458177,-3.4759058622837524,0.880327138866933
baseline,26,1.0,30.496261463296907,23.70557552714917,0.7773272653659362,0.7039069781643142,-2.073204501018783,0.8819231350219369
baseline,27,0.9,29.014022230371655,25.837661497101628,0.8905232543061528,0.8114307391938084,-0.8306550559213962,0.9494433575684307
baseline,28,1.04,30.425189204418192,30.055026597037898,0.987833679360438,0.9610492336772836,-3.9858479404236484,0.9653556705108552
baseline,29,1.0,27.15425244194856,26.773248092081744,0.9859688882733434,0.9262675473478111,-3.8524282065796376,0.9779956388340347
baseline,30,1.08,29.380806740613032,27.66235097046321,0.9415109399370438,0.8981178989193365,-1.3278972257974864,0.9469046793592862
baseline,31,1.16,26.215452200332216,26.412939686896248,1.0075332473784882,0.9726587872323075,-1.7387648404224714,0.9740645143983617
baseline,32,1.04,29.08694792367636,23.731813476717825,0.8158921843223182,0.37552824937715906,-7.936133269318276,0.38442080517794686
baseline,33,1.0,22.472053051651706,26.316753679171615,1.1710880896677718,0.9713691005462836,-1.90158350924916,0.9806032908394599
baseline,34,0.9,27.823929132352074,24.238956976302816,0.8711550716293028,0.8498399996032754,-1.8847074802584254,0.9841369500055439
baseline,35,1.2,29.368169682732322,31.78126988127145,1.0821671975001548,1.0633643083616477,-2.2541550103026124,0.9816438838901124
baseline,36,0.85,23.743141564358034,18.860513250036927,0.7943562648992224,0.7481838101999366,-2.4663156162239828,0.9563078209646302
baseline,37,0.9,35.25686452212863,28.368344761386552,0.8046190478334067,0.7797650066246002,-2.7706055310695525,0.9635681996077964
baseline,38,0.95,24.320614929577367,22.22808197810781,0.9139605245373653,0.8891075232204553,-2.0487354163956395,0.9772692287247077
baseline,39,1.12,24.828115255991264,25.92715656194857,1.0442659982292493,0.9958704306717913,-3.353150203052686,0.9634426012930657
baseline,40,0.95,31.72343557951811,18.217813197410862,0.5742698690923941,0.49765397032406866,0.13602839184999674,0.6416044168189522
baseline,41,1.08,25.985017192960484,22.27794448708379,0.8573380699212712,0.9641500382087184,-3.181089076872294,0.9721920451838209
baseline,42,1.08,23.397595612984084,21.69727870818985,0.927329417393184,0.8832922052760748,-3.79139712739614,0.8524517149801651
baseline,43,0.95,26.692254797208466,20.625098841304617,0.7726997587128396,0.8065019563888727,-2.362593951827209,0.9448296172827441
baseline,44,1.2,23.747795316032835,25.61667758245493,1.0786970849946798,1.0335414614508203,-3.980429866362316,0.9635709954866694
baseline,45,1.08,27.515317037332967,18.70943437260753,0.6799643393976686,0.5721111316355909,0.513665931159962,0.7689202796845367
baseline,46,1.08,25.427706532144292,19.33122230586252,0.7602424654942853,0.7246280892719654,-2.2601685783770926,0.8089456307492607
baseline,47,1.08,30.463647738744513,27.439823526062757,0.9007399166831892,0.8636272296876055,-2.2521774464987923,0.9185141852858179
baseline,48,1.0,27.822560188892446,27.57232664247565,0.9910060920088621,0.9808734982141802,-2.6849371090226013,0.9919508235799477
baseline,49,0.9,29.75395860252843,25.60899828095352,0.8606921392562978,0.8246903611729021,-2.954598507451117,0.965044295007893
baseline,50,1.0,29.78787967863137,28.906241170131814,0.9704027773036827,0.9291068190812168,-2.746029995300259,0.9846438741306361
baseline,51,0.9,23.52123526963291,21.945268747371628,0.93299813958768,0.8287574965880706,-3.104486544011881,0.9393759507189259
baseline,52,0.95,27.444661655311275,25.316081689903136,0.922441019964398,0.9297025461481194,-1.9825484668366389,0.9738321549887267
baseline,53,0.95,30.428703484532424,28.655354696283634,0.9417211847639114,0.9104627578497566,-2.0263860213472626,0.9914958980939911
baseline,54,1.12,25.38404454333878,24.39460328271121,0.9610211344004587,0.9509562278432252,0.36700900081085835,0.9766080134547247
baseline,55,0.8,31.47186342285823,21.162534959659588,0.6724271351625495,0.7110497815077016,-2.7112737950549404,0.9565504773864683
aftereffect,0,0.9,29.586959762882792,25.51665078066253,0.8624289546867699,0.819591366870482,-1.9640997839783882,0.9655493847982929
aftereffect,1,1.0,26.428175819546148,26.102754434204456,0.9876865740729251,0.9695024609090499,-1.4793335378164547,0.979359392478016
aftereffect,2,1.04,29.88761139035733,29.177398892847712,0.9762372279191655,0.9377414389619513,-0.8051351300223722,0.961413063887778
aftereffect,3,1.0,30.122040866983962,23.46186747753517,0.7788936872219423,0.8678508319688097,-4.364293327083148,0.9018900711779068
aftereffect,4,0.95,23.8538319722196,22.307614540228357,0.9351794951103881,0.8710300643451995,-0.26302693649928727,0.9740201482169926
aftereffect,5,1.0,26.214569165747392,24.704729932167687,0.9424045757138554,0.9550270294823143,-3.1355730579564915,0.9797781186672407
aftereffect,6,0.9,30.02095765030608,26.337638376691693,0.8773084017998728,0.8511945811148109,-1.8905904494085592,0.9842663286331483
aftereffect,7,1.12,29.881061983651925,32.00390464987321,1.0710430796396295,1.0418118239174403,-3.6429167329696037,0.9641654859081943
aftereffect,8,0.95,30.167048779979595,25.86628587522008,0.8574350797081044,0.866171372238252,-0.816358659463024,0.9754957094157038
aftereffect,9,1.04,31.07749038852401,30.719150851525335,0.9884694828147708,0.9951495894568295,-1.6790375195447786,0.9861024727059373
aftereffect,10,0.9,32.94433309211677,27.8890708846978,0.846551387357462,0.8358024708903794,-2.7304473432826706,0.9803644954649078
aftereffect,11,1.0,34.03328632721887,30.20648059516659,0.8875569730393122,0.8592148707862741,-2.6398242158514034,0.9605435115685627
aftereffect,12,1.04,30.141440347494296,31.01448360094313,1.0289648816839443,0.9710340016515058,-1.0040764354705172,0.9847747468260922
aftereffect,13,0.85,31.478212710225662,59.875971260946635,1.9021401186953664,0.8600882628167118,-16.333295948904468,0.3807356195617224
aftereffect,14,0.8,31.829775389848674,24.331539450347588,0.7644269917816491,0.7420623152851362,-2.0581443979830514,0.9510996884399003
aftereffect,15,0.95,28.757534149875255,16.74819776719862,0.5823933888042091,0.5995328394279237,-6.804986769495765,0.8862869731158834
aftereffect,16,0.9,26.224388759407105,21.902349924523847,0.8351901020635657,0.7808641093215454,-4.245927381928374,0.96175386569713
aftereffect,17,1.12,25.83987308042656,26.82517580103179,1.03813109753049,1.0122042748042095,-3.1277562715228404,0.9895408225392877
aftereffect,18,1.08,26.55419870243383,27.83974257797908,1.0484120756175341,1.0080302082412271,-3.5324615966774098,0.9764878692248876
aftereffect,19,0.95,28.37532495869699,26.372354246585516,0.9294115322017636,0.9209204158547618,-3.763120228120381,0.9894696791132643
aftereffect,20,1.12,29.969301883292317,28.72170915088995,0.9583709778338917,0.9551023363960434,-0.9894884939211726,0.9479814920645854
aftereffect,21,0.95,29.233075347243734,27.069990886712908,0.926005579815441,0.9089121962685517,-0.6779402415018296,0.981037644234148
aftereffect,22,1.12,22.504158272422845,28.406721642622827,1.2622876758484733,0.951627042682094,-0.5772790214080539,0.9585490453246153
aftereffect,23,0.9,29.911783133461448,26.002698621773614,0.8693128893638289,0.8347076986541357,-3.2083656185980964,0.9789342379270254
aftereffect,24,1.12,27.310922243371806,30.681338743523526,1.1234091060754896,1.0154815428199615,-1.2775060957588182,0.9413037573080695
aftereffect,25,1.0,28.34709212504503,25.552746444399492,0.9014239037881174,0.872291487199311,-1.5109381861382392,0.9673929974660438
aftereffect,26,1.08,26.479050437543826,26.81390095060098,1.0126458656003154,0.9535731909353923,-4.039758165600923,0.958684842897599
aftereffect,27,0.9,31.40344156878492,27.981227323001782,0.8910242293575611,0.8414342948198236,-3.2360576068943923,0.9693516877153222
aftereffect,28,1.08,25.317570543199718,26.27795833097531,1.0379336471537373,0.9822841960347992,-1.2746315471455365,0.9719007177772039
aftereffect,29,1.0,23.536300292688725,24.878678406657325,1.0570343723217024,0.9674519876543011,-3.8171234482916923,0.9615342728129727
aftereffect,30,1.08,28.094332959850284,26.344644900094988,0.9377209609405647,0.9327994392052402,1.6294771732287012,0.9544840672029874
aftereffect,31,1.0,30.132938809762244,28.167511818263193,0.9347747989697471,0.9116272172821117,-2.188278427249561,0.9857826577872809
aftereffect,32,1.08,27.69080912672188,26.980992521776408,0.9743663465485198,0.9793697225121474,-0.9280897964355117,0.9847683203380698
aftereffect,33,1.2,29.670156298095165,30.799570906790457,1.0380656777587587,0.9811906163526868,-1.7924874422849513,0.929443436486036
aftereffect,34,1.08,28.538742004283797,24.5195168644088,0.8591660018065375,0.7186535428294157,-2.646569384561634,0.8116827283268514
aftereffect,35,1.16,31.08528906270169,26.90490980553715,0.8655190482954057,0.8205070092466242,1.2667184756045164,0.8925940991804887
aftereffect,36,1.16,24.303497126156966,25.612416501583123,1.0538572440267213,1.0230740240628804,-1.5293152610889917,0.9827857908612749
aftereffect,37,1.04,29.816150230116058,27.9254368140712,0.9365876076739402,0.8057477582867557,-5.305888926794947,0.8430543229898455
aftereffect,38,1.0,27.4199736431929,27.718885943664578,1.0109012614075172,0.9749939368933656,-2.8961023049887373,0.9873757549419966
aftereffect,39,1.04,28.785323531296715,28.034965534881522,0.9739326189751049,0.9702279856965602,-1.7399225273800776,0.9726598888376313
aftereffect,40,1.04,31.4209149653132,31.511135880137747,1.0028713649785228,0.9762225864527977,-1.9774838702463406,0.9813857873810412
aftereffect,41,1.04,34.03450211298808,29.490703900880547,0.8664943533763771,0.7974772648034236,-4.455921483343114,0.858472769921964
aftereffect,42,0.95,30.14936767291696,27.80695838631245,0.9223065202555247,0.7865682495757798,1.5152606103252348,0.8859256551442379
aftereffect,43,1.12,27.92901394457408,29.828365570017695,1.0680063975481888,1.046375698082308,-1.6524082287906212,0.9871347119794808
aftereffect,44,0.95,32.071337212344865,29.35402254276082,0.9152727979007342,0.8620472944552724,-2.312250588447325,0.9608594034223238
aftereffect,45,1.08,30.184192360780386,29.290196587631108,0.9703819879470791,0.9612503460737781,-2.5330781744213673,0.9868344477314017
aftereffect,46,0.85,29.473785828283894,25.10546726890975,0.8517897027268828,0.8106716678178432,-1.3093404414586371,0.9628818189067018
aftereffect,47,0.9,34.217792641907295,27.509038830020362,0.8039396087849755,0.7319182163342723,-0.555972724640012,0.8882687742231564
aftereffect,48,1.12,26.2511402756407,28.748782293660597,1.0951441343802326,1.055395180597602,-3.2082673765423158,0.9906872199294392
aftereffect,49,0.8,35.70469017999012,26.10106979822705,0.7310263628293517,0.7365369975955226,-1.844327518726569,0.968834018398728
aftereffect,50,1.08,30.964602350700517,31.610146044479027,1.020847795378322,0.9637417901382107,0.012080201219150327,0.9749949338442221
aftereffect,51,1.04,27.889518701866983,28.6648679824977,1.0278007408058574,0.9017719148366387,-1.9067172684639473,0.9435797967255255
aftereffect,52,1.12,30.600683702193564,31.635766614880353,1.0338254832068536,0.9459664668750932,-3.972037366580904,0.9349209079185393
aftereffect,53,1.2,25.851903980212924,29.735322462128934,1.1502178905232041,1.0981492879442507,-2.1535347588098865,0.9783886140410527
aftereffect,54,0.95,30.429524026505966,29.21616069383127,0.9601254580381283,0.9093888002055083,-1.137276386230817,0.9697247044724473
aftereffect,55,0.9,34.63856263802873,30.380654969808212,0.8770760867673568,0.8140772008273552,-1.5636617718336852,0.9789907854810478
