unity_timestamp,eye_timestamp,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,messages,
1085.4680000000,1026690,0.0313344000,1.4094260000,-0.1131353000,0.0262565800,0.0095556560,-0.0315195700,0.9991125000,0.0313344000,1.4094260000,-0.1131353000,0.0262565800,0.0095556560,-0.0315195700,0.9991125000,0.0313344000,1.4094260000,-0.1131353000,0.0262565800,0.0095556560,-0.0315195700,0.9991125000,StopSwimBlock_baseline_round14,
1085.4680000000,1026690,0.0310165900,1.4095280000,-0.1149762000,0.0248919000,0.0097982370,-0.0315458100,0.9991443000,0.0310165900,1.4095280000,-0.1149762000,0.0248919000,0.0097982370,-0.0315458100,0.9991443000,0.0310165900,1.4095280000,-0.1149762000,0.0248919000,0.0097982370,-0.0315458100,0.9991443000,,
1085.4880000000,1026723,0.0268542800,1.4094200000,-0.1300385000,0.0163206300,0.0102336600,-0.0325703500,0.9992838000,0.0268542800,1.4094200000,-0.1300385000,0.0163206300,0.0102336600,-0.0325703500,0.9992838000,0.0268542800,1.4094200000,-0.1300385000,0.0163206300,0.0102336600,-0.0325703500,0.9992838000,,
1085.5010000000,1026723,0.0207445600,1.4090970000,-0.1430242000,0.0107488400,0.0084569890,-0.0322976200,0.9993848000,0.0207445600,1.4090970000,-0.1430242000,0.0107488400,0.0084569890,-0.0322976200,0.9993848000,0.0207445600,1.4090970000,-0.1430242000,0.0107488400,0.0084569890,-0.0322976200,0.9993848000,,
1085.5290000000,1026865,0.0195777400,1.4091950000,-0.1447129000,0.0097731300,0.0079353860,-0.0320981700,0.9994054000,0.0195777400,1.4091950000,-0.1447129000,0.0097731300,0.0079353860,-0.0320981700,0.9994054000,0.0195777400,1.4091950000,-0.1447129000,0.0097731300,0.0079353860,-0.0320981700,0.9994054000,,
1085.5360000000,1026865,0.0184946100,1.4092500000,-0.1464415000,0.0089155090,0.0074590530,-0.0319400500,0.9994222000,0.0184946100,1.4092500000,-0.1464415000,0.0089155090,0.0074590530,-0.0319400500,0.9994222000,0.0184946100,1.4092500000,-0.1464415000,0.0089155090,0.0074590530,-0.0319400500,0.9994222000,,
1085.5410000000,1026865,0.0130028700,1.4095020000,-0.1549580000,0.0047931700,0.0048936190,-0.0309570100,0.9994973000,0.0130028700,1.4095020000,-0.1549580000,0.0047931700,0.0048936190,-0.0309570100,0.9994973000,0.0130028700,1.4095020000,-0.1549580000,0.0047931700,0.0048936190,-0.0309570100,0.9994973000,,
1085.5580000000,1026865,0.0139257900,1.4094080000,-0.1530268000,0.0060539560,0.0050857930,-0.0308852800,0.9994917000,0.0139257900,1.4094080000,-0.1530268000,0.0060539560,0.0050857930,-0.0308852800,0.9994917000,0.0139257900,1.4094080000,-0.1530268000,0.0060539560,0.0050857930,-0.0308852800,0.9994917000,,
1085.5710000000,1026890,0.0127055600,1.4093010000,-0.1544816000,0.0058408710,0.0041027880,-0.0302750800,0.9995161000,0.0127055600,1.4093010000,-0.1544816000,0.0058408710,0.0041027880,-0.0302750800,0.9995161000,0.0127055600,1.4093010000,-0.1544816000,0.0058408710,0.0041027880,-0.0302750800,0.9995161000,,
1085.5780000000,1026890,0.0114603000,1.4092870000,-0.1560218000,0.0055540910,0.0032956490,-0.0297445500,0.9995367000,0.0114603000,1.4092870000,-0.1560218000,0.0055540910,0.0032956490,-0.0297445500,0.9995367000,0.0114603000,1.4092870000,-0.1560218000,0.0055540910,0.0032956490,-0.0297445500,0.9995367000,,
1085.5940000000,1026890,0.0103113700,1.4091220000,-0.1573968000,0.0054745730,0.0021681830,-0.0289291000,0.9995641000,0.0103113700,1.4091220000,-0.1573968000,0.0054745730,0.0021681830,-0.0289291000,0.9995641000,0.0103113700,1.4091220000,-0.1573968000,0.0054745730,0.0021681830,-0.0289291000,0.9995641000,,
1085.5990000000,1026890,0.0091285710,1.4090840000,-0.1588268000,0.0052481500,0.0011388220,-0.0282594500,0.9995862000,0.0091285710,1.4090840000,-0.1588268000,0.0052481500,0.0011388220,-0.0282594500,0.9995862000,0.0091285710,1.4090840000,-0.1588268000,0.0052481500,0.0011388220,-0.0282594500,0.9995862000,,
1085.6080000000,1026890,0.0079848770,1.4090290000,-0.1602106000,0.0049761590,-0.0000872487,-0.0274781400,0.9996100000,0.0079848770,1.4090290000,-0.1602106000,0.0049761590,-0.0000872487,-0.0274781400,0.9996100000,0.0079848770,1.4090290000,-0.1602106000,0.0049761590,-0.0000872487,-0.0274781400,0.9996100000,,
1085.6240000000,1026890,0.0068242550,1.4089410000,-0.1613939000,0.0047285060,-0.0013709770,-0.0264525900,0.9996380000,0.0068242550,1.4089410000,-0.1613939000,0.0047285060,-0.0013709770,-0.0264525900,0.9996380000,0.0068242550,1.4089410000,-0.1613939000,0.0047285060,-0.0013709770,-0.0264525900,0.9996380000,,
1085.6300000000,1026890,0.0057544710,1.4088080000,-0.1626654000,0.0045439700,-0.0026368990,-0.0256279700,0.9996578000,0.0057544710,1.4088080000,-0.1626654000,0.0045439700,-0.0026368990,-0.0256279700,0.9996578000,0.0057544710,1.4088080000,-0.1626654000,0.0045439700,-0.0026368990,-0.0256279700,0.9996578000,,
1085.6410000000,1026890,0.0046527390,1.4086700000,-0.1637866000,0.0041274680,-0.0040832200,-0.0244189700,0.9996850000,0.0046527390,1.4086700000,-0.1637866000,0.0041274680,-0.0040832200,-0.0244189700,0.9996850000,0.0046527390,1.4086700000,-0.1637866000,0.0041274680,-0.0040832200,-0.0244189700,0.9996850000,,
1085.6520000000,1026890,0.0036094190,1.4085480000,-0.1648543000,0.0035980060,-0.0055188150,-0.0232538900,0.9997079000,0.0036094190,1.4085480000,-0.1648543000,0.0035980060,-0.0055188150,-0.0232538900,0.9997079000,0.0036094190,1.4085480000,-0.1648543000,0.0035980060,-0.0055188150,-0.0232538900,0.9997079000,,
1085.6630000000,1026890,0.0026221280,1.4084290000,-0.1658676000,0.0028875100,-0.0069719070,-0.0220775000,0.9997278000,0.0026221280,1.4084290000,-0.1658676000,0.0028875100,-0.0069719070,-0.0220775000,0.9997278000,0.0026221280,1.4084290000,-0.1658676000,0.0028875100,-0.0069719070,-0.0220775000,0.9997278000,,
1085.6740000000,1026890,0.0016498570,1.4083320000,-0.1668675000,0.0020905130,-0.0082602560,-0.0210347000,0.9997424000,0.0016498570,1.4083320000,-0.1668675000,0.0020905130,-0.0082602560,-0.0210347000,0.9997424000,0.0016498570,1.4083320000,-0.1668675000,0.0020905130,-0.0082602560,-0.0210347000,0.9997424000,,
1085.6850000000,1026890,0.0007109642,1.4082440000,-0.1678932000,0.0010172260,-0.0095527980,-0.0202223300,0.9997494000,0.0007109642,1.4082440000,-0.1678932000,0.0010172260,-0.0095527980,-0.0202223300,0.9997494000,0.0007109642,1.4082440000,-0.1678932000,0.0010172260,-0.0095527980,-0.0202223300,0.9997494000,,
1085.7020000000,1026948,-0.0000395775,1.4081560000,-0.1687582000,-0.0002568542,-0.0107593000,-0.0199028000,0.9997440000,-0.0000395775,1.4081560000,-0.1687582000,-0.0002568542,-0.0107593000,-0.0199028000,0.9997440000,-0.0000395775,1.4081560000,-0.1687582000,-0.0002568542,-0.0107593000,-0.0199028000,0.9997440000,,
1085.7080000000,1026948,-0.0009400845,1.4081000000,-0.1697221000,-0.0013148020,-0.0119630000,-0.0193148800,0.9997410000,-0.0009400845,1.4081000000,-0.1697221000,-0.0013148020,-0.0119630000,-0.0193148800,0.9997410000,-0.0009400845,1.4081000000,-0.1697221000,-0.0013148020,-0.0119630000,-0.0193148800,0.9997410000,,
1085.7300000000,1026948,-0.0016570090,1.4081140000,-0.1705072000,-0.0027368180,-0.0131966600,-0.0193438900,0.9997221000,-0.0016570090,1.4081140000,-0.1705072000,-0.0027368180,-0.0131966600,-0.0193438900,0.9997221000,-0.0016570090,1.4081140000,-0.1705072000,-0.0027368180,-0.0131966600,-0.0193438900,0.9997221000,,
1085.7410000000,1026948,-0.0040571690,1.4081530000,-0.1730766000,-0.0059422280,-0.0169591300,-0.0182082200,0.9996727000,-0.0040571690,1.4081530000,-0.1730766000,-0.0059422280,-0.0169591300,-0.0182082200,0.9996727000,-0.0040571690,1.4081530000,-0.1730766000,-0.0059422280,-0.0169591300,-0.0182082200,0.9996727000,,
1085.7520000000,1026948,-0.0039041040,1.4082720000,-0.1728311000,-0.0062142900,-0.0168639700,-0.0184647000,0.9996680000,-0.0039041040,1.4082720000,-0.1728311000,-0.0062142900,-0.0168639700,-0.0184647000,0.9996680000,-0.0039041040,1.4082720000,-0.1728311000,-0.0062142900,-0.0168639700,-0.0184647000,0.9996680000,,
