phase,trial,magnification,head_amp,eye_amp,gain_paired,gain_lstsq,offset_lstsq,r_squared
baseline,50,1.08,16.543507914397384,16.135491723142813,0.9753367790334548,0.9748736887512751,0.21171216583222965,0.9818495430600995
baseline,51,1.12,16.20428631443203,15.55408606875804,0.9598747989848277,0.7061355712305646,2.109852596390522,0.6965238954437978
baseline,52,1.0,17.46159345645445,15.321221739600087,0.8774240322229467,0.8965559975774078,-0.510436029024111,0.9839520472388387
baseline,53,1.08,20.181273843942275,17.499540192752313,0.8671177215111757,0.8370158201461447,0.42829836751501976,0.8918317002270916
baseline,54,0.9,17.194231652439797,13.381157703848093,0.7782352811298409,0.8000191117151884,-0.07100863812066245,0.9700249991812778
baseline,55,1.08,15.332127702256694,14.959225017592194,0.9756783473301222,0.9856287537578612,-0.30169904545159637,0.9623851104483184
baseline,56,1.08,18.15804909009443,18.071641458837284,0.9952413593096693,1.020927868247728,-0.5201950633509034,0.9556882268422769
baseline,57,1.04,18.983545570067264,18.038657273820117,0.950225931570074,0.9498667673951404,-0.5276699216717277,0.959222873952317
baseline,58,0.8,16.9111788975798,11.735747468325492,0.6939638885852615,0.6920377937966047,-0.2744451374434459,0.8764198110848553
baseline,59,1.16,15.479346147950487,16.239931065725635,1.0491354680298206,1.0454998966743794,-0.3967025618341304,0.9850959146123707
aftereffect,0,0.8,21.213357189883137,16.341825782976958,0.7703554716351327,0.6852845945555922,1.5653215845029707,0.8848194883287172
aftereffect,1,0.85,20.62352871098598,16.909486733741378,0.8199123908768259,0.8153776933043415,-0.1677084589391286,0.9726005442460461
aftereffect,2,1.0,18.89600081575915,15.442429117157875,0.8172326656696046,0.8045099801619355,1.1364930516967144,0.9199482638948207
aftereffect,3,1.12,18.950417626471943,17.806824583085557,0.9396534120815948,0.9256767021524196,1.5028472274468436,0.9480135697959294
aftereffect,4,1.12,20.335275232970414,20.020639258150936,0.9845275772658663,0.9363717594242899,-0.2785865048388803,0.9262712056537392
aftereffect,5,1.16,19.331741904664717,20.840248404512966,1.0780326215447895,1.0806370371705223,-0.01696395340379641,0.978726439746064
aftereffect,6,1.12,17.854921076157872,18.300713739202685,1.0249674955796972,1.0194488814834122,-0.0013701584477719263,0.988739214343272
aftereffect,7,0.95,21.484552428425864,18.96183083305386,0.8825797463653824,0.8882853787690169,0.6347610129201088,0.9548215770872016
aftereffect,8,1.0,21.535980033244094,20.1653129353475,0.9363545519739173,0.9286985000109462,-0.7078403120252428,0.9855849122611215
aftereffect,9,0.9,24.299466947582893,18.975770249030898,0.7809130253747582,0.7933087818848961,0.7442259405699033,0.9392875656474068
aftereffect,10,1.2,23.31899518808595,25.145597963685077,1.0783311099327457,0.9532880283623675,0.2076641309799111,0.8933474404915995
aftereffect,11,0.8,21.636882956277564,15.63200159074072,0.7224701276209181,0.6723691120825549,0.8719142007291035,0.8630694580336861
aftereffect,12,1.12,23.081892698328062,22.20111851880034,0.9618413363653007,0.9397340640078337,-1.7096897619308695,0.9330052922777327
aftereffect,13,0.85,20.708106756650842,16.342471999223246,0.7891823328549588,0.7887208181806046,0.667618584572461,0.932632091829233
