unity_timestamp,eye_timestamp,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,messages,
20.5096700000,4247207,-0.0400054500,1.3875020000,-0.1457632000,0.0270008000,-0.0104829900,-0.0041811250,0.9995717000,-0.0400054500,1.3875020000,-0.1457632000,0.0270008000,-0.0104829900,-0.0041811250,0.9995717000,-0.0400054500,1.3875020000,-0.1457632000,0.0270008000,-0.0104829900,-0.0041811250,0.9995717000,,
20.5096700000,4247207,-0.0407004400,1.3871500000,-0.1456642000,0.0278235500,-0.0108382600,-0.0046216520,0.9995434000,-0.0407004400,1.3871500000,-0.1456642000,0.0278235500,-0.0108382600,-0.0046216520,0.9995434000,-0.0407004400,1.3871500000,-0.1456642000,0.0278235500,-0.0108382600,-0.0046216520,0.9995434000,,
20.5296700000,4247282,-0.0416791400,1.3864360000,-0.1462569000,0.0283086400,-0.0098726840,-0.0068356770,0.9995271000,-0.0416791400,1.3864360000,-0.1462569000,0.0283086400,-0.0098726840,-0.0068356770,0.9995271000,-0.0416791400,1.3864360000,-0.1462569000,0.0283086400,-0.0098726840,-0.0068356770,0.9995271000,,
20.5362900000,4247282,-0.0426762100,1.3852130000,-0.1477435000,0.0285760000,-0.0071609900,-0.0088577090,0.9995267000,-0.0426762100,1.3852130000,-0.1477435000,0.0285760000,-0.0071609900,-0.0088577090,0.9995267000,-0.0426762100,1.3852130000,-0.1477435000,0.0285760000,-0.0071609900,-0.0088577090,0.9995267000,,
20.5466500000,4247307,-0.0423920200,1.3854580000,-0.1473930000,0.0286546600,-0.0078679050,-0.0079806100,0.9995266000,-0.0423920200,1.3854580000,-0.1473930000,0.0286546600,-0.0078679050,-0.0079806100,0.9995266000,-0.0423920200,1.3854580000,-0.1473930000,0.0286546600,-0.0078679050,-0.0079806100,0.9995266000,,
20.5580000000,4247332,-0.0425231500,1.3851130000,-0.1477149000,0.0291148900,-0.0074901540,-0.0078161040,0.9995174000,-0.0425231500,1.3851130000,-0.1477149000,0.0291148900,-0.0074901540,-0.0078161040,0.9995174000,-0.0425231500,1.3851130000,-0.1477149000,0.0291148900,-0.0074901540,-0.0078161040,0.9995174000,,
20.5690600000,4247341,-0.0426368700,1.3847460000,-0.1480534000,0.0294843300,-0.0070929950,-0.0075362810,0.9995117000,-0.0426368700,1.3847460000,-0.1480534000,0.0294843300,-0.0070929950,-0.0075362810,0.9995117000,-0.0426368700,1.3847460000,-0.1480534000,0.0294843300,-0.0070929950,-0.0075362810,0.9995117000,,
20.5802500000,4247357,-0.0426926600,1.3842700000,-0.1484716000,0.0299733400,-0.0067240740,-0.0073781500,0.9995009000,-0.0426926600,1.3842700000,-0.1484716000,0.0299733400,-0.0067240740,-0.0073781500,0.9995009000,-0.0426926600,1.3842700000,-0.1484716000,0.0299733400,-0.0067240740,-0.0073781500,0.9995009000,,
20.5918400000,4247366,-0.0427563200,1.3838460000,-0.1489091000,0.0303293000,-0.0064852820,-0.0069356940,0.9994949000,-0.0427563200,1.3838460000,-0.1489091000,0.0303293000,-0.0064852820,-0.0069356940,0.9994949000,-0.0427563200,1.3838460000,-0.1489091000,0.0303293000,-0.0064852820,-0.0069356940,0.9994949000,,
20.6041400000,4247366,-0.0427930400,1.3834110000,-0.1493173000,0.0304335000,-0.0063134640,-0.0065067680,0.9994957000,-0.0427930400,1.3834110000,-0.1493173000,0.0304335000,-0.0063134640,-0.0065067680,0.9994957000,-0.0427930400,1.3834110000,-0.1493173000,0.0304335000,-0.0063134640,-0.0065067680,0.9994957000,,
