eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,
249629,1,0.0000000000,-1.0000000000,-0.0364206500,0.0032038270,-0.0346655300,0.0000000000,0.0000000000,0.0000000000,1,0.0000000000,-1.0000000000,0.0266096200,0.0023870850,-0.0319658700,0.0000000000,0.0000000000,0.0000000000,0.0010000000,-0.0010000000,-0.0010000000,0.5773503000,-0.5773503000,-0.5773503000,0.0000000000,
249645,1,0.0000000000,-1.0000000000,-0.0367467800,0.0029355770,-0.0346505300,0.0000000000,0.0000000000,0.0000000000,1,0.0000000000,-1.0000000000,0.0268908300,0.0025926210,-0.0318948900,0.0000000000,0.0000000000,0.0000000000,0.0010000000,-0.0010000000,-0.0010000000,0.5773503000,-0.5773503000,-0.5773503000,0.0000000000,
249662,1,0.0000000000,-1.0000000000,-0.0367084400,0.0031968390,-0.0345740200,0.0000000000,0.0000000000,0.0000000000,1,0.0000000000,-1.0000000000,0.0269831000,0.0025401000,-0.0318976300,0.0000000000,0.0000000000,0.0000000000,0.0010000000,-0.0010000000,-0.0010000000,0.5773503000,-0.5773503000,-0.5773503000,0.0000000000,
249687,1,0.0486251700,-1.0000000000,-0.0366510200,0.0033312840,-0.0345058100,0.0000000000,0.0000000000,0.0000000000,1,0.0486251700,-1.0000000000,0.0270638300,0.0025664220,-0.0318821900,0.0000000000,0.0000000000,0.0000000000,0.0010000000,-0.0010000000,-0.0010000000,0.5773503000,-0.5773503000,-0.5773503000,0.0000000000,
249704,1,0.3119150000,-1.0000000000,-0.0365944400,0.0033621680,-0.0344768100,0.0000000000,0.0000000000,0.0000000000,1,0.3119150000,-1.0000000000,0.0271858800,0.0026063390,-0.0318638800,0.0000000000,0.0000000000,0.0000000000,0.0010000000,-0.0010000000,-0.0010000000,0.5773503000,-0.5773503000,-0.5773503000,0.0000000000,
249712,1,0.4331699000,-1.0000000000,-0.0365175600,0.0034341740,-0.0344499500,0.0000000000,0.0000000000,0.0000000000,1,0.4331699000,3.2592160000,0.0272654700,0.0026430210,-0.0318528600,-0.0786601600,-0.2783853000,0.9572430000,0.0272654700,0.0026430210,-0.0318528600,-0.0786601600,-0.2783853000,0.9572430000,0.0000000000,
249720,1,0.4331699000,-1.0000000000,-0.0364593500,0.0034703830,-0.0344233900,0.0000000000,0.0000000000,0.0000000000,1,0.4331699000,3.3253020000,0.0273605200,0.0027428590,-0.0318349200,-0.0639504400,-0.2924844000,0.9541296000,0.0273605200,0.0027428590,-0.0318349200,-0.0639504400,-0.2924844000,0.9541296000,0.0000000000,
249737,1,0.4985105000,-1.0000000000,-0.0363493500,0.0035175630,-0.0344131200,0.0000000000,0.0000000000,0.0000000000,1,0.4985105000,3.1150820000,0.0274975300,0.0027732540,-0.0318323100,-0.0783849600,-0.2842427000,0.9555427000,0.0274975300,0.0027732540,-0.0318323100,-0.0783849600,-0.2842427000,0.9555427000,0.0000000000,
249745,1,0.5840776000,-1.0000000000,-0.0362979400,0.0035479130,-0.0344009400,0.0000000000,0.0000000000,0.0000000000,1,0.5840776000,3.1743770000,0.0275415800,0.0028022310,-0.0318211100,-0.0664531700,-0.2652023000,0.9619001000,0.0275415800,0.0028022310,-0.0318211100,-0.0664531700,-0.2652023000,0.9619001000,0.0000000000,
249762,1,0.5902753000,3.1870730000,-0.0362330200,0.0035591740,-0.0344004100,-0.0715487600,-0.2390299000,0.9683726000,1,0.5902753000,3.2199710000,0.0276031700,0.0027942660,-0.0318376800,-0.0559087100,-0.2444785000,0.9680415000,0.0021369170,0.0030994110,-0.0328600300,-0.0621493900,-0.2423109000,0.9682060000,0.0000000000,
