eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,
3846429,1,1.0000000000,3.8260040000,-0.0277245500,0.0023046570,-0.0234912600,0.3525865000,-0.0261384300,0.9354141000,1,1.0000000000,4.0998690000,0.0332848700,0.0015193330,-0.0273639800,0.3503924000,-0.0062561900,0.9365821000,0.0012301030,0.0019319460,-0.0253292200,0.3515660000,-0.0167085400,0.9360139000,0.0000000000,
3846438,1,1.0000000000,3.6494750000,-0.0273483100,0.0021994170,-0.0236582800,0.4179897000,-0.0409398900,0.9075288000,1,1.0000000000,4.0383910000,0.0334703400,0.0014946750,-0.0274635200,0.4193165000,-0.0444951600,0.9067490000,0.0079713290,0.0017901460,-0.0258681200,0.4187509000,-0.0429996700,0.9070825000,0.0000000000,
3846446,1,1.0000000000,3.7059630000,-0.0270203400,0.0021483770,-0.0238280900,0.4762319000,-0.0412602100,0.8783512000,1,1.0000000000,4.0091860000,0.0336692500,0.0014523160,-0.0276161200,0.4691355000,-0.0405582100,0.8821944000,0.0133673100,0.0016851650,-0.0263489500,0.4715164000,-0.0407871300,0.8809136000,0.0000000000,
3846454,1,1.0000000000,3.7519840000,-0.0266853200,0.0021534580,-0.0239639600,0.5095581000,-0.0659492800,0.8579051000,1,1.0000000000,4.0203550000,0.0338566300,0.0014596100,-0.0277188700,0.5049505000,-0.0651864000,0.8606833000,0.0188870600,0.0016311650,-0.0267904400,0.5060951000,-0.0653695300,0.8599969000,0.0000000000,
3846462,1,1.0000000000,3.7200160000,-0.0266136200,0.0021333310,-0.0239936500,0.5070446000,-0.0679182400,0.8592398000,1,1.0000000000,4.0776980000,0.0339966300,0.0014216920,-0.0277872900,0.5049512000,-0.0555885800,0.8613560000,0.0212321600,0.0015715640,-0.0269883600,0.5053921000,-0.0581824300,0.8609260000,0.0000000000,
3846471,1,1.0000000000,3.8579250000,-0.0266222700,0.0021148070,-0.0239706100,0.4941160000,-0.0624244500,0.8671520000,1,1.0000000000,4.0955350000,0.0340339400,0.0014146730,-0.0277828800,0.4939620000,-0.0561528500,0.8676684000,0.0217282400,0.0015567170,-0.0270094600,0.4939953000,-0.0574196700,0.8675665000,0.0000000000,
3846479,1,1.0000000000,3.8890080000,-0.0266424600,0.0020846860,-0.0239516900,0.4812713000,-0.0503702100,0.8751233000,1,1.0000000000,4.0166780000,0.0340220400,0.0014081730,-0.0277748300,0.4867005000,-0.0544898300,0.8718678000,0.0210220500,0.0015531460,-0.0269555500,0.4855405000,-0.0536047700,0.8725691000,0.0000000000,
3846487,1,1.0000000000,3.8109890000,-0.0266518300,0.0020602110,-0.0239538400,0.4862249000,-0.0599980000,0.8717715000,1,1.0000000000,4.0767670000,0.0340386700,0.0013996130,-0.0277875500,0.4923626000,-0.0611733800,0.8682379000,0.0192311700,0.0015607910,-0.0268521900,0.4908659000,-0.0608833000,0.8691053000,0.0000000000,
3846496,1,1.0000000000,3.8315890000,-0.0266575800,0.0020317690,-0.0239420200,0.4818138000,-0.0658114800,0.8737988000,1,1.0000000000,4.0599820000,0.0340573900,0.0013735960,-0.0277803400,0.4830534000,-0.0579993600,0.8736678000,0.0160586700,0.0015687100,-0.0266424900,0.4826874000,-0.0603035000,0.8737141000,0.0000000000,
3846504,1,1.0000000000,3.8981170000,-0.0266734300,0.0020151520,-0.0239280600,0.4780786000,-0.0693520000,0.8755747000,1,1.0000000000,4.1043550000,0.0340618600,0.0013515630,-0.0277673500,0.4741423000,-0.0591438100,0.8784595000,0.0108434500,0.0016052400,-0.0262996400,0.4756506000,-0.0630498000,0.8773718000,0.0000000000,
