unity_timestamp,eye_timestamp,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,messages,
497.0859000000,1567725,0.1080465000,1.2545210000,-0.0702564700,-0.0808779800,-0.0417838800,0.0061266000,0.9958290000,0.1080465000,1.2545210000,-0.0702564700,-0.0808779800,-0.0417838800,0.0061266000,0.9958290000,0.1080465000,1.2545210000,-0.0702564700,-0.0808779800,-0.0417838800,0.0061266000,0.9958290000,,
497.0859000000,1567733,0.1085351000,1.2541570000,-0.0696344400,-0.0787206200,-0.0398108300,0.0062695330,0.9960818000,0.1085351000,1.2541570000,-0.0696344400,-0.0787206200,-0.0398108300,0.0062695330,0.9960818000,0.1085351000,1.2541570000,-0.0696344400,-0.0787206200,-0.0398108300,0.0062695330,0.9960818000,,
497.1059000000,1567800,0.1110480000,1.2528790000,-0.0670964700,-0.0718436400,-0.0293222100,0.0068560790,0.9969612000,0.1110480000,1.2528790000,-0.0670964700,-0.0718436400,-0.0293222100,0.0068560790,0.9969612000,0.1110480000,1.2528790000,-0.0670964700,-0.0718436400,-0.0293222100,0.0068560790,0.9969612000,,
497.1219000000,1567825,0.1124575000,1.2523240000,-0.0659170200,-0.0690631000,-0.0231080300,0.0077253740,0.9973148000,0.1124575000,1.2523240000,-0.0659170200,-0.0690631000,-0.0231080300,0.0077253740,0.9973148000,0.1124575000,1.2523240000,-0.0659170200,-0.0690631000,-0.0231080300,0.0077253740,0.9973148000,,
497.1540000000,1567866,0.1128483000,1.2523420000,-0.0656759700,-0.0695662400,-0.0212832200,0.0082434380,0.9973162000,0.1128483000,1.2523420000,-0.0656759700,-0.0695662400,-0.0212832200,0.0082434380,0.9973162000,0.1128483000,1.2523420000,-0.0656759700,-0.0695662400,-0.0212832200,0.0082434380,0.9973162000,,
497.1596000000,1567866,0.1135669000,1.2521510000,-0.0651650400,-0.0688896000,-0.0182195900,0.0086323540,0.9974205000,0.1135669000,1.2521510000,-0.0651650400,-0.0688896000,-0.0182195900,0.0086323540,0.9974205000,0.1135669000,1.2521510000,-0.0651650400,-0.0688896000,-0.0182195900,0.0086323540,0.9974205000,,
497.1651000000,1567866,0.1135645000,1.2521720000,-0.0651969900,-0.0689090100,-0.0182978700,0.0086711050,0.9974174000,0.1135645000,1.2521720000,-0.0651969900,-0.0689090100,-0.0182978700,0.0086711050,0.9974174000,0.1135645000,1.2521720000,-0.0651969900,-0.0689090100,-0.0182978700,0.0086711050,0.9974174000,,
497.1711000000,1567866,0.1139178000,1.2520890000,-0.0649511800,-0.0685089200,-0.0167690600,0.0087901540,0.9974709000,0.1139178000,1.2520890000,-0.0649511800,-0.0685089200,-0.0167690600,0.0087901540,0.9974709000,0.1139178000,1.2520890000,-0.0649511800,-0.0685089200,-0.0167690600,0.0087901540,0.9974709000,,
497.1827000000,1567866,0.1142502000,1.2520300000,-0.0648102800,-0.0680162500,-0.0155806700,0.0090925930,0.9975211000,0.1142502000,1.2520300000,-0.0648102800,-0.0680162500,-0.0155806700,0.0090925930,0.9975211000,0.1142502000,1.2520300000,-0.0648102800,-0.0680162500,-0.0155806700,0.0090925930,0.9975211000,,
497.1935000000,1567908,0.1145315000,1.2519430000,-0.0646512500,-0.0676641800,-0.0141816500,0.0092626180,0.9975644000,0.1145315000,1.2519430000,-0.0646512500,-0.0676641800,-0.0141816500,0.0092626180,0.9975644000,0.1145315000,1.2519430000,-0.0646512500,-0.0676641800,-0.0141816500,0.0092626180,0.9975644000,,
497.2045000000,1567916,0.1148021000,1.2519100000,-0.0645093900,-0.0672186000,-0.0128827600,0.0096944820,0.9976080000,0.1148021000,1.2519100000,-0.0645093900,-0.0672186000,-0.0128827600,0.0096944820,0.9976080000,0.1148021000,1.2519100000,-0.0645093900,-0.0672186000,-0.0128827600,0.0096944820,0.9976080000,,
497.2155000000,1567916,0.1150520000,1.2517970000,-0.0643701600,-0.0667077000,-0.0116241300,0.0098599150,0.9976562000,0.1150520000,1.2517970000,-0.0643701600,-0.0667077000,-0.0116241300,0.0098599150,0.9976562000,0.1150520000,1.2517970000,-0.0643701600,-0.0667077000,-0.0116241300,0.0098599150,0.9976562000,,
497.2271000000,1567941,0.1153193000,1.2517760000,-0.0642786000,-0.0661966400,-0.0105211600,0.0102234400,0.9976988000,0.1153193000,1.2517760000,-0.0642786000,-0.0661966400,-0.0105211600,0.0102234400,0.9976988000,0.1153193000,1.2517760000,-0.0642786000,-0.0661966400,-0.0105211600,0.0102234400,0.9976988000,,
497.2381000000,1567950,0.1155837000,1.2517220000,-0.0641701200,-0.0661596300,-0.0095636800,0.0104182300,0.9977089000,0.1155837000,1.2517220000,-0.0641701200,-0.0661596300,-0.0095636800,0.0104182300,0.9977089000,0.1155837000,1.2517220000,-0.0641701200,-0.0661596300,-0.0095636800,0.0104182300,0.9977089000,,
497.2495000000,1567966,0.1158645000,1.2517520000,-0.0641186200,-0.0661068600,-0.0085294300,0.0106166900,0.9977196000,0.1158645000,1.2517520000,-0.0641186200,-0.0661068600,-0.0085294300,0.0106166900,0.9977196000,0.1158645000,1.2517520000,-0.0641186200,-0.0661068600,-0.0085294300,0.0106166900,0.9977196000,,
497.2601000000,1567975,0.1161265000,1.2517750000,-0.0640311200,-0.0662320000,-0.0078165480,0.0106659300,0.9977167000,0.1161265000,1.2517750000,-0.0640311200,-0.0662320000,-0.0078165480,0.0106659300,0.9977167000,0.1161265000,1.2517750000,-0.0640311200,-0.0662320000,-0.0078165480,0.0106659300,0.9977167000,,
497.2712000000,1567983,0.1163919000,1.2517940000,-0.0639646100,-0.0661895300,-0.0070642630,0.0107462100,0.9977242000,0.1163919000,1.2517940000,-0.0639646100,-0.0661895300,-0.0070642630,0.0107462100,0.9977242000,0.1163919000,1.2517940000,-0.0639646100,-0.0661895300,-0.0070642630,0.0107462100,0.9977242000,,
497.2827000000,1568000,0.1166248000,1.2517880000,-0.0638909300,-0.0664500700,-0.0066023040,0.0105405500,0.9977123000,0.1166248000,1.2517880000,-0.0638909300,-0.0664500700,-0.0066023040,0.0105405500,0.9977123000,0.1166248000,1.2517880000,-0.0638909300,-0.0664500700,-0.0066023040,0.0105405500,0.9977123000,,
497.2945000000,1568008,0.1168528000,1.2518110000,-0.0638349100,-0.0663036200,-0.0059814370,0.0103293700,0.9977281000,0.1168528000,1.2518110000,-0.0638349100,-0.0663036200,-0.0059814370,0.0103293700,0.9977281000,0.1168528000,1.2518110000,-0.0638349100,-0.0663036200,-0.0059814370,0.0103293700,0.9977281000,,
497.3078000000,1568016,0.1170540000,1.2518180000,-0.0637731600,-0.0662371800,-0.0055579250,0.0101377400,0.9977369000,0.1170540000,1.2518180000,-0.0637731600,-0.0662371800,-0.0055579250,0.0101377400,0.9977369000,0.1170540000,1.2518180000,-0.0637731600,-0.0662371800,-0.0055579250,0.0101377400,0.9977369000,,
497.3157000000,1568025,0.1172810000,1.2518160000,-0.0637364400,-0.0662314600,-0.0051790560,0.0100811000,0.9977399000,0.1172810000,1.2518160000,-0.0637364400,-0.0662314600,-0.0051790560,0.0100811000,0.9977399000,0.1172810000,1.2518160000,-0.0637364400,-0.0662314600,-0.0051790560,0.0100811000,0.9977399000,,
497.3267000000,1568041,0.1174517000,1.2518520000,-0.0637643300,-0.0662748400,-0.0048192910,0.0099491920,0.9977402000,0.1174517000,1.2518520000,-0.0637643300,-0.0662748400,-0.0048192910,0.0099491920,0.9977402000,0.1174517000,1.2518520000,-0.0637643300,-0.0662748400,-0.0048192910,0.0099491920,0.9977402000,,
497.3380000000,1568050,0.1176426000,1.2518630000,-0.0637848400,-0.0663301200,-0.0048534110,0.0098635020,0.9977372000,0.1176426000,1.2518630000,-0.0637848400,-0.0663301200,-0.0048534110,0.0098635020,0.9977372000,0.1176426000,1.2518630000,-0.0637848400,-0.0663301200,-0.0048534110,0.0098635020,0.9977372000,,
497.3492000000,1568058,0.1178589000,1.2518880000,-0.0638325200,-0.0663536300,-0.0050111390,0.0095888890,0.9977375000,0.1178589000,1.2518880000,-0.0638325200,-0.0663536300,-0.0050111390,0.0095888890,0.9977375000,0.1178589000,1.2518880000,-0.0638325200,-0.0663536300,-0.0050111390,0.0095888890,0.9977375000,,
497.3600000000,1568075,0.1180294000,1.2519070000,-0.0638527900,-0.0662506100,-0.0052255010,0.0093612780,0.9977455000,0.1180294000,1.2519070000,-0.0638527900,-0.0662506100,-0.0052255010,0.0093612780,0.9977455000,0.1180294000,1.2519070000,-0.0638527900,-0.0662506100,-0.0052255010,0.0093612780,0.9977455000,,
497.3715000000,1568083,0.1182139000,1.2519260000,-0.0638668500,-0.0662366100,-0.0053829070,0.0090307430,0.9977486000,0.1182139000,1.2519260000,-0.0638668500,-0.0662366100,-0.0053829070,0.0090307430,0.9977486000,0.1182139000,1.2519260000,-0.0638668500,-0.0662366100,-0.0053829070,0.0090307430,0.9977486000,,
497.3831000000,1568100,0.1183753000,1.2519440000,-0.0638816400,-0.0663566500,-0.0059054040,0.0084850690,0.9977424000,0.1183753000,1.2519440000,-0.0638816400,-0.0663566500,-0.0059054040,0.0084850690,0.9977424000,0.1183753000,1.2519440000,-0.0638816400,-0.0663566500,-0.0059054040,0.0084850690,0.9977424000,,
497.4055000000,1568108,0.1184871000,1.2519810000,-0.0638661400,-0.0668060200,-0.0065876030,0.0078913360,0.9977130000,0.1184871000,1.2519810000,-0.0638661400,-0.0668060200,-0.0065876030,0.0078913360,0.9977130000,0.1184871000,1.2519810000,-0.0638661400,-0.0668060200,-0.0065876030,0.0078913360,0.9977130000,,
497.4122000000,1568108,0.1186230000,1.2520370000,-0.0638899800,-0.0670292600,-0.0069996170,0.0075182950,0.9976981000,0.1186230000,1.2520370000,-0.0638899800,-0.0670292600,-0.0069996170,0.0075182950,0.9976981000,0.1186230000,1.2520370000,-0.0638899800,-0.0670292600,-0.0069996170,0.0075182950,0.9976981000,,
497.4174000000,1568108,0.1187623000,1.2520860000,-0.0639112000,-0.0672274300,-0.0073055890,0.0071707020,0.9976852000,0.1187623000,1.2520860000,-0.0639112000,-0.0672274300,-0.0073055890,0.0071707020,0.9976852000,0.1187623000,1.2520860000,-0.0639112000,-0.0672274300,-0.0073055890,0.0071707020,0.9976852000,,
497.4266000000,1568141,0.1188891000,1.2521690000,-0.0639317000,-0.0675608100,-0.0079576000,0.0069061160,0.9976595000,0.1188891000,1.2521690000,-0.0639317000,-0.0675608100,-0.0079576000,0.0069061160,0.9976595000,0.1188891000,1.2521690000,-0.0639317000,-0.0675608100,-0.0079576000,0.0069061160,0.9976595000,,
497.4375000000,1568150,0.1189694000,1.2523040000,-0.0639963200,-0.0679731100,-0.0084109450,0.0067757920,0.9976287000,0.1189694000,1.2523040000,-0.0639963200,-0.0679731100,-0.0084109450,0.0067757920,0.9976287000,0.1189694000,1.2523040000,-0.0639963200,-0.0679731100,-0.0084109450,0.0067757920,0.9976287000,,
497.4489000000,1568158,0.1190350000,1.2523880000,-0.0640401800,-0.0684498000,-0.0091516840,0.0062891150,0.9975927000,0.1190350000,1.2523880000,-0.0640401800,-0.0684498000,-0.0091516840,0.0062891150,0.9975927000,0.1190350000,1.2523880000,-0.0640401800,-0.0684498000,-0.0091516840,0.0062891150,0.9975927000,,
