unity_timestamp,eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,
542.1027000000,1612798,True,0.9709372000,4.2617030000,-0.0343375900,-0.0025680850,-0.0257842400,0.0764164000,0.0317079200,0.9965717000,True,0.9935651000,4.3447420000,0.0314769000,-0.0029741820,-0.0240320700,0.1056825000,0.0377197800,0.9936843000,-0.0343374600,-0.0025680850,-0.0257842400,0.0764164000,0.0317079200,0.9965717000,0.0000000000,
542.1299000000,1612815,True,0.9709372000,4.2710420000,-0.0339186100,-0.0023129580,-0.0261277800,0.0644688600,0.0098419930,0.9978712000,True,0.9935651000,4.2964320000,0.0319259900,-0.0031307370,-0.0239668700,0.1103368000,0.0255738400,0.9935652000,-0.0339185300,-0.0023129580,-0.0261277800,0.0644688600,0.0098419930,0.9978712000,0.0000000000,
542.1436000000,1612832,True,1.0000000000,4.2990260000,-0.0339623100,-0.0022995000,-0.0261442400,0.0394747600,-0.0086823110,0.9991829000,True,1.0000000000,4.3671720000,0.0318981600,-0.0034434050,-0.0232631200,0.1037154000,0.0309910400,0.9941241000,-0.0339622700,-0.0022995000,-0.0261442400,0.0394747600,-0.0086823110,0.9991829000,0.0000000000,
542.1521000000,1612848,True,1.0000000000,4.2695310000,-0.0341204700,-0.0024070890,-0.0259666500,0.0219882500,-0.0137178600,0.9996641000,True,1.0000000000,4.2911070000,0.0317508100,-0.0038103790,-0.0224484100,0.0911567600,0.0250246200,0.9955221000,-0.0341204600,-0.0024070890,-0.0259666500,0.0219882500,-0.0137178600,0.9996641000,0.0000000000,
542.1633000000,1612857,True,1.0000000000,4.3664250000,-0.0342308100,-0.0024355010,-0.0259151500,0.0102234700,-0.0015869260,0.9999465000,True,1.0000000000,4.3403630000,0.0317701900,-0.0035367280,-0.0233187300,0.0546272500,0.0081788290,0.9984733000,-0.0342307800,-0.0024355010,-0.0259151500,0.0102234700,-0.0015869260,0.9999465000,0.0000000000,
542.1633000000,1612865,True,1.0000000000,4.3582920000,-0.0343363700,-0.0023965000,-0.0260483300,0.0015869230,-0.0068359780,0.9999754000,True,1.0000000000,4.3688510000,0.0317144300,-0.0035430450,-0.0232978400,0.0447238100,0.0165559000,0.9988622000,-0.0343363200,-0.0023965000,-0.0260483300,0.0015869230,-0.0068359780,0.9999754000,0.0000000000,
542.1866000000,1612873,True,1.0000000000,4.3517610000,-0.0343813800,-0.0022890630,-0.0262557100,-0.0049591330,-0.0190125500,0.9998069000,True,1.0000000000,4.2447050000,0.0316900900,-0.0035203860,-0.0233038600,0.0409853800,0.0117035700,0.9990912000,-0.0343812600,-0.0022890630,-0.0262556900,-0.0049591330,-0.0190125500,0.9998069000,0.0000000000,
542.1966000000,1612882,True,1.0000000000,4.4141540000,-0.0344242700,-0.0023371740,-0.0260932600,-0.0058594120,-0.0178681600,0.9998232000,True,1.0000000000,4.2519990000,0.0316812000,-0.0035866400,-0.0230606700,0.0290681700,0.0198365500,0.9993806000,-0.0344239500,-0.0023371740,-0.0260932600,-0.0058594120,-0.0178681600,0.9998232000,0.0000000000,
542.2076000000,1612898,True,1.0000000000,4.3866420000,-0.0342905600,-0.0023041230,-0.0259767300,-0.0227511800,-0.0097199880,0.9996939000,True,1.0000000000,4.3187260000,0.0318825700,-0.0034100340,-0.0233855600,0.0135499400,0.0272524600,0.9995368000,-0.0342681600,-0.0023045040,-0.0259758500,-0.0227511800,-0.0097047300,0.9996940000,0.0000000000,
542.2076000000,1612915,True,1.0000000000,4.3914180000,-0.0332542000,-0.0021367040,-0.0264377900,0.1030747000,-0.0325627500,0.9941405000,True,1.0000000000,4.3748170000,0.0324563800,-0.0034089200,-0.0234919900,0.1539933000,0.0194856800,0.9878798000,-0.0327507800,-0.0021464390,-0.0264152200,0.1034701000,-0.0321656000,0.9941123000,0.0000000000,
