eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,
2670796,1,1.0000000000,3.4253230000,-0.0310402100,-0.0062137910,-0.0229998600,0.1072251000,0.2224764000,0.9690237000,1,1.0000000000,2.8661040000,0.0322536000,-0.0043597260,-0.0225975700,0.0556036600,0.1844198000,0.9812734000,-0.0130215900,-0.0056859740,-0.0228853500,0.0925753200,0.2117315000,0.9729335000,0.0000000000,
2670804,1,1.0000000000,3.4249420000,-0.0310402100,-0.0062109680,-0.0229999400,0.0989997100,0.2299821000,0.9681463000,1,1.0000000000,2.7898410000,0.0322353500,-0.0043514710,-0.0226142600,0.0621498000,0.1943841000,0.9789547000,-0.0128300900,-0.0056758270,-0.0228889500,0.0884248100,0.2198032000,0.9715285000,0.0000000000,
2670813,1,1.0000000000,3.4037480000,-0.0310402100,-0.0062048190,-0.0230048100,0.0968325400,0.2342841000,0.9673336000,1,1.0000000000,2.8914340000,0.0322150600,-0.0043480530,-0.0226015000,0.0554048900,0.1919106000,0.9798473000,-0.0126314600,-0.0056644590,-0.0228874400,0.0848096400,0.2220340000,0.9713435000,0.0000000000,
2670821,1,1.0000000000,3.3919980000,-0.0310402800,-0.0061960150,-0.0230316300,0.0960709800,0.2352945000,0.9671643000,1,1.0000000000,2.7783970000,0.0322002000,-0.0043354800,-0.0225981600,0.0603491700,0.1906149000,0.9798081000,-0.0120596900,-0.0056376040,-0.0229015400,0.0853892500,0.2219571000,0.9713103000,0.0000000000,
2670829,1,1.0000000000,3.3661040000,-0.0310407700,-0.0061866150,-0.0230564100,0.0955513500,0.2401906000,0.9660116000,1,1.0000000000,2.8491820000,0.0321822500,-0.0043304600,-0.0225997200,0.0533601100,0.1987614000,0.9785942000,-0.0108265400,-0.0055931550,-0.0229104000,0.0820928600,0.2270371000,0.9704200000,0.0000000000,
2670838,1,1.0000000000,3.3635100000,-0.0310499000,-0.0061649780,-0.0230756700,0.0928961400,0.2395189000,0.9664373000,1,1.0000000000,2.8321230000,0.0321808600,-0.0043180090,-0.0226082900,0.0518043400,0.2099792000,0.9763324000,-0.0091756140,-0.0055260320,-0.0229139700,0.0787058600,0.2293731000,0.9701512000,0.0000000000,
2670846,1,1.0000000000,3.3565520000,-0.0310663900,-0.0061207280,-0.0230903300,0.0918125600,0.2339031000,0.9679152000,1,1.0000000000,2.8151250000,0.0321794600,-0.0043055570,-0.0226168500,0.0502323100,0.2212846000,0.9739147000,-0.0072519840,-0.0054372560,-0.0229120500,0.0761726900,0.2292047000,0.9703932000,0.0000000000,
2670854,1,1.0000000000,3.3485260000,-0.0310757900,-0.0060971990,-0.0230918800,0.0923172200,0.2295723000,0.9689035000,1,1.0000000000,2.8368990000,0.0321660000,-0.0043029030,-0.0226219500,0.0470587900,0.2210115000,0.9741352000,-0.0059981540,-0.0053856970,-0.0229055300,0.0743871900,0.2262286000,0.9712297000,0.0000000000,
2670863,1,1.0000000000,3.3098140000,-0.0310808700,-0.0060872040,-0.0230918800,0.0929263200,0.2278297000,0.9692566000,1,1.0000000000,2.8583530000,0.0321525600,-0.0043002470,-0.0226182600,0.0439457900,0.2201867000,0.9744673000,-0.0054600830,-0.0053631590,-0.0228999600,0.0731056600,0.2247949000,0.9716598000,0.0000000000,
2670871,1,1.0000000000,3.3088680000,-0.0310916300,-0.0060757140,-0.0230918800,0.0901799200,0.2265179000,0.9698232000,1,1.0000000000,2.8584290000,0.0321447900,-0.0042948150,-0.0226175500,0.0456088700,0.2195909000,0.9745254000,-0.0058907930,-0.0053659980,-0.0229028500,0.0724343400,0.2238186000,0.9719354000,0.0000000000,
2670879,1,1.0000000000,3.3133090000,-0.0310985900,-0.0060699160,-0.0230919300,0.0862741600,0.2340267000,0.9683947000,1,1.0000000000,2.8582610000,0.0321370400,-0.0042893830,-0.0226172700,0.0472565700,0.2189946000,0.9745810000,-0.0067757270,-0.0053850560,-0.0229093600,0.0712903100,0.2282907000,0.9709795000,0.0000000000,
2670888,1,1.0000000000,3.3122860000,-0.0311059900,-0.0060551760,-0.0230959000,0.0864874100,0.2312333000,0.9690465000,1,1.0000000000,2.8557740000,0.0321300200,-0.0042839360,-0.0226177700,0.0449219600,0.2231144000,0.9737566000,-0.0083820040,-0.0054186860,-0.0229240700,0.0715644400,0.2283653000,0.9709417000,0.0000000000,
