eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,
2675937,1,1.0000000000,3.7175290000,-0.0291625200,-0.0061541290,-0.0235350500,0.3264664000,0.3440906000,0.8803530000,1,1.0000000000,3.6382600000,0.0338943500,-0.0043268740,-0.0235062100,0.3124572000,0.2711055000,0.9104243000,-0.0164140800,-0.0057846990,-0.0235292200,0.3237951000,0.3295019000,0.8868964000,0.0000000000,
2675945,1,1.0000000000,4.0517430000,-0.0293595300,-0.0061611480,-0.0234638700,0.3252926000,0.3300229000,0.8861545000,1,1.0000000000,3.4911040000,0.0337226900,-0.0043143160,-0.0234248400,0.2794999000,0.2701003000,0.9213716000,-0.0192039100,-0.0058638310,-0.0234575800,0.3180751000,0.3205165000,0.8922429000,0.0000000000,
2675953,1,1.0000000000,3.9082340000,-0.0297265600,-0.0062365730,-0.0234367400,0.3514927000,0.3560399000,0.8658455000,1,1.0000000000,3.3989260000,0.0335457300,-0.0042745970,-0.0233607000,0.2466625000,0.2803698000,0.9276586000,-0.0244302100,-0.0060723420,-0.0234303800,0.3429931000,0.3499818000,0.8717043000,0.0000000000,
2675962,1,1.0000000000,3.8594970000,-0.0298037300,-0.0061731570,-0.0233682300,0.3219317000,0.3230914000,0.8899280000,1,1.0000000000,3.5736390000,0.0333737100,-0.0042560120,-0.0233131300,0.2338894000,0.2847781000,0.9296221000,-0.0264143500,-0.0060702980,-0.0233652700,0.3172959000,0.3211259000,0.8923013000,0.0000000000,
2675970,1,1.0000000000,3.7709350000,-0.0299045600,-0.0061518860,-0.0233435700,0.2952305000,0.3207587000,0.8999738000,1,1.0000000000,3.4624020000,0.0332066200,-0.0042457580,-0.0232704600,0.2375375000,0.2804154000,0.9300233000,-0.0266358600,-0.0060531620,-0.0233397800,0.2922835000,0.3187118000,0.9016613000,0.0000000000,
2675978,1,1.0000000000,3.8435210000,-0.0300210000,-0.0061804200,-0.0233294500,0.2605774000,0.3359110000,0.9051316000,1,1.0000000000,3.6501920000,0.0330962200,-0.0042471770,-0.0232444000,0.2189802000,0.2861192000,0.9328362000,-0.0243860500,-0.0060078280,-0.0233218700,0.2569159000,0.3315324000,0.9077888000,0.0000000000,
2675987,1,1.0000000000,3.8213200000,-0.0301601300,-0.0061913300,-0.0233006300,0.2554492000,0.3296684000,0.9088808000,1,1.0000000000,3.6278380000,0.0329777900,-0.0042452550,-0.0232003600,0.1891973000,0.2883508000,0.9386470000,-0.0249825100,-0.0060317390,-0.0232924100,0.2500801000,0.3263752000,0.9115586000,0.0000000000,
2675995,1,1.0000000000,3.6791380000,-0.0302548400,-0.0061286470,-0.0232812800,0.2348657000,0.3203158000,0.9177341000,1,1.0000000000,3.6254730000,0.0328625400,-0.0042505800,-0.0231597900,0.1719995000,0.2811625000,0.9441206000,-0.0226934400,-0.0059036560,-0.0232667300,0.2274042000,0.3157230000,0.9211983000,0.0000000000,
2676003,1,1.0000000000,3.7088930000,-0.0304202100,-0.0061154640,-0.0232670800,0.2341171000,0.3236104000,0.9167690000,1,1.0000000000,3.6304630000,0.0327599300,-0.0042465520,-0.0231508000,0.1444117000,0.3004203000,0.9428112000,-0.0190547600,-0.0057792670,-0.0232461600,0.2181268000,0.3196599000,0.9220836000,0.0000000000,
2676012,1,1.0000000000,3.6808620000,-0.0305027300,-0.0060950780,-0.0232531400,0.2089716000,0.3184548000,0.9246175000,1,1.0000000000,3.5285490000,0.0326479200,-0.0042293550,-0.0231276700,0.1331951000,0.2987695000,0.9449846000,-0.0179420300,-0.0057239840,-0.0232281800,0.1940033000,0.3147023000,0.9291530000,0.0000000000,
