timestamp,eye_timestamp,Main Camera_localPosition.x,Main Camera_localPosition.y,Main Camera_localPosition.z,Main Camera_localRotation.x,Main Camera_localRotation.y,Main Camera_localRotation.z,Main Camera_localRotation.w,messages,
0.0000000000,2891852,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,
0.0200000000,2892427,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,
0.0673307000,2892452,0.4301007000,1.2150740000,-1.3167830000,-0.0030270430,0.9855277000,-0.1071898000,0.1312875000,
0.0960151000,2892485,0.4303167000,1.2150270000,-1.3167280000,-0.0032383080,0.9854179000,-0.1075696000,0.1317951000,
0.1009440000,2892485,0.4299963000,1.2140550000,-1.3164810000,-0.0034578960,0.9849317000,-0.1089269000,0.1342851000,
0.1116954000,2892494,0.4306831000,1.2141600000,-1.3164450000,-0.0033785610,0.9846689000,-0.1096351000,0.1356317000,
0.1230924000,2892510,0.4307077000,1.2142340000,-1.3165730000,-0.0031990770,0.9848237000,-0.1091402000,0.1349091000,
0.1337836000,2892519,0.4310272000,1.2143790000,-1.3166260000,-0.0031362160,0.9847937000,-0.1091711000,0.1351047000,
0.1450133000,2892527,0.4309142000,1.2142930000,-1.3166500000,-0.0029676320,0.9848022000,-0.1091933000,0.1350287000,
0.1560028000,2892544,0.4314096000,1.2144180000,-1.3168130000,-0.0028207710,0.9848276000,-0.1093316000,0.1347341000,
0.1669372000,2892552,0.4320681000,1.2147670000,-1.3170310000,-0.0027390890,0.9848683000,-0.1096269000,0.1341972000,
0.1780820000,2892560,0.4319918000,1.2145620000,-1.3172340000,-0.0027296260,0.9849380000,-0.1098126000,0.1335329000,
0.1893268000,2892577,0.4325926000,1.2148140000,-1.3175210000,-0.0025982450,0.9850368000,-0.1099230000,0.1327129000,
0.2003098000,2892585,0.4324996000,1.2145440000,-1.3177780000,-0.0023227240,0.9850940000,-0.1102243000,0.1320420000,
0.2113755000,2892594,0.4330297000,1.2146690000,-1.3180900000,-0.0017365780,0.9851431000,-0.1105890000,0.1313785000,
0.2227198000,2892610,0.4329381000,1.2142920000,-1.3183570000,-0.0010584900,0.9851869000,-0.1111254000,0.1306017000,
0.2336511000,2892619,0.4331818000,1.2141990000,-1.3186170000,-0.0004150374,0.9852101000,-0.1118287000,0.1298285000,
0.2447009000,2892635,0.4335718000,1.2141570000,-1.3188990000,0.0001215550,0.9852334000,-0.1125775000,0.1290025000,
0.2558670000,2892644,0.4334760000,1.2137530000,-1.3191700000,0.0004012512,0.9852500000,-0.1134150000,0.1281383000,
0.2668454000,2892652,0.4338906000,1.2136670000,-1.3194490000,0.0005660336,0.9852360000,-0.1143665000,0.1273973000,
0.2780643000,2892660,0.4337637000,1.2131420000,-1.3196880000,0.0007159807,0.9852139000,-0.1154157000,0.1266190000,
0.2891035000,2892677,0.4342070000,1.2129120000,-1.3199270000,0.0009609586,0.9851838000,-0.1164903000,0.1258652000,
0.3003070000,2892685,0.4340904000,1.2123930000,-1.3201560000,0.0014906990,0.9851356000,-0.1176588000,0.1251487000,
0.3117623000,2892694,0.4344735000,1.2122900000,-1.3204240000,0.0017981290,0.9850997000,-0.1186771000,0.1244634000,
0.3225175000,2892710,0.4343667000,1.2119010000,-1.3206570000,0.0018391650,0.9850773000,-0.1195209000,0.1238315000,
0.3335782000,2892719,0.4347668000,1.2118430000,-1.3208350000,0.0016862630,0.9850695000,-0.1202080000,0.1232287000,
0.3449630000,2892727,0.4351046000,1.2118050000,-1.3210000000,0.0011485710,0.9850606000,-0.1209801000,0.1225485000,
0.3558214000,2892744,0.4350412000,1.2114860000,-1.3211690000,0.0009148304,0.9850542000,-0.1217118000,0.1218757000,
0.3669065000,2892752,0.4349716000,1.2111960000,-1.3212910000,0.0008150524,0.9850405000,-0.1222707000,0.1214263000,
0.3783123000,2892760,0.4348960000,1.2109340000,-1.3214190000,0.0009182126,0.9850137000,-0.1228523000,0.1210558000,
0.3892232000,2892777,0.4351015000,1.2108980000,-1.3215040000,0.0012674950,0.9849643000,-0.1236537000,0.1206383000,
0.4002095000,2892785,0.4350245000,1.2107310000,-1.3216120000,0.0017855500,0.9849209000,-0.1241771000,0.1204481000,
0.4115837000,2892794,0.4350939000,1.2107030000,-1.3217170000,0.0020726740,0.9848989000,-0.1245526000,0.1202357000,
0.4226875000,2892810,0.4354250000,1.2108610000,-1.3217770000,0.0021917820,0.9848890000,-0.1248810000,0.1199736000,
0.4334448000,2892819,0.4353809000,1.2108060000,-1.3218760000,0.0022702570,0.9848905000,-0.1250499000,0.1197837000,
0.4445945000,2892827,0.4357433000,1.2110420000,-1.3219720000,0.0021291780,0.9849309000,-0.1250211000,0.1194835000,
0.4558803000,2892844,0.4357419000,1.2110260000,-1.3220890000,0.0020804000,0.9849854000,-0.1248387000,0.1192257000,
0.4669366000,2892852,0.4361222000,1.2112930000,-1.3222480000,0.0022011340,0.9850389000,-0.1244635000,0.1191744000,
0.4779038000,2892860,0.4361339000,1.2112200000,-1.3223610000,0.0025172300,0.9850805000,-0.1242048000,0.1190935000,
0.4891073000,2892877,0.4365938000,1.2113260000,-1.3225110000,0.0026872310,0.9850966000,-0.1241217000,0.1190429000,
0.5002540000,2892885,0.4366193000,1.2111500000,-1.3225990000,0.0029316180,0.9850813000,-0.1242769000,0.1190025000,
0.5111427000,2892894,0.4368138000,1.2111820000,-1.3226290000,0.0030676890,0.9850070000,-0.1247931000,0.1190736000,
0.5224427000,2892910,0.4370813000,1.2111640000,-1.3227260000,0.0030373090,0.9849411000,-0.1252711000,0.1191179000,
0.5333892000,2892919,0.4371450000,1.2110370000,-1.3227830000,0.0030394420,0.9848952000,-0.1256170000,0.1191325000,
0.5444546000,2892927,0.4376082000,1.2112240000,-1.3228140000,0.0030171570,0.9848621000,-0.1258830000,0.1191259000,
0.5557183000,2892944,0.4376936000,1.2111550000,-1.3228480000,0.0031325420,0.9848345000,-0.1260452000,0.1191800000,
0.5667839000,2892952,0.4376378000,1.2110140000,-1.3228080000,0.0033283980,0.9848301000,-0.1258692000,0.1193965000,
0.5777366000,2892960,0.4377089000,1.2109060000,-1.3228390000,0.0034843620,0.9848391000,-0.1256676000,0.1195304000,
0.5889626000,2892977,0.4381034000,1.2109940000,-1.3228410000,0.0039637670,0.9848630000,-0.1252561000,0.1197497000,
0.6003442000,2892985,0.4381728000,1.2109380000,-1.3228940000,0.0044993240,0.9848468000,-0.1250468000,0.1200830000,
0.6112017000,2892994,0.4386380000,1.2111570000,-1.3229340000,0.0049857530,0.9848242000,-0.1249324000,0.1203678000,
0.6223851000,2893010,0.4389036000,1.2112680000,-1.3229680000,0.0052747090,0.9847931000,-0.1248872000,0.1206568000,
0.6334784000,2893019,0.4389687000,1.2112070000,-1.3230100000,0.0053549470,0.9847624000,-0.1249281000,0.1208610000,
0.6445626000,2893027,0.4392591000,1.2112700000,-1.3230610000,0.0054022860,0.9847300000,-0.1249704000,0.1210789000,
