eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,
1304952,1,0.8195010000,4.3925930000,-0.0297618100,0.0034957740,-0.0262187000,0.0373386400,-0.0334170900,0.9987438000,1,0.8195010000,4.3110050000,0.0334434800,-0.0030575410,-0.0296652100,0.1669485000,-0.0779886200,0.9828764000,0.0062593080,-0.0002389984,-0.0281828900,0.1114669000,-0.0589607400,0.9920175000,0.0000000000,
1304960,1,0.8195010000,4.5546420000,-0.0297648800,0.0034978640,-0.0263141200,0.0377352300,-0.0296785400,0.9988469000,1,0.8195010000,4.4227140000,0.0334473900,-0.0030779420,-0.0296749900,0.1727630000,-0.0758069500,0.9820419000,0.0081867530,-0.0004501496,-0.0283319300,0.1190954000,-0.0575106600,0.9912158000,0.0000000000,
1304968,1,0.8187009000,4.6275180000,-0.0297656100,0.0035052800,-0.0263969400,0.0260776300,-0.0301517800,0.9992051000,1,0.8187009000,4.4082180000,0.0334505200,-0.0030874940,-0.0296809700,0.1620793000,-0.0728151200,0.9840875000,0.0129092300,-0.0009452515,-0.0286138800,0.1181500000,-0.0590826400,0.9912364000,0.0000000000,
1304977,1,0.8187009000,4.5413670000,-0.0297653400,0.0035010530,-0.0264074000,0.0236971800,-0.0301669800,0.9992639000,1,0.8187009000,4.4318390000,0.0334492100,-0.0030997010,-0.0296796400,0.1619728000,-0.0808261900,0.9834795000,0.0166923400,-0.0013499760,-0.0288122400,0.1255955000,-0.0675356400,0.9897801000,0.0000000000,
1304985,1,0.8073036000,4.5697020000,-0.0297650500,0.0034968420,-0.0264178300,0.0258944800,-0.0298618100,0.9992186000,1,0.8073036000,4.4143520000,0.0334489300,-0.0031083680,-0.0296875500,0.1640024000,-0.0748295300,0.9836177000,0.0216022400,-0.0018704990,-0.0290747800,0.1383369000,-0.0665134200,0.9881492000,0.0000000000,
1304993,1,0.8073036000,4.5972140000,-0.0297653400,0.0034951020,-0.0264074000,0.0236512400,-0.0341951200,0.9991353000,1,0.8073036000,4.4529110000,0.0334459200,-0.0031134640,-0.0296997500,0.1501473000,-0.0660404000,0.9864555000,0.0232872900,-0.0020514070,-0.0291706400,0.1299764000,-0.0609903300,0.9896395000,0.0000000000,
1305002,1,0.8125739000,4.5678410000,-0.0297656100,0.0034933470,-0.0263969400,0.0214540400,-0.0388034200,0.9990165000,1,0.8125739000,4.3058320000,0.0334372000,-0.0031203310,-0.0296942600,0.1351628000,-0.0832064700,0.9873235000,0.0224475100,-0.0019703520,-0.0291209300,0.1155253000,-0.0755621900,0.9904263000,0.0000000000,
1305010,1,0.8125739000,4.5981450000,-0.0297660200,0.0034754490,-0.0263946900,0.0213013500,-0.0326234100,0.9992407000,1,0.8125739000,4.2771300000,0.0334237500,-0.0031139380,-0.0296882300,0.1313494000,-0.0789500000,0.9881873000,0.0204786800,-0.0017640380,-0.0290135200,0.1089331000,-0.0695499400,0.9916130000,0.0000000000,
1305018,1,0.8129073000,4.6261600000,-0.0297664200,0.0034575350,-0.0263924100,0.0211641000,-0.0263826500,0.9994279000,1,0.8129073000,4.4004360000,0.0334128300,-0.0030987550,-0.0297186600,0.1412064000,-0.0729988600,0.9872851000,0.0156776900,-0.0012583310,-0.0287849400,0.1076982000,-0.0600137400,0.9923706000,0.0000000000,
1305027,1,0.8129073000,4.6188660000,-0.0298195100,0.0034307400,-0.0263382100,0.0071106260,-0.0183716600,0.9998059000,1,0.8129073000,4.3886260000,0.0334108700,-0.0030505520,-0.0298300500,0.1238107000,-0.0780187200,0.9892341000,0.0068468330,-0.0003276520,-0.0283630800,0.0749512200,-0.0530701100,0.9957740000,0.0000000000,
