eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,
4015913,1,1.0000000000,4.4557500000,-0.0307459900,0.0044778900,-0.0262725800,-0.1237493000,0.1861885000,0.9746897000,1,1.0000000000,4.0875550000,0.0324250500,-0.0009040223,-0.0302171900,0.0265962000,0.1371467000,0.9901936000,0.0001278687,0.0018475500,-0.0282004400,-0.0504309600,0.1627371000,0.9853798000,0.0000000000,
4015921,1,1.0000000000,4.4666290000,-0.0307462000,0.0044778900,-0.0262674600,-0.1238418000,0.1867241000,0.9745755000,1,1.0000000000,4.0893250000,0.0324251400,-0.0009040070,-0.0302212100,0.0260163400,0.1373754000,0.9901773000,0.0004981079,0.0018160100,-0.0282229800,-0.0498663000,0.1628284000,0.9853935000,0.0000000000,
4015930,1,1.0000000000,4.4667970000,-0.0307465800,0.0044778900,-0.0262629900,-0.1239631000,0.1866771000,0.9745691000,1,1.0000000000,4.0991360000,0.0324262100,-0.0009015351,-0.0302236500,0.0255891100,0.1370093000,0.9902391000,0.0009951935,0.0017749330,-0.0282530500,-0.0489655700,0.1622318000,0.9855370000,0.0000000000,
4015938,1,1.0000000000,4.4672090000,-0.0307470400,0.0044778900,-0.0262536500,-0.1236591000,0.1861906000,0.9747007000,1,1.0000000000,4.0895690000,0.0324264500,-0.0009015351,-0.0302236500,0.0255283700,0.1378196000,0.9901283000,0.0015405730,0.0017284850,-0.0282827000,-0.0475467500,0.1619733000,0.9856490000,0.0000000000,
4015946,1,1.0000000000,4.4803770000,-0.0307471200,0.0044778900,-0.0262466000,-0.1238726000,0.1859767000,0.9747145000,1,1.0000000000,4.0993190000,0.0324266200,-0.0008982697,-0.0302238200,0.0253908500,0.1372388000,0.9902126000,0.0019103240,0.0016986850,-0.0283026100,-0.0468452500,0.1612880000,0.9857950000,0.0000000000,
4015955,1,1.0000000000,4.4884950000,-0.0307473200,0.0044778900,-0.0262458500,-0.1239169000,0.1860051000,0.9747034000,1,1.0000000000,4.0998690000,0.0324266200,-0.0008977204,-0.0302282000,0.0252839100,0.1380620000,0.9901008000,0.0021308140,0.0016802060,-0.0283184200,-0.0464024500,0.1615464000,0.9857736000,0.0000000000,
4015963,1,1.0000000000,4.5077510000,-0.0307478500,0.0044778900,-0.0262453900,-0.1238575000,0.1862975000,0.9746551000,1,1.0000000000,4.0885930000,0.0324266200,-0.0008909607,-0.0302309300,0.0252838300,0.1367646000,0.9902809000,0.0021589050,0.0016813200,-0.0283214100,-0.0463110200,0.1609975000,0.9858677000,0.0000000000,
4015971,1,1.0000000000,4.5092010000,-0.0307481100,0.0044778900,-0.0262426600,-0.1242070000,0.1862037000,0.9746285000,1,1.0000000000,4.0991210000,0.0324266200,-0.0008907319,-0.0302309300,0.0250702900,0.1367803000,0.9902841000,0.0021942750,0.0016784210,-0.0283223400,-0.0465094100,0.1609366000,0.9858683000,0.0000000000,
4015980,1,1.0000000000,4.5132140000,-0.0307481300,0.0044779510,-0.0262421000,-0.1242693000,0.1861904000,0.9746231000,1,1.0000000000,4.0984650000,0.0324266200,-0.0008837891,-0.0302387700,0.0249177500,0.1363533000,0.9903468000,0.0019027250,0.0017068180,-0.0283077100,-0.0473025400,0.1609355000,0.9858308000,0.0000000000,
4015988,1,1.0000000000,4.5192570000,-0.0307482000,0.0044779510,-0.0262361600,-0.1263282000,0.1858073000,0.9744316000,1,1.0000000000,4.0988010000,0.0324262100,-0.0008831635,-0.0302505700,0.0249027100,0.1372854000,0.9902185000,0.0013429870,0.0017546230,-0.0282753900,-0.0496528400,0.1616693000,0.9855950000,0.0000000000,
