eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,
309868,1,1.0000000000,4.5928650000,-0.0296514900,0.0038986970,-0.0241088100,0.0567477500,0.1904155000,0.9800621000,1,1.0000000000,4.2758940000,0.0332428600,-0.0017337800,-0.0292372400,0.1565865000,0.1430214000,0.9772541000,0.0330172600,-0.0017135770,-0.0292188400,0.1562354000,0.1432043000,0.9772835000,0.0000000000,
309876,1,1.0000000000,4.5991520000,-0.0296544500,0.0038986970,-0.0241088100,0.0573276100,0.1875469000,0.9805813000,1,1.0000000000,4.2808380000,0.0332372300,-0.0017338260,-0.0292357300,0.1569379000,0.1364147000,0.9781419000,0.0330503700,-0.0017170870,-0.0292205100,0.1566471000,0.1365665000,0.9781673000,0.0000000000,
309884,1,1.0000000000,4.5982670000,-0.0296573800,0.0038986970,-0.0241088100,0.0554050600,0.1849073000,0.9811929000,1,1.0000000000,4.2810060000,0.0332335100,-0.0017378390,-0.0292331600,0.1543745000,0.1365979000,0.9785241000,0.0329291100,-0.0017105560,-0.0292083600,0.1538858000,0.1368416000,0.9785671000,0.0000000000,
309893,1,1.0000000000,4.6130980000,-0.0296614400,0.0038986970,-0.0241088100,0.0558473100,0.1840672000,0.9813258000,1,1.0000000000,4.2872470000,0.0332284400,-0.0017388920,-0.0292250200,0.1549248000,0.1348286000,0.9786826000,0.0327381300,-0.0016949460,-0.0291851200,0.1541602000,0.1352240000,0.9787487000,0.0000000000,
309901,1,1.0000000000,4.5972600000,-0.0296720300,0.0038986970,-0.0241088100,0.0577700700,0.1829691000,0.9814199000,1,1.0000000000,4.2865750000,0.0332246300,-0.0017392120,-0.0292139900,0.1551226000,0.1332870000,0.9788623000,0.0320170300,-0.0016309660,-0.0291159800,0.1532750000,0.1342472000,0.9790222000,0.0000000000,
309909,1,1.0000000000,4.5968630000,-0.0296794000,0.0038986970,-0.0241088100,0.0547184100,0.1817640000,0.9818186000,1,1.0000000000,4.2848050000,0.0332197700,-0.0017409360,-0.0292006500,0.1515208000,0.1300211000,0.9798653000,0.0289273500,-0.0013560640,-0.0288531700,0.1449754000,0.1336075000,0.9803730000,0.0000000000,
309918,1,1.0000000000,4.5967100000,-0.0296846500,0.0038986970,-0.0241088100,0.0537726600,0.1811089000,0.9819919000,1,1.0000000000,4.2910610000,0.0332162300,-0.0017423400,-0.0291938800,0.1518871000,0.1292429000,0.9799115000,0.0163771200,-0.0002321777,-0.0278325700,0.1257796000,0.1432969000,0.9816545000,0.0000000000,
309926,1,1.0000000000,4.5956880000,-0.0296928000,0.0039005740,-0.0241229700,0.0549322300,0.1798573000,0.9821578000,1,1.0000000000,4.3006130000,0.0332114300,-0.0017456820,-0.0291844500,0.1527104000,0.1293491000,0.9797695000,-0.0002140198,0.0012545620,-0.0264949400,0.1009071000,0.1564342000,0.9825203000,0.0000000000,
309934,1,1.0000000000,4.5918880000,-0.0297153500,0.0039201360,-0.0242418700,0.0585790600,0.1796282000,0.9819889000,1,1.0000000000,4.3023070000,0.0332105100,-0.0017613530,-0.0291375000,0.1530012000,0.1298840000,0.9796534000,0.0014385070,0.0011073000,-0.0266656400,0.1054699000,0.1552141000,0.9822345000,0.0000000000,
309943,1,1.0000000000,4.5861820000,-0.0297168000,0.0039578400,-0.0242853600,0.0586705500,0.1739212000,0.9830103000,1,1.0000000000,4.3039400000,0.0332083000,-0.0017713470,-0.0291034400,0.1532158000,0.1299305000,0.9796137000,0.0063352510,0.0006753845,-0.0270458100,0.1129928000,0.1489124000,0.9823735000,0.0000000000,
