eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,
1298849,1,1.0000000000,3.7614440000,-0.0316189800,0.0033451540,-0.0228268400,-0.2476666000,0.2320415000,0.9406477000,1,1.0000000000,3.6881100000,0.0297072800,0.0018152920,-0.0278353900,-0.2713335000,0.2110456000,0.9390622000,0.0260951100,0.0019053960,-0.0275403800,-0.2699448000,0.2122815000,0.9391839000,0.0000000000,
1298857,1,1.0000000000,3.5805360000,-0.0317052200,0.0033647010,-0.0228456100,-0.2538938000,0.2303492000,0.9394026000,1,1.0000000000,3.6866760000,0.0296507700,0.0018322300,-0.0278449400,-0.2823218000,0.2085903000,0.9363677000,0.0185129400,0.0021104280,-0.0269374300,-0.2771944000,0.2125574000,0.9370073000,0.0000000000,
1298866,1,1.0000000000,3.5537570000,-0.0317708900,0.0033733060,-0.0228580000,-0.2595246000,0.2272214000,0.9386253000,1,1.0000000000,3.6746060000,0.0295965000,0.0018425900,-0.0278414200,-0.2859990000,0.1999079000,0.9371454000,0.0088510600,0.0023600470,-0.0261567600,-0.2770876000,0.2091699000,0.9378008000,0.0000000000,
1298874,1,1.0000000000,3.6020360000,-0.0318393900,0.0033812100,-0.0228745100,-0.2580910000,0.2313267000,0.9380175000,1,1.0000000000,3.6701200000,0.0295534200,0.0018469390,-0.0278589000,-0.2949999000,0.2039502000,0.9334771000,0.0042775420,0.0024786070,-0.0258067900,-0.2798798000,0.2152734000,0.9355879000,0.0000000000,
1298882,1,1.0000000000,3.5795750000,-0.0318818400,0.0033910370,-0.0228891600,-0.2660689000,0.2283643000,0.9365132000,1,1.0000000000,3.7147980000,0.0295128500,0.0018466490,-0.0278595900,-0.2999141000,0.1998003000,0.9328083000,0.0058163910,0.0024427340,-0.0259411600,-0.2869138000,0.2108785000,0.9344574000,0.0000000000,
1298891,1,1.0000000000,3.5857850000,-0.0319083900,0.0034050750,-0.0228894800,-0.2604714000,0.2279544000,0.9381852000,1,1.0000000000,3.7224430000,0.0294950700,0.0018563690,-0.0278726100,-0.2967244000,0.2103438000,0.9315096000,0.0054035340,0.0024639890,-0.0259175000,-0.2825485000,0.2173016000,0.9343160000,0.0000000000,
1298899,1,1.0000000000,3.6323390000,-0.0319332900,0.0034143370,-0.0229001300,-0.2580761000,0.2349587000,0.9371185000,1,1.0000000000,3.8593440000,0.0294876300,0.0018573150,-0.0278828700,-0.3149768000,0.2078737000,0.9260551000,0.0038692170,0.0025067450,-0.0258046000,-0.2913862000,0.2192721000,0.9311358000,0.0000000000,
1298907,1,1.0000000000,3.5957340000,-0.0319455100,0.0034359290,-0.0229088900,-0.2557255000,0.2411684000,0.9361850000,1,1.0000000000,3.8850860000,0.0294903000,0.0018610380,-0.0278860800,-0.3123373000,0.2126805000,0.9258576000,0.0031727750,0.0025356900,-0.0257539800,-0.2882274000,0.2249941000,0.9307538000,0.0000000000,
1298916,1,1.0000000000,3.6509860000,-0.0319395500,0.0034493410,-0.0229048200,-0.2594793000,0.2370028000,0.9362159000,1,1.0000000000,3.8302310000,0.0294968400,0.0018594670,-0.0278823100,-0.3097419000,0.2094904000,0.9274555000,0.0017286220,0.0025780640,-0.0256325700,-0.2871429000,0.2220177000,0.9318031000,0.0000000000,
1298924,1,1.0000000000,3.5282140000,-0.0319175100,0.0034676060,-0.0229116200,-0.2631697000,0.2414716000,0.9340413000,1,1.0000000000,3.7371220000,0.0295425600,0.0018436430,-0.0278607600,-0.2991233000,0.2085150000,0.9311535000,0.0006363068,0.0026074370,-0.0255330500,-0.2823039000,0.2240762000,0.9327885000,0.0000000000,
