eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,
3235364,1,0.8610081000,3.1354370000,-0.0333268800,-0.0002148590,-0.0268021700,0.2183872000,-0.3907989000,0.8941942000,1,0.8610081000,3.3630370000,0.0331605200,-0.0055546420,-0.0266825900,0.2413198000,-0.4164464000,0.8765485000,0.0004856873,-0.0029304350,-0.0267413600,0.2300898000,-0.4039198000,0.8853855000,0.0000000000,
3235373,1,0.8610081000,3.1932530000,-0.0333058200,-0.0002712860,-0.0268488200,0.2216652000,-0.3930525000,0.8923981000,1,0.8610081000,3.3735200000,0.0331632700,-0.0055604250,-0.0266844500,0.2411366000,-0.4178348000,0.8759379000,0.0019654690,-0.0030779270,-0.0267616000,0.2320286000,-0.4062713000,0.8838022000,0.0000000000,
3235381,1,0.8403334000,3.1073300000,-0.0333013800,-0.0002527466,-0.0268514900,0.2241847000,-0.4020432000,0.8877513000,1,0.8403334000,3.3756560000,0.0331654100,-0.0055620730,-0.0266858200,0.2447243000,-0.4194707000,0.8741592000,-0.0009083710,-0.0028402710,-0.0267707500,0.2342259000,-0.4105895000,0.8812233000,0.0000000000,
3235389,1,0.8403334000,3.2205660000,-0.0332968800,-0.0002309113,-0.0268414800,0.2238791000,-0.3985939000,0.8893824000,1,0.8403334000,3.3774720000,0.0331675300,-0.0055608060,-0.0266872000,0.2482950000,-0.4216223000,0.8721148000,-0.0006986084,-0.0028450170,-0.0267658100,0.2358891000,-0.4099640000,0.8810709000,0.0000000000,
3235398,1,0.8027708000,3.1423190000,-0.0333133600,-0.0002179565,-0.0268273300,0.2155042000,-0.3939135000,0.8935267000,1,0.8027708000,3.3739170000,0.0332161400,-0.0055504610,-0.0267181200,0.2536035000,-0.4213755000,0.8707054000,-0.0016554410,-0.0027554170,-0.0267753600,0.2337222000,-0.4071256000,0.8829625000,0.0000000000,
3235406,1,0.8027708000,3.0201870000,-0.0333349300,-0.0001663055,-0.0268145800,0.2172715000,-0.3986083000,0.8910131000,1,0.8027708000,3.2720340000,0.0332371200,-0.0055409850,-0.0267151200,0.2539551000,-0.4159139000,0.8732253000,-0.0012008060,-0.0027606510,-0.0267665700,0.2350345000,-0.4070646000,0.8826421000,0.0000000000,
3235414,1,0.6978093000,2.8099520000,-0.0333855500,-0.0001127625,-0.0268057700,0.2152140000,-0.4299397000,0.8768322000,1,0.6978093000,3.2573240000,0.0333131000,-0.0054785620,-0.0266953100,0.2349588000,-0.4420394000,0.8656763000,0.0016850890,-0.0029341430,-0.0267477000,0.2256027000,-0.4363432000,0.8710385000,0.0000000000,
3235423,1,0.6978093000,-1.0000000000,-0.0334820900,-0.0001828308,-0.0267623800,0.0000000000,0.0000000000,0.0000000000,1,0.6978093000,3.2126310000,0.0332740000,-0.0054622800,-0.0266756800,0.2646055000,-0.3914684000,0.8813266000,0.0332740000,-0.0054622800,-0.0266756800,0.2646055000,-0.3914684000,0.8813266000,0.0000000000,
3235431,1,0.4328552000,-1.0000000000,-0.0334820900,-0.0001828308,-0.0267623800,0.0000000000,0.0000000000,0.0000000000,1,0.4328552000,-1.0000000000,0.0332740000,-0.0054622800,-0.0266756800,0.0000000000,0.0000000000,0.0000000000,0.0010000000,-0.0010000000,-0.0010000000,0.5773503000,-0.5773503000,-0.5773503000,0.0000000000,
3235439,1,0.4328552000,-1.0000000000,-0.0334820900,-0.0001828308,-0.0267623800,0.0000000000,0.0000000000,0.0000000000,1,0.4328552000,-1.0000000000,0.0332740000,-0.0054622800,-0.0266756800,0.0000000000,0.0000000000,0.0000000000,0.0010000000,-0.0010000000,-0.0010000000,0.5773503000,-0.5773503000,-0.5773503000,0.0000000000,
3235448,1,0.0000000000,-1.0000000000,-0.0334820900,-0.0001828308,-0.0267623800,0.0000000000,0.0000000000,0.0000000000,1,0.0000000000,-1.0000000000,0.0332740000,-0.0054622800,-0.0266756800,0.0000000000,0.0000000000,0.0000000000,0.0010000000,-0.0010000000,-0.0010000000,0.5773503000,-0.5773503000,-0.5773503000,0.0000000000,
3235456,1,0.0000000000,-1.0000000000,-0.0334820900,-0.0001828308,-0.0267623800,0.0000000000,0.0000000000,0.0000000000,1,0.0000000000,-1.0000000000,0.0332740000,-0.0054622800,-0.0266756800,0.0000000000,0.0000000000,0.0000000000,0.0010000000,-0.0010000000,-0.0010000000,0.5773503000,-0.5773503000,-0.5773503000,0.0000000000,
3235464,1,0.0000000000,-1.0000000000,-0.0334820900,-0.0001828308,-0.0267623800,0.0000000000,0.0000000000,0.0000000000,1,0.0000000000,-1.0000000000,0.0332740000,-0.0054622800,-0.0266756800,0.0000000000,0.0000000000,0.0000000000,0.0010000000,-0.0010000000,-0.0010000000,0.5773503000,-0.5773503000,-0.5773503000,0.0000000000,
3235473,1,0.0000000000,-1.0000000000,-0.0334820900,-0.0001828308,-0.0267623800,0.0000000000,0.0000000000,0.0000000000,1,0.0000000000,-1.0000000000,0.0332740000,-0.0054622800,-0.0266756800,0.0000000000,0.0000000000,0.0000000000,0.0010000000,-0.0010000000,-0.0010000000,0.5773503000,-0.5773503000,-0.5773503000,0.0000000000,
3235481,1,0.0000000000,-1.0000000000,-0.0334820900,-0.0001828308,-0.0267623800,0.0000000000,0.0000000000,0.0000000000,1,0.0000000000,-1.0000000000,0.0332740000,-0.0054622800,-0.0266756800,0.0000000000,0.0000000000,0.0000000000,0.0010000000,-0.0010000000,-0.0010000000,0.5773503000,-0.5773503000,-0.5773503000,0.0000000000,
3235489,1,0.0000000000,-1.0000000000,-0.0334820900,-0.0001828308,-0.0267623800,0.0000000000,0.0000000000,0.0000000000,1,0.0000000000,-1.0000000000,0.0332740000,-0.0054622800,-0.0266756800,0.0000000000,0.0000000000,0.0000000000,0.0010000000,-0.0010000000,-0.0010000000,0.5773503000,-0.5773503000,-0.5773503000,0.0000000000,
3235498,1,0.0000000000,-1.0000000000,-0.0334820900,-0.0001828308,-0.0267623800,0.0000000000,0.0000000000,0.0000000000,1,0.0000000000,-1.0000000000,0.0332740000,-0.0054622800,-0.0266756800,0.0000000000,0.0000000000,0.0000000000,0.0010000000,-0.0010000000,-0.0010000000,0.5773503000,-0.5773503000,-0.5773503000,0.0000000000,
3235506,1,0.0000000000,-1.0000000000,-0.0334412600,0.0002019959,-0.0266107700,0.0000000000,0.0000000000,0.0000000000,1,0.0000000000,-1.0000000000,0.0332740000,-0.0054622800,-0.0266756800,0.0000000000,0.0000000000,0.0000000000,0.0010000000,-0.0010000000,-0.0010000000,0.5773503000,-0.5773503000,-0.5773503000,0.0000000000,
3235514,1,0.0000000000,-1.0000000000,-0.0337996900,0.0005229645,-0.0264390700,0.0000000000,0.0000000000,0.0000000000,1,0.0000000000,-1.0000000000,0.0332740000,-0.0054622800,-0.0266756800,0.0000000000,0.0000000000,0.0000000000,0.0010000000,-0.0010000000,-0.0010000000,0.5773503000,-0.5773503000,-0.5773503000,0.0000000000,
3235523,1,0.0000000000,-1.0000000000,-0.0344572500,0.0005406189,-0.0263824200,0.0000000000,0.0000000000,0.0000000000,1,0.0000000000,2.2794190000,0.0324567400,-0.0028784940,-0.0267466300,0.1111157000,-0.1083843000,0.9878796000,0.0324567400,-0.0028784940,-0.0267466300,0.1111157000,-0.1083843000,0.9878796000,0.0000000000,
3235531,1,0.3241283000,-1.0000000000,-0.0340130200,0.0023042760,-0.0270100600,0.0000000000,0.0000000000,0.0000000000,1,0.3241283000,3.2465820000,0.0324517700,-0.0028497010,-0.0268194000,0.1060948000,0.0049743880,0.9943436000,0.0324517700,-0.0028497010,-0.0268194000,0.1060948000,0.0049743880,0.9943436000,0.0000000000,
