trial,timestamp,magnification,radial,response
0,262.9098,1.05,0,1
1,288.8203,0.95,0,1
2,300.5152,0.975,0,1
3,306.2347,1.1,0,1
4,356.6011,1,0,1
5,399.5517,1.15,0,1
6,409.2474,1.1,0,0
7,415.9667,0.975,0,1
8,427.7724,1.05,0,0
9,433.4699,0.95,0,1
