eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,
2179210,1,1.0000000000,2.2584530000,-0.0256653900,0.0089000100,-0.0343123500,0.3080465000,-0.0880590500,0.9472871000,1,1.0000000000,3.6372220000,0.0298669600,0.0096118010,-0.0379377200,0.3181791000,-0.0578008100,0.9462669000,0.0122670000,0.0093862150,-0.0367887100,0.3150051000,-0.0673986400,0.9466938000,0.0000000000,
2179218,1,1.0000000000,3.3892520000,-0.0255524600,0.0088928070,-0.0346095500,0.5897722000,-0.0469364100,0.8062046000,1,1.0000000000,3.6103520000,0.0299453800,0.0096336520,-0.0379826800,0.3431598000,-0.0696726300,0.9366894000,0.0208797900,0.0095126350,-0.0374316900,0.3855179000,-0.0663154800,0.9203142000,0.0000000000,
2179226,1,0.9494966000,3.3660130000,-0.0254801000,0.0089324500,-0.0346613300,0.6269279000,-0.1036843000,0.7721470000,1,0.9494966000,3.6126710000,0.0300142800,0.0096720130,-0.0379727000,0.3242548000,-0.0747845800,0.9430091000,0.0247449400,0.0096017910,-0.0376582800,0.3548616000,-0.0779425900,0.9316642000,0.0000000000,
2179235,1,0.9494966000,3.4066620000,-0.0254069200,0.0089366000,-0.0346453300,0.5986395000,-0.1023113000,0.7944577000,1,0.9494966000,3.5552830000,0.0300726900,0.0096891790,-0.0380196700,0.3515952000,-0.0841374800,0.9323635000,0.0268414000,0.0096453400,-0.0378231400,0.3667960000,-0.0853894000,0.9263743000,0.0000000000,
2179243,1,0.9664888000,-1.0000000000,-0.0254008300,0.0089709020,-0.0346962400,0.0000000000,0.0000000000,0.0000000000,1,0.9664888000,3.4843750000,0.0301063900,0.0097057050,-0.0380227700,0.3424856000,-0.0653690500,0.9372463000,0.0301063900,0.0097057050,-0.0380227700,0.3424856000,-0.0653690500,0.9372463000,0.0000000000,
2179251,1,0.9664888000,3.5469820000,-0.0254054600,0.0089714670,-0.0346356200,0.5817009000,-0.0215303500,0.8131177000,1,0.9664888000,3.5361940000,0.0301122100,0.0097254490,-0.0380190000,0.3405795000,-0.0632025200,0.9380891000,0.0289317500,0.0097094270,-0.0379470500,0.3459809000,-0.0623784900,0.9361656000,0.0000000000,
2179260,1,0.9664888000,3.5057980000,-0.0254835400,0.0089920660,-0.0346543200,0.6224279000,-0.0316623200,0.7820365000,1,0.9664888000,3.5307010000,0.0300582700,0.0097433320,-0.0380162100,0.3578812000,-0.0803684100,0.9303021000,0.0285395700,0.0097227940,-0.0379242700,0.3655753000,-0.0791332100,0.9274119000,0.0000000000,
2179268,1,0.9716340000,3.2285920000,-0.0255763900,0.0089631810,-0.0345445900,0.5665650000,-0.0888986800,0.8192076000,1,0.9716340000,3.6262360000,0.0300093700,0.0097513890,-0.0379685700,0.3295949000,-0.0628061400,0.9420311000,0.0269650400,0.0097082070,-0.0377810400,0.3432184000,-0.0643467700,0.9370489000,0.0000000000,
2179276,1,0.9718258000,3.3423920000,-0.0256850400,0.0090108640,-0.0344723400,0.5447036000,-0.1106284000,0.8312998000,1,0.9718258000,3.6470790000,0.0299302200,0.0097559360,-0.0379287700,0.3187000000,-0.0712443700,0.9451744000,0.0231218900,0.0096647190,-0.0375056300,0.3475980000,-0.0763250700,0.9345320000,0.0000000000,
2179285,1,0.9851189000,3.4561770000,-0.0257159100,0.0089808360,-0.0344646900,0.5265741000,-0.0766919200,0.8466629000,1,0.9851189000,3.5614470000,0.0298722200,0.0097615510,-0.0378951600,0.3000979000,-0.0556952000,0.9522811000,0.0167361600,0.0095770570,-0.0370845000,0.3556412000,-0.0610054400,0.9326294000,0.0000000000,
2179293,1,0.9851189000,3.0130620000,-0.0257974400,0.0089905550,-0.0343720700,0.4505031000,-0.0763859500,0.8895010000,1,0.9851189000,3.5532070000,0.0298079400,0.0097742930,-0.0378680000,0.2961772000,-0.0666818300,0.9528025000,0.0110034000,0.0095092480,-0.0366857500,0.3494600000,-0.0701758200,0.9343196000,0.0000000000,
2179301,1,1.0000000000,3.2391970000,-0.0259368900,0.0089971930,-0.0343080600,0.4483705000,-0.0987257300,0.8883790000,1,1.0000000000,3.5705410000,0.0297222300,0.0097843780,-0.0378287700,0.2799399000,-0.0658574600,0.9577559000,0.0170548100,0.0096052250,-0.0370274800,0.3192319000,-0.0735632600,0.9448171000,0.0000000000,
2179310,1,1.0000000000,3.5409240000,-0.0260514200,0.0090095070,-0.0343510600,0.5132540000,-0.0507364000,0.8567357000,1,1.0000000000,3.5388180000,0.0296386700,0.0097845010,-0.0377982200,0.2677476000,-0.0612796700,0.9615384000,0.0169276900,0.0096076210,-0.0370114300,0.3258393000,-0.0592504400,0.9435667000,0.0000000000,
2179318,1,1.0000000000,3.2510990000,-0.0261199800,0.0090069890,-0.0342958700,0.4838909000,-0.1031656000,0.8690261000,1,1.0000000000,3.4957280000,0.0295770600,0.0097883760,-0.0377606700,0.2451940000,-0.0641633600,0.9673484000,0.0163163900,0.0096023410,-0.0369357500,0.3039138000,-0.0739146700,0.9498279000,0.0000000000,
2179326,1,1.0000000000,2.2147060000,-0.0262664200,0.0089427190,-0.0340693500,0.2304571000,-0.0879377800,0.9691009000,1,1.0000000000,3.4911190000,0.0294930100,0.0097953500,-0.0377353200,0.2355216000,-0.0554662200,0.9702850000,0.0209886000,0.0096653140,-0.0371761800,0.2347577000,-0.0604251100,0.9701740000,0.0000000000,
