eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,
371006,1,1.0000000000,3.5561520000,-0.0338720100,0.0058258980,-0.0283263300,0.0775457200,0.3314843000,0.9402685000,1,1.0000000000,3.4594270000,0.0316493100,0.0053760990,-0.0291647500,0.0638285200,0.2330512000,0.9703675000,-0.0198455100,0.0057295990,-0.0285058200,0.0746768300,0.3106855000,0.9475747000,0.0000000000,
371014,1,1.0000000000,3.5888670000,-0.0339688000,0.0058301240,-0.0283365300,0.1017618000,0.3293335000,0.9387140000,1,1.0000000000,3.4910580000,0.0315893900,0.0053274080,-0.0291468500,0.0543677600,0.2270537000,0.9723635000,-0.0239511600,0.0057533110,-0.0284603600,0.0946060600,0.3139853000,0.9447026000,0.0000000000,
371022,1,1.0000000000,3.5634610000,-0.0339907700,0.0057901310,-0.0283122400,0.1221485000,0.3197223000,0.9396049000,1,1.0000000000,3.4413600000,0.0315999300,0.0053159940,-0.0291574700,0.0758823300,0.2244274000,0.9715319000,-0.0257063800,0.0057302400,-0.0284190100,0.1163807000,0.3078968000,0.9442749000,0.0000000000,
371031,1,1.0000000000,3.5794220000,-0.0340147400,0.0057863770,-0.0283165400,0.1182718000,0.3227563000,0.9390634000,1,1.0000000000,3.5247190000,0.0315980700,0.0053010710,-0.0291707800,0.0784306300,0.2348494000,0.9688624000,-0.0261548600,0.0057282410,-0.0284188700,0.1135576000,0.3123826000,0.9431446000,0.0000000000,
371039,1,1.0000000000,3.4970550000,-0.0341462700,0.0057618110,-0.0283247400,0.1248788000,0.3298516000,0.9357367000,1,1.0000000000,3.3871460000,0.0315685100,0.0052811740,-0.0291587100,0.0771338600,0.2270070000,0.9708338000,-0.0260661000,0.0057027140,-0.0284272900,0.1190969000,0.3174494000,0.9407666000,0.0000000000,
371047,1,1.0000000000,3.5741120000,-0.0342050300,0.0057383270,-0.0283171600,0.1398631000,0.3242669000,0.9355690000,1,1.0000000000,3.5183260000,0.0315415500,0.0052596140,-0.0291526000,0.0740206900,0.2268228000,0.9711191000,-0.0235511600,0.0056607520,-0.0284525300,0.1293358000,0.3087977000,0.9422930000,0.0000000000,
371056,1,1.0000000000,3.5851590000,-0.0342973700,0.0057037360,-0.0283198600,0.1434792000,0.3244953000,0.9349420000,1,1.0000000000,3.4582670000,0.0314879900,0.0052462920,-0.0291503900,0.0700386500,0.2316616000,0.9702718000,-0.0198045400,0.0056029670,-0.0285028200,0.1274579000,0.3044463000,0.9439634000,0.0000000000,
371064,1,1.0000000000,3.5376430000,-0.0345714100,0.0055314340,-0.0283036000,0.0667728900,0.3276998000,0.9424194000,1,1.0000000000,3.5131990000,0.0311973900,0.0051502230,-0.0291368900,0.0308078900,0.2140073000,0.9763461000,-0.0155987600,0.0054214630,-0.0285439900,0.0564884900,0.2953668000,0.9537125000,0.0000000000,
371072,1,1.0000000000,3.4825900000,-0.0351457100,0.0053296510,-0.0283157400,-0.0110169500,0.2704494000,0.9626712000,1,1.0000000000,3.5023650000,0.0304590000,0.0036896210,-0.0247425400,0.0121919400,0.2346072000,0.9720138000,-0.0351457100,0.0053296510,-0.0283157400,-0.0110169500,0.2704494000,0.9626712000,0.0000000000,
371081,1,1.0000000000,3.3800200000,-0.0357496400,0.0051347350,-0.0283862300,-0.1150825000,0.2384353000,0.9643156000,1,1.0000000000,3.3934170000,0.0299627900,0.0043551480,-0.0274783800,-0.1163791000,0.1908116000,0.9747034000,-0.0357496400,0.0051347350,-0.0283862300,-0.1150825000,0.2384353000,0.9643156000,0.0000000000,
