eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,
365932,1,1.0000000000,3.0302580000,-0.0353010700,0.0052958990,-0.0300097100,0.0122834800,-0.0126191800,0.9998449000,1,1.0000000000,2.9512180000,0.0310115100,0.0055798950,-0.0318943500,-0.0676426700,-0.0566410100,0.9961005000,-0.0353010700,0.0052958990,-0.0300097100,0.0122834800,-0.0126191800,0.9998449000,0.0000000000,
365940,1,1.0000000000,3.0303650000,-0.0353087500,0.0052970740,-0.0300186000,0.0132752300,-0.0121155500,0.9998385000,1,1.0000000000,3.0120850000,0.0309381400,0.0048734590,-0.0292562300,-0.0380554900,-0.0429078000,0.9983540000,-0.0353087500,0.0052970740,-0.0300186000,0.0132752300,-0.0121155500,0.9998385000,0.0000000000,
365949,1,1.0000000000,3.0299220000,-0.0353146700,0.0052991340,-0.0300233000,0.0146791600,-0.0124055700,0.9998153000,1,1.0000000000,2.9509280000,0.0310115100,0.0055875090,-0.0318943500,-0.0681922400,-0.0577856400,0.9959973000,-0.0353146700,0.0052991340,-0.0300233000,0.0146791600,-0.0124055700,0.9998153000,0.0000000000,
365957,1,1.0000000000,3.0235900000,-0.0353189900,0.0053009950,-0.0300290100,0.0146637300,-0.0121155100,0.9998191000,1,1.0000000000,3.0185550000,0.0309381400,0.0048734590,-0.0292562300,-0.0388184500,-0.0429230800,0.9983240000,-0.0353189900,0.0053009950,-0.0300290100,0.0146637300,-0.0121155100,0.9998191000,0.0000000000,
365965,1,1.0000000000,3.0042420000,-0.0353726700,0.0054641110,-0.0306918200,0.0297548900,-0.0116273000,0.9994896000,1,1.0000000000,2.9584660000,0.0310115100,0.0055875090,-0.0318943500,-0.0687715700,-0.0580140900,0.9959442000,-0.0353726700,0.0054641110,-0.0306918200,0.0297548900,-0.0116273000,0.9994896000,0.0000000000,
365974,1,1.0000000000,2.9863740000,-0.0353832200,0.0054712370,-0.0307160200,0.0325624000,-0.0122833800,0.9993942000,1,1.0000000000,2.9551540000,0.0310115100,0.0055875090,-0.0318943500,-0.0694278000,-0.0585177100,0.9958692000,-0.0353832200,0.0054712370,-0.0307160200,0.0325624000,-0.0122833800,0.9993942000,0.0000000000,
365982,1,1.0000000000,2.9857180000,-0.0353834700,0.0054750520,-0.0307475000,0.0328371900,-0.0097504460,0.9994131000,1,1.0000000000,3.0183110000,0.0309354000,0.0048739320,-0.0292613100,-0.0389866400,-0.0436253700,0.9982870000,-0.0353834700,0.0054750520,-0.0307475000,0.0328371900,-0.0097504460,0.9994131000,0.0000000000,
365990,1,1.0000000000,2.9645690000,-0.0353879100,0.0054789890,-0.0307507900,0.0337373100,-0.0102386900,0.9993783000,1,1.0000000000,2.9574130000,0.0310115100,0.0055886690,-0.0318943500,-0.0693819200,-0.0583345300,0.9958832000,-0.0353879100,0.0054789890,-0.0307507900,0.0337373100,-0.0102386900,0.9993783000,0.0000000000,
365999,1,1.0000000000,2.9637300000,-0.0353908100,0.0054831090,-0.0307697200,0.0346070900,-0.0116577700,0.9993330000,1,1.0000000000,3.0122070000,0.0309273200,0.0048739320,-0.0292613100,-0.0368654800,-0.0427706700,0.9984046000,-0.0353908100,0.0054831090,-0.0307697200,0.0346070900,-0.0116577700,0.9993330000,0.0000000000,
366007,1,1.0000000000,2.9619290000,-0.0353908100,0.0054846350,-0.0307734900,0.0345765400,-0.0118256000,0.9993321000,1,1.0000000000,2.9786990000,0.0309813100,0.0052646790,-0.0306577000,-0.0563661300,-0.0547944800,0.9969054000,-0.0353908100,0.0054846350,-0.0307734900,0.0345765400,-0.0118256000,0.9993321000,0.0000000000,
366015,1,1.0000000000,2.9603580000,-0.0353908100,0.0055054020,-0.0308404400,0.0350038600,-0.0129242700,0.9993036000,1,1.0000000000,2.9767300000,0.0309813100,0.0052646790,-0.0306577000,-0.0563050500,-0.0545960600,0.9969198000,-0.0353908100,0.0055054020,-0.0308404400,0.0350038600,-0.0129242700,0.9993036000,0.0000000000,
366024,1,1.0000000000,2.9613340000,-0.0353908100,0.0055082860,-0.0308702300,0.0352634000,-0.0118714500,0.9993076000,1,1.0000000000,2.9756770000,0.0309861200,0.0052646790,-0.0306622200,-0.0572665800,-0.0549167100,0.9968474000,-0.0353908100,0.0055082860,-0.0308702300,0.0352634000,-0.0118714500,0.9993076000,0.0000000000,
366032,1,1.0000000000,2.9613340000,-0.0353908100,0.0055082860,-0.0308702300,0.0352329200,-0.0118714600,0.9993086000,1,1.0000000000,2.9769440000,0.0309831300,0.0052575840,-0.0306577000,-0.0565341500,-0.0537265100,0.9969541000,-0.0353908100,0.0055082860,-0.0308702300,0.0352329200,-0.0118714600,0.9993086000,0.0000000000,
366040,1,1.0000000000,2.9598540000,-0.0353908100,0.0055054020,-0.0308404400,0.0351870700,-0.0133668100,0.9992914000,1,1.0000000000,2.9759980000,0.0309861200,0.0052575840,-0.0306577000,-0.0570227700,-0.0536657900,0.9969295000,-0.0353908100,0.0055054020,-0.0308404400,0.0351870700,-0.0133668100,0.9992914000,0.0000000000,
366049,1,1.0000000000,2.9617310000,-0.0353908100,0.0054846350,-0.0307734900,0.0347599500,-0.0118257100,0.9993258000,1,1.0000000000,2.9777370000,0.0309861200,0.0052332460,-0.0305920600,-0.0557869100,-0.0517737900,0.9970994000,-0.0353908100,0.0054846350,-0.0307734900,0.0347599500,-0.0118257100,0.9993258000,0.0000000000,
366057,1,1.0000000000,2.9591060000,-0.0353908100,0.0054846350,-0.0307734900,0.0347294600,-0.0118409800,0.9993266000,1,1.0000000000,2.9729310000,0.0309861200,0.0052319340,-0.0305818500,-0.0551915200,-0.0525059500,0.9970943000,-0.0353907800,0.0054846350,-0.0307734900,0.0347294600,-0.0118409800,0.9993266000,0.0000000000,
