trial,timestamp,magnification,radial,response
0,145.3159,1,0,2
1,149.3346,1,0,2
2,155.8652,0.85,0,2
3,160.2744,1.25,0,2
4,164.4727,1,0,2
5,168.2489,0.85,0,2
6,171.6361,1.25,0,2
7,175.2353,1,0,2
