unity_timestamp,eye_timestamp,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,messages,
20.4965600000,22228,-0.5864489000,1.3771110000,-0.6484351000,0.1033517000,-0.0004210131,-0.0437177100,0.9936836000,-0.5864489000,1.3771110000,-0.6484351000,0.1033517000,-0.0004210131,-0.0437177100,0.9936836000,-0.5864489000,1.3771110000,-0.6484351000,0.1033517000,-0.0004210131,-0.0437177100,0.9936836000,,
20.4965600000,22291,-0.5862703000,1.3771890000,-0.6484993000,0.1029203000,0.0006025606,-0.0436784300,0.9937299000,-0.5862703000,1.3771890000,-0.6484993000,0.1029203000,0.0006025606,-0.0436784300,0.9937299000,-0.5862703000,1.3771890000,-0.6484993000,0.1029203000,0.0006025606,-0.0436784300,0.9937299000,,
20.5165600000,22291,-0.5853624000,1.3773420000,-0.6483877000,0.1008524000,0.0058295450,-0.0434960000,0.9939331000,-0.5853624000,1.3773420000,-0.6483877000,0.1008524000,0.0058295450,-0.0434960000,0.9939331000,-0.5853624000,1.3773420000,-0.6483877000,0.1008524000,0.0058295450,-0.0434960000,0.9939331000,,
20.5246600000,22327,-0.5847514000,1.3773860000,-0.6481202000,0.0993595400,0.0099270000,-0.0437625900,0.9940392000,-0.5847514000,1.3773860000,-0.6481202000,0.0993595400,0.0099270000,-0.0437625900,0.9940392000,-0.5847514000,1.3773860000,-0.6481202000,0.0993595400,0.0099270000,-0.0437625900,0.9940392000,,
20.5363400000,22335,-0.5849078000,1.3773250000,-0.6481664000,0.0998395500,0.0092333180,-0.0439452800,0.9939898000,-0.5849078000,1.3773250000,-0.6481664000,0.0998395500,0.0092333180,-0.0439452800,0.9939898000,-0.5849078000,1.3773250000,-0.6481664000,0.0998395500,0.0092333180,-0.0439452800,0.9939898000,,
20.5469000000,22346,-0.5848193000,1.3773100000,-0.6480756000,0.0997113400,0.0102922000,-0.0441994500,0.9939809000,-0.5848193000,1.3773100000,-0.6480756000,0.0997113400,0.0102922000,-0.0441994500,0.9939809000,-0.5848193000,1.3773100000,-0.6480756000,0.0997113400,0.0102922000,-0.0441994500,0.9939809000,,
20.5579800000,22357,-0.5847249000,1.3772600000,-0.6479399000,0.0996042300,0.0113651800,-0.0445599300,0.9939640000,-0.5847249000,1.3772600000,-0.6479399000,0.0996042300,0.0113651800,-0.0445599300,0.9939640000,-0.5847249000,1.3772600000,-0.6479399000,0.0996042300,0.0113651800,-0.0445599300,0.9939640000,,
20.5694700000,22368,-0.5844100000,1.3772260000,-0.6476173000,0.0991932700,0.0145588800,-0.0450039500,0.9939434000,-0.5844100000,1.3772260000,-0.6476173000,0.0991932700,0.0145588800,-0.0450039500,0.9939434000,-0.5844100000,1.3772260000,-0.6476173000,0.0991932700,0.0145588800,-0.0450039500,0.9939434000,,
20.5916300000,22380,-0.5842876000,1.3772450000,-0.6474884000,0.0986976200,0.0168867900,-0.0444885600,0.9939791000,-0.5842876000,1.3772450000,-0.6474884000,0.0986976200,0.0168867900,-0.0444885600,0.9939791000,-0.5842876000,1.3772450000,-0.6474884000,0.0986976200,0.0168867900,-0.0444885600,0.9939791000,,
20.6135900000,22402,-0.5845454000,1.3774730000,-0.6475861000,0.0981722800,0.0185425600,-0.0434239700,0.9940487000,-0.5845454000,1.3774730000,-0.6475861000,0.0981722800,0.0185425600,-0.0434239700,0.9940487000,-0.5845454000,1.3774730000,-0.6475861000,0.0981722800,0.0185425600,-0.0434239700,0.9940487000,,
20.6359300000,22424,-0.5847158000,1.3778910000,-0.6477416000,0.0973060200,0.0193131100,-0.0421328400,0.9941748000,-0.5847158000,1.3778910000,-0.6477416000,0.0973060200,0.0193131100,-0.0421328400,0.9941748000,-0.5847158000,1.3778910000,-0.6477416000,0.0973060200,0.0193131100,-0.0421328400,0.9941748000,,
20.6579100000,22451,-0.5849228000,1.3781480000,-0.6478240000,0.0953124500,0.0202281100,-0.0415766600,0.9943731000,-0.5849228000,1.3781480000,-0.6478240000,0.0953124500,0.0202281100,-0.0415766600,0.9943731000,-0.5849228000,1.3781480000,-0.6478240000,0.0953124500,0.0202281100,-0.0415766600,0.9943731000,,
20.6804500000,22469,-0.5852909000,1.3784190000,-0.6477382000,0.0956275200,0.0206055300,-0.0407389600,0.9943697000,-0.5852909000,1.3784190000,-0.6477382000,0.0956275200,0.0206055300,-0.0407389600,0.9943697000,-0.5852909000,1.3784190000,-0.6477382000,0.0956275200,0.0206055300,-0.0407389600,0.9943697000,,
20.7031500000,22491,-0.5857625000,1.3787370000,-0.6474745000,0.0945377300,0.0206401300,-0.0400247200,0.9945022000,-0.5857625000,1.3787370000,-0.6474745000,0.0945377300,0.0206401300,-0.0400247200,0.9945022000,-0.5857625000,1.3787370000,-0.6474745000,0.0945377300,0.0206401300,-0.0400247200,0.9945022000,,
20.7250000000,22513,-0.5860977000,1.3792280000,-0.6471283000,0.0935110700,0.0200229700,-0.0390010700,0.9946526000,-0.5860977000,1.3792280000,-0.6471283000,0.0935110700,0.0200229700,-0.0390010700,0.9946526000,-0.5860977000,1.3792280000,-0.6471283000,0.0935110700,0.0200229700,-0.0390010700,0.9946526000,,
20.7483900000,22535,-0.5867143000,1.3797300000,-0.6468084000,0.0904989800,0.0199589400,-0.0367921700,0.9950166000,-0.5867143000,1.3797300000,-0.6468084000,0.0904989800,0.0199589400,-0.0367921700,0.9950166000,-0.5867143000,1.3797300000,-0.6468084000,0.0904989800,0.0199589400,-0.0367921700,0.9950166000,,
20.7697700000,22558,-0.5868580000,1.3801340000,-0.6467063000,0.0889762900,0.0196004100,-0.0359560800,0.9951916000,-0.5868580000,1.3801340000,-0.6467063000,0.0889762900,0.0196004100,-0.0359560800,0.9951916000,-0.5868580000,1.3801340000,-0.6467063000,0.0889762900,0.0196004100,-0.0359560800,0.9951916000,,
20.7913900000,22580,-0.5870967000,1.3806950000,-0.6469023000,0.0876158800,0.0205162900,-0.0343393500,0.9953509000,-0.5870967000,1.3806950000,-0.6469023000,0.0876158800,0.0205162900,-0.0343393500,0.9953509000,-0.5870967000,1.3806950000,-0.6469023000,0.0876158800,0.0205162900,-0.0343393500,0.9953509000,,
20.8136400000,22602,-0.5873027000,1.3810380000,-0.6473773000,0.0862678200,0.0216048100,-0.0331407000,0.9954863000,-0.5873027000,1.3810380000,-0.6473773000,0.0862678200,0.0216048100,-0.0331407000,0.9954863000,-0.5873027000,1.3810380000,-0.6473773000,0.0862678200,0.0216048100,-0.0331407000,0.9954863000,,
20.8362900000,22624,-0.5873375000,1.3813700000,-0.6478264000,0.0852118400,0.0227826000,-0.0321844000,0.9955823000,-0.5873375000,1.3813700000,-0.6478264000,0.0852118400,0.0227826000,-0.0321844000,0.9955823000,-0.5873375000,1.3813700000,-0.6478264000,0.0852118400,0.0227826000,-0.0321844000,0.9955823000,,
20.8580700000,22646,-0.5871470000,1.3816050000,-0.6482866000,0.0852706700,0.0234331300,-0.0306817200,0.9956096000,-0.5871470000,1.3816050000,-0.6482866000,0.0852706700,0.0234331300,-0.0306817200,0.9956096000,-0.5871470000,1.3816050000,-0.6482866000,0.0852706700,0.0234331300,-0.0306817200,0.9956096000,,
20.8799300000,22668,-0.5867839000,1.3816270000,-0.6488452000,0.0854428000,0.0242851000,-0.0293408700,0.9956148000,-0.5867839000,1.3816270000,-0.6488452000,0.0854428000,0.0242851000,-0.0293408700,0.9956148000,-0.5867839000,1.3816270000,-0.6488452000,0.0854428000,0.0242851000,-0.0293408700,0.9956148000,,
20.9036500000,22690,-0.5862637000,1.3817480000,-0.6489921000,0.0831269800,0.0257024900,-0.0287152600,0.9957935000,-0.5862637000,1.3817480000,-0.6489921000,0.0831269800,0.0257024900,-0.0287152600,0.9957935000,-0.5862637000,1.3817480000,-0.6489921000,0.0831269800,0.0257024900,-0.0287152600,0.9957935000,,
20.9247300000,22714,-0.5856273000,1.3821660000,-0.6490331000,0.0804586700,0.0275651500,-0.0296410600,0.9959357000,-0.5856273000,1.3821660000,-0.6490331000,0.0804586700,0.0275651500,-0.0296410600,0.9959357000,-0.5856273000,1.3821660000,-0.6490331000,0.0804586700,0.0275651500,-0.0296410600,0.9959357000,,
20.9470200000,22735,-0.5847304000,1.3824920000,-0.6491849000,0.0791411300,0.0302445700,-0.0309821500,0.9959227000,-0.5847304000,1.3824920000,-0.6491849000,0.0791411300,0.0302445700,-0.0309821500,0.9959227000,-0.5847304000,1.3824920000,-0.6491849000,0.0791411300,0.0302445700,-0.0309821500,0.9959227000,,
20.9692200000,22757,-0.5835400000,1.3824200000,-0.6496522000,0.0787506600,0.0335079000,-0.0307486000,0.9958565000,-0.5835400000,1.3824200000,-0.6496522000,0.0787506600,0.0335079000,-0.0307486000,0.9958565000,-0.5835400000,1.3824200000,-0.6496522000,0.0787506600,0.0335079000,-0.0307486000,0.9958565000,,
