trial,timestamp,magnification,radial,response
0,63.30939,1.2,0,0
1,68.15266,0.95,0,0
2,72.42776,1.12,0,0
3,77.404,1.08,0,0
4,81.70172,1.04,0,1
5,120.5685,0.95,0,0
6,124.0781,1,0,1
7,127.841,1.04,0,1
8,131.6084,1.12,0,0
9,135.5218,1.12,0,0
