unity_timestamp,eye_timestamp,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,messages,
281.8255000000,284299,-0.7422125000,1.3547950000,-0.7167821000,0.2079341000,-0.3347687000,0.0973623200,0.9139004000,-0.7422125000,1.3547950000,-0.7167821000,0.2079341000,-0.3347687000,0.0973623200,0.9139004000,-0.7422125000,1.3547950000,-0.7167821000,0.2079341000,-0.3347687000,0.0973623200,0.9139004000,
281.8359000000,284310,-0.7427070000,1.3544790000,-0.7172995000,0.2080533000,-0.3355346000,0.0991837300,0.9133964000,-0.7427070000,1.3544790000,-0.7172995000,0.2080533000,-0.3355346000,0.0991837300,0.9133964000,-0.7427070000,1.3544790000,-0.7172995000,0.2080533000,-0.3355346000,0.0991837300,0.9133964000,
281.8470000000,284319,-0.7432890000,1.3540600000,-0.7179303000,0.2083282000,-0.3364369000,0.1007807000,0.9128268000,-0.7432890000,1.3540600000,-0.7179303000,0.2083282000,-0.3364369000,0.1007807000,0.9128268000,-0.7432890000,1.3540600000,-0.7179303000,0.2083282000,-0.3364369000,0.1007807000,0.9128268000,
281.8580000000,284331,-0.7437286000,1.3538100000,-0.7184589000,0.2086690000,-0.3372488000,0.1023709000,0.9122723000,-0.7437286000,1.3538100000,-0.7184589000,0.2086690000,-0.3372488000,0.1023709000,0.9122723000,-0.7437286000,1.3538100000,-0.7184589000,0.2086690000,-0.3372488000,0.1023709000,0.9122723000,
281.8693000000,284342,-0.7440650000,1.3536550000,-0.7188237000,0.2089619000,-0.3382538000,0.1037655000,0.9116754000,-0.7440650000,1.3536550000,-0.7188237000,0.2089619000,-0.3382538000,0.1037655000,0.9116754000,-0.7440650000,1.3536550000,-0.7188237000,0.2089619000,-0.3382538000,0.1037655000,0.9116754000,
281.8806000000,284353,-0.7441161000,1.3537730000,-0.7187991000,0.2090722000,-0.3392609000,0.1049087000,0.9111449000,-0.7441161000,1.3537730000,-0.7187991000,0.2090722000,-0.3392609000,0.1049087000,0.9111449000,-0.7441161000,1.3537730000,-0.7187991000,0.2090722000,-0.3392609000,0.1049087000,0.9111449000,
281.8912000000,284364,-0.7444394000,1.3536740000,-0.7191391000,0.2090403000,-0.3400870000,0.1059971000,0.9107182000,-0.7444394000,1.3536740000,-0.7191391000,0.2090403000,-0.3400870000,0.1059971000,0.9107182000,-0.7444394000,1.3536740000,-0.7191391000,0.2090403000,-0.3400870000,0.1059971000,0.9107182000,
281.9025000000,284375,-0.7447226000,1.3534920000,-0.7195103000,0.2087956000,-0.3410166000,0.1069009000,0.9103210000,-0.7447226000,1.3534920000,-0.7195103000,0.2087956000,-0.3410166000,0.1069009000,0.9103210000,-0.7447226000,1.3534920000,-0.7195103000,0.2087956000,-0.3410166000,0.1069009000,0.9103210000,
281.9149000000,284386,-0.7449701000,1.3534810000,-0.7198207000,0.2082668000,-0.3418784000,0.1077574000,0.9100178000,-0.7449701000,1.3534810000,-0.7198207000,0.2082668000,-0.3418784000,0.1077574000,0.9100178000,-0.7449701000,1.3534810000,-0.7198207000,0.2082668000,-0.3418784000,0.1077574000,0.9100178000,
281.9251000000,284398,-0.7453785000,1.3532190000,-0.7203476000,0.2079538000,-0.3426471000,0.1086466000,0.9096946000,-0.7453785000,1.3532190000,-0.7203476000,0.2079538000,-0.3426471000,0.1086466000,0.9096946000,-0.7453785000,1.3532190000,-0.7203476000,0.2079538000,-0.3426471000,0.1086466000,0.9096946000,
281.9367000000,284409,-0.7455621000,1.3531680000,-0.7204754000,0.2076509000,-0.3436342000,0.1092431000,0.9093199000,-0.7455621000,1.3531680000,-0.7204754000,0.2076509000,-0.3436342000,0.1092431000,0.9093199000,-0.7455621000,1.3531680000,-0.7204754000,0.2076509000,-0.3436342000,0.1092431000,0.9093199000,
281.9482000000,284420,-0.7456589000,1.3532950000,-0.7204742000,0.2075731000,-0.3444011000,0.1096449000,0.9089991000,-0.7456589000,1.3532950000,-0.7204742000,0.2075731000,-0.3444011000,0.1096449000,0.9089991000,-0.7456589000,1.3532950000,-0.7204742000,0.2075731000,-0.3444011000,0.1096449000,0.9089991000,
281.9597000000,284432,-0.7458189000,1.3533060000,-0.7205987000,0.2076842000,-0.3451769000,0.1099187000,0.9086463000,-0.7458189000,1.3533060000,-0.7205987000,0.2076842000,-0.3451769000,0.1099187000,0.9086463000,-0.7458189000,1.3533060000,-0.7205987000,0.2076842000,-0.3451769000,0.1099187000,0.9086463000,
281.9709000000,284443,-0.7461317000,1.3532900000,-0.7208929000,0.2078306000,-0.3456061000,0.1097829000,0.9084661000,-0.7461317000,1.3532900000,-0.7208929000,0.2078306000,-0.3456061000,0.1097829000,0.9084661000,-0.7461317000,1.3532900000,-0.7208929000,0.2078306000,-0.3456061000,0.1097829000,0.9084661000,
281.9828000000,284455,-0.7464507000,1.3533000000,-0.7210560000,0.2080445000,-0.3460483000,0.1096524000,0.9082645000,-0.7464507000,1.3533000000,-0.7210560000,0.2080445000,-0.3460483000,0.1096524000,0.9082645000,-0.7464507000,1.3533000000,-0.7210560000,0.2080445000,-0.3460483000,0.1096524000,0.9082645000,
281.9936000000,284467,-0.7467332000,1.3533300000,-0.7212732000,0.2081237000,-0.3463406000,0.1095226000,0.9081506000,-0.7467332000,1.3533300000,-0.7212732000,0.2081237000,-0.3463406000,0.1095226000,0.9081506000,-0.7467332000,1.3533300000,-0.7212732000,0.2081237000,-0.3463406000,0.1095226000,0.9081506000,
282.0051000000,284477,-0.7470372000,1.3534530000,-0.7213180000,0.2082774000,-0.3463636000,0.1094020000,0.9081211000,-0.7470372000,1.3534530000,-0.7213180000,0.2082774000,-0.3463636000,0.1094020000,0.9081211000,-0.7470372000,1.3534530000,-0.7213180000,0.2082774000,-0.3463636000,0.1094020000,0.9081211000,
282.0171000000,284489,-0.7471497000,1.3536230000,-0.7212613000,0.2081219000,-0.3462847000,0.1095635000,0.9081674000,-0.7471497000,1.3536230000,-0.7212613000,0.2081219000,-0.3462847000,0.1095635000,0.9081674000,-0.7471497000,1.3536230000,-0.7212613000,0.2081219000,-0.3462847000,0.1095635000,0.9081674000,
282.0278000000,284501,-0.7473929000,1.3537200000,-0.7212448000,0.2079470000,-0.3462459000,0.1096322000,0.9082140000,-0.7473929000,1.3537200000,-0.7212448000,0.2079470000,-0.3462459000,0.1096322000,0.9082140000,-0.7473929000,1.3537200000,-0.7212448000,0.2079470000,-0.3462459000,0.1096322000,0.9082140000,
282.0395000000,284512,-0.7475762000,1.3538860000,-0.7211649000,0.2076961000,-0.3459971000,0.1097503000,0.9083519000,-0.7475762000,1.3538860000,-0.7211649000,0.2076961000,-0.3459971000,0.1097503000,0.9083519000,-0.7475762000,1.3538860000,-0.7211649000,0.2076961000,-0.3459971000,0.1097503000,0.9083519000,
282.0507000000,284523,-0.7479258000,1.3539260000,-0.7211981000,0.2073874000,-0.3456171000,0.1097350000,0.9085690000,-0.7479258000,1.3539260000,-0.7211981000,0.2073874000,-0.3456171000,0.1097350000,0.9085690000,-0.7479258000,1.3539260000,-0.7211981000,0.2073874000,-0.3456171000,0.1097350000,0.9085690000,
282.0615000000,284535,-0.7481453000,1.3540580000,-0.7210789000,0.2071498000,-0.3450685000,0.1097445000,0.9088305000,-0.7481453000,1.3540580000,-0.7210789000,0.2071498000,-0.3450685000,0.1097445000,0.9088305000,-0.7481453000,1.3540580000,-0.7210789000,0.2071498000,-0.3450685000,0.1097445000,0.9088305000,
282.0728000000,284545,-0.7483070000,1.3541250000,-0.7208824000,0.2069805000,-0.3444416000,0.1095081000,0.9091354000,-0.7483070000,1.3541250000,-0.7208824000,0.2069805000,-0.3444416000,0.1095081000,0.9091354000,-0.7483070000,1.3541250000,-0.7208824000,0.2069805000,-0.3444416000,0.1095081000,0.9091354000,
282.0854000000,284557,-0.7484851000,1.3542260000,-0.7207644000,0.2069974000,-0.3433165000,0.1091376000,0.9096015000,-0.7484851000,1.3542260000,-0.7207644000,0.2069974000,-0.3433165000,0.1091376000,0.9096015000,-0.7484851000,1.3542260000,-0.7207644000,0.2069974000,-0.3433165000,0.1091376000,0.9096015000,
282.0959000000,284569,-0.7486048000,1.3544250000,-0.7204633000,0.2069414000,-0.3423251000,0.1088747000,0.9100193000,-0.7486048000,1.3544250000,-0.7204633000,0.2069414000,-0.3423251000,0.1088747000,0.9100193000,-0.7486048000,1.3544250000,-0.7204633000,0.2069414000,-0.3423251000,0.1088747000,0.9100193000,
282.1070000000,284580,-0.7487116000,1.3545580000,-0.7202921000,0.2069529000,-0.3409630000,0.1083883000,0.9105859000,-0.7487116000,1.3545580000,-0.7202921000,0.2069529000,-0.3409630000,0.1083883000,0.9105859000,-0.7487116000,1.3545580000,-0.7202921000,0.2069529000,-0.3409630000,0.1083883000,0.9105859000,
282.1184000000,284591,-0.7487791000,1.3546150000,-0.7201369000,0.2067393000,-0.3395406000,0.1081586000,0.9111931000,-0.7487791000,1.3546150000,-0.7201369000,0.2067393000,-0.3395406000,0.1081586000,0.9111931000,-0.7487791000,1.3546150000,-0.7201369000,0.2067393000,-0.3395406000,0.1081586000,0.9111931000,
282.1296000000,284602,-0.7488239000,1.3547320000,-0.7198889000,0.2065035000,-0.3380474000,0.1082356000,0.9117924000,-0.7488239000,1.3547320000,-0.7198889000,0.2065035000,-0.3380474000,0.1082356000,0.9117924000,-0.7488239000,1.3547320000,-0.7198889000,0.2065035000,-0.3380474000,0.1082356000,0.9117924000,
282.1404000000,284614,-0.7487466000,1.3548240000,-0.7196214000,0.2060589000,-0.3366826000,0.1085251000,0.9123634000,-0.7487466000,1.3548240000,-0.7196214000,0.2060589000,-0.3366826000,0.1085251000,0.9123634000,-0.7487466000,1.3548240000,-0.7196214000,0.2060589000,-0.3366826000,0.1085251000,0.9123634000,
282.1515000000,284624,-0.7484825000,1.3550410000,-0.7191334000,0.2055576000,-0.3353015000,0.1090941000,0.9129170000,-0.7484825000,1.3550410000,-0.7191334000,0.2055576000,-0.3353015000,0.1090941000,0.9129170000,-0.7484825000,1.3550410000,-0.7191334000,0.2055576000,-0.3353015000,0.1090941000,0.9129170000,
282.1626000000,284635,-0.7482586000,1.3551770000,-0.7188363000,0.2051352000,-0.3340056000,0.1096302000,0.9134227000,-0.7482586000,1.3551770000,-0.7188363000,0.2051352000,-0.3340056000,0.1096302000,0.9134227000,-0.7482586000,1.3551770000,-0.7188363000,0.2051352000,-0.3340056000,0.1096302000,0.9134227000,
282.1736000000,284647,-0.7482660000,1.3551680000,-0.7188146000,0.2047034000,-0.3325168000,0.1100558000,0.9140114000,-0.7482660000,1.3551680000,-0.7188146000,0.2047034000,-0.3325168000,0.1100558000,0.9140114000,-0.7482660000,1.3551680000,-0.7188146000,0.2047034000,-0.3325168000,0.1100558000,0.9140114000,
282.1849000000,284657,-0.7478974000,1.3553780000,-0.7184956000,0.2043099000,-0.3309681000,0.1101696000,0.9146476000,-0.7478974000,1.3553780000,-0.7184956000,0.2043099000,-0.3309681000,0.1101696000,0.9146476000,-0.7478974000,1.3553780000,-0.7184956000,0.2043099000,-0.3309681000,0.1101696000,0.9146476000,
282.1966000000,284669,-0.7478673000,1.3554000000,-0.7185802000,0.2038773000,-0.3291496000,0.1098701000,0.9154361000,-0.7478673000,1.3554000000,-0.7185802000,0.2038773000,-0.3291496000,0.1098701000,0.9154361000,-0.7478673000,1.3554000000,-0.7185802000,0.2038773000,-0.3291496000,0.1098701000,0.9154361000,
282.2072000000,284680,-0.7472746000,1.3557430000,-0.7180953000,0.2034252000,-0.3270755000,0.1091714000,0.9163632000,-0.7472746000,1.3557430000,-0.7180953000,0.2034252000,-0.3270755000,0.1091714000,0.9163632000,-0.7472746000,1.3557430000,-0.7180953000,0.2034252000,-0.3270755000,0.1091714000,0.9163632000,
282.2184000000,284691,-0.7467473000,1.3560810000,-0.7176902000,0.2026576000,-0.3246079000,0.1080559000,0.9175421000,-0.7467473000,1.3560810000,-0.7176902000,0.2026576000,-0.3246079000,0.1080559000,0.9175421000,-0.7467473000,1.3560810000,-0.7176902000,0.2026576000,-0.3246079000,0.1080559000,0.9175421000,
282.2294000000,284702,-0.7463174000,1.3563750000,-0.7173588000,0.2018224000,-0.3218473000,0.1068746000,0.9188362000,-0.7463174000,1.3563750000,-0.7173588000,0.2018224000,-0.3218473000,0.1068746000,0.9188362000,-0.7463174000,1.3563750000,-0.7173588000,0.2018224000,-0.3218473000,0.1068746000,0.9188362000,
282.2414000000,284714,-0.7456434000,1.3568350000,-0.7168643000,0.2007236000,-0.3185401000,0.1054464000,0.9203930000,-0.7456434000,1.3568350000,-0.7168643000,0.2007236000,-0.3185401000,0.1054464000,0.9203930000,-0.7456434000,1.3568350000,-0.7168643000,0.2007236000,-0.3185401000,0.1054464000,0.9203930000,
