unity_timestamp,eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,
198.1551,200073,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8958555000,0.0533160400,0.4411351000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.8921469000,0.0542039100,0.4484816000,0.0000000000,0.0000000000,0.0000000000,0.8940089000,0.0537604400,0.4448122000,3.4643490000,
198.1674,200084,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8958539000,0.0533144200,0.4411387000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.8921479000,0.0542016300,0.4484800000,0.0000000000,0.0000000000,0.0000000000,0.8940085000,0.0537584800,0.4448132000,3.4667950000,
198.1776,200094,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8958521000,0.0533140400,0.4411424000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.8921489000,0.0542006300,0.4484783000,0.0000000000,0.0000000000,0.0000000000,0.8940081000,0.0537577900,0.4448142000,3.4693110000,
198.1874,200104,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8958504000,0.0533127700,0.4411459000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.8921500000,0.0541986300,0.4484760000,0.0000000000,0.0000000000,0.0000000000,0.8940079000,0.0537561700,0.4448148000,3.4720660000,
198.1985,200115,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8958495000,0.0533136300,0.4411477000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.8921522000,0.0541987700,0.4484718000,0.0000000000,0.0000000000,0.0000000000,0.8940085000,0.0537566500,0.4448135000,3.4749250000,
198.2094,200126,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8958478000,0.0533148800,0.4411512000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.8921537000,0.0541992600,0.4484689000,0.0000000000,0.0000000000,0.0000000000,0.8940083000,0.0537575300,0.4448138000,3.4779460000,
198.221,200137,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8958463000,0.0533168000,0.4411539000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.8921555000,0.0542004000,0.4484649000,0.0000000000,0.0000000000,0.0000000000,0.8940085000,0.0537590600,0.4448132000,3.4810850000,
198.2318,200148,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8958445000,0.0533154700,0.4411577000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.8921571000,0.0541982200,0.4484621000,0.0000000000,0.0000000000,0.0000000000,0.8940083000,0.0537573000,0.4448137000,3.4842700000,
198.2425,200159,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8958423000,0.0533158800,0.4411621000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.8921582000,0.0541978500,0.4484600000,0.0000000000,0.0000000000,0.0000000000,0.8940078000,0.0537573200,0.4448148000,3.4873830000,
198.254,200170,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8958414000,0.0533178600,0.4411638000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.8921605000,0.0541990800,0.4484554000,0.0000000000,0.0000000000,0.0000000000,0.8940085000,0.0537589300,0.4448133000,3.4904110000,
198.2651,200181,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8958401000,0.0533178800,0.4411663000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.8921626000,0.0541983100,0.4484512000,0.0000000000,0.0000000000,0.0000000000,0.8940089000,0.0537585400,0.4448125000,3.4935910000,
198.276,200193,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8958389000,0.0533229300,0.4411683000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.8921642000,0.0542027000,0.4484473000,0.0000000000,0.0000000000,0.0000000000,0.8940091000,0.0537632700,0.4448116000,3.4964160000,
198.2874,200204,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8958365000,0.0533180400,0.4411736000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.8921651000,0.0541969800,0.4484464000,0.0000000000,0.0000000000,0.0000000000,0.8940083000,0.0537579500,0.4448137000,3.4994070000,
198.2984,200214,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8958355000,0.0533174200,0.4411758000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.8921670000,0.0541956800,0.4484428000,0.0000000000,0.0000000000,0.0000000000,0.8940087000,0.0537570000,0.4448130000,3.5022110000,
198.3093,200226,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8958340000,0.0533172000,0.4411787000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.8921684000,0.0541947200,0.4484400000,0.0000000000,0.0000000000,0.0000000000,0.8940087000,0.0537564000,0.4448131000,3.5049310000,
198.3205,200237,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8958328000,0.0533219200,0.4411806000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.8921700000,0.0541988700,0.4484365000,0.0000000000,0.0000000000,0.0000000000,0.8940088000,0.0537608400,0.4448123000,3.5075580000,
198.3316,200248,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8958325000,0.0533202700,0.4411815000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.8921724000,0.0541965000,0.4484319000,0.0000000000,0.0000000000,0.0000000000,0.8940099000,0.0537588300,0.4448104000,3.5102000000,
198.3424,200259,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8958298000,0.0533258300,0.4411862000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.8921722000,0.0542015700,0.4484317000,0.0000000000,0.0000000000,0.0000000000,0.8940085000,0.0537641500,0.4448127000,3.5126190000,
198.3537,200270,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8958282000,0.0533227700,0.4411899000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.8921729000,0.0541978600,0.4484307000,0.0000000000,0.0000000000,0.0000000000,0.8940080000,0.0537607600,0.4448141000,3.5148870000,
198.3651,200286,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8958287000,0.0533224700,0.4411888000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.8921758000,0.0541970300,0.4484250000,0.0000000000,0.0000000000,0.0000000000,0.8940097000,0.0537602000,0.4448107000,3.5170870000,
198.376,200292,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8958266000,0.0533239100,0.4411930000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.8921757000,0.0541979700,0.4484250000,0.0000000000,0.0000000000,0.0000000000,0.8940086000,0.0537613900,0.4448127000,3.5190660000,
198.3872,200304,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8958266000,0.0533188200,0.4411936000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.8921780000,0.0541923100,0.4484213000,0.0000000000,0.0000000000,0.0000000000,0.8940097000,0.0537560100,0.4448111000,3.5212570000,
198.3984,200315,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,0.8958257000,0.0533208200,0.4411952000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,0.8921793000,0.0541937800,0.4484186000,0.0000000000,0.0000000000,0.0000000000,0.8940099000,0.0537577500,0.4448106000,3.5233460000,
