time_s,head_amp,eye_amp,gain_paired,gain_lstsq,gain,phase,round
345.0,40.78284626242032,35.0240471660765,0.8587935952461878,-0.1616048476461652,-0.1616048476461652,adaptation,-1
355.0,50.16575272069784,31.05125702102064,0.6189732105466691,-0.14890318268929315,-0.14890318268929315,adaptation,-1
365.0,45.6781963431853,39.39983815718714,0.8625524059919493,-0.1500965671739796,-0.1500965671739796,adaptation,-1
375.0,47.58592942682776,39.97592102582836,0.8400786011188202,-0.15332231260997847,-0.15332231260997847,adaptation,-1
385.0,55.933431119962165,69.83764311287732,1.2485850003210845,-0.07843857171205719,-0.07843857171205719,adaptation,-1
395.0,54.37152151611884,58.010516118437245,1.0669283202096818,-0.0529318906172676,-0.0529318906172676,adaptation,-1
405.0,50.2134349359763,51.724483941967385,1.0300925242003005,-0.07786522311795345,-0.07786522311795345,adaptation,-1
415.0,41.10965184431123,34.74017432399373,0.8450612633636567,-0.13566258665731898,-0.13566258665731898,adaptation,-1
425.0,43.12307957457759,28.70668524953643,0.6656919109844819,-0.17380096439340206,-0.17380096439340206,adaptation,-1
435.0,47.24745548475461,27.575996981252192,0.5836504145741811,-0.14049509237591762,-0.14049509237591762,adaptation,-1
445.0,57.82506862455657,40.53510342271557,0.7009953362251875,-0.10097794460829637,-0.10097794460829637,adaptation,-1
455.0,57.344091615676994,32.799954608037105,0.5719849017378121,-0.06738236363612507,-0.06738236363612507,adaptation,-1
465.0,47.45140583951758,22.961658863166264,0.4838983894560142,-0.06783965663311337,-0.06783965663311337,adaptation,-1
475.0,39.67501558013039,16.40379199304876,0.413453952145741,-0.1293639372542345,-0.1293639372542345,adaptation,-1
485.0,38.90837128303074,14.91075225202443,0.3832273559733279,-0.16114959469026857,-0.16114959469026857,adaptation,-1
495.0,56.1136218657604,32.04635466925544,0.5710975981183206,-0.08621617043871238,-0.08621617043871238,adaptation,-1
505.0,66.06414055604162,42.56354758916906,0.6442761115322886,-0.060574838779576916,-0.060574838779576916,adaptation,-1
515.0,56.58382172625149,51.857330590021384,0.916469213424704,-0.03906003723126779,-0.03906003723126779,adaptation,-1
525.0,45.89155866706103,36.11193965652484,0.7868972138975185,-0.10048644825002168,-0.10048644825002168,adaptation,-1
535.0,42.35133149147323,29.13839503784933,0.688016031885937,-0.13523527268855848,-0.13523527268855848,adaptation,-1
545.0,33.6954962250363,21.951579050756685,0.6514692320941784,-0.18906700767209159,-0.18906700767209159,adaptation,-1
555.0,37.321851236475915,30.734943238027398,0.8235106839499187,-0.2017505417091072,-0.2017505417091072,adaptation,-1
565.0,38.220884814841206,29.09961200766506,0.7613536983415321,-0.16521035326795122,-0.16521035326795122,adaptation,-1
575.0,43.06565742039175,31.37688800997466,0.7285825850441467,-0.14253016809528904,-0.14253016809528904,adaptation,-1
585.0,43.72171544390502,19.333759214927266,0.4422003807177348,-0.08275096641080962,-0.08275096641080962,adaptation,-1
595.0,47.015023900168956,27.292147490169622,0.5804984285049262,-0.08773655947100148,-0.08773655947100148,adaptation,-1
605.0,42.330950953457275,23.053042259815435,0.5445907011435243,-0.05138928108521794,-0.05138928108521794,adaptation,-1
615.0,47.24568590348305,31.394749746125267,0.664499819311773,-0.11945931518453645,-0.11945931518453645,adaptation,-1
625.0,40.6294113986371,35.47915331857025,0.8732381813377779,-0.15826996519590295,-0.15826996519590295,adaptation,-1
635.0,45.30007327728287,29.187717075072868,0.6443194229822572,-0.1719198722878806,-0.1719198722878806,adaptation,-1
645.0,45.092513343678114,19.057732447396674,0.4226362878056016,-0.13783016228164066,-0.13783016228164066,adaptation,-1
655.0,50.12190216743667,22.30242111814729,0.4449635818617591,-0.12219003020411862,-0.12219003020411862,adaptation,-1
665.0,38.704811347695845,22.445858226692167,0.5799242379727657,-0.11073456565979126,-0.11073456565979126,adaptation,-1
675.0,44.92053996615313,32.46925587425751,0.7228153512562973,-0.08510985884548036,-0.08510985884548036,adaptation,-1
685.0,42.34722154503352,28.362834977998425,0.6697684982198039,-0.04872967342126597,-0.04872967342126597,adaptation,-1
695.0,40.87084334058815,29.433898487374652,0.7201686112051507,-0.05783633730076396,-0.05783633730076396,adaptation,-1
705.0,45.376815297251284,21.374129253831047,0.47103634562749475,-0.11638080557074107,-0.11638080557074107,adaptation,-1
715.0,42.17213367612343,19.930244345473266,0.47259274331564494,-0.14835952695713162,-0.14835952695713162,adaptation,-1
725.0,49.235093766482535,24.963720050629064,0.5070310248423546,-0.1681868810390372,-0.1681868810390372,adaptation,-1
735.0,40.24745869470366,55.79035103877736,1.3861831988442803,-0.09351752828417047,-0.09351752828417047,adaptation,-1
745.0,45.72393208815977,35.39428041731177,0.7740865406997035,-0.09078162080490809,-0.09078162080490809,adaptation,-1
755.0,47.7129516787893,45.519258450572785,0.9540231079606061,-0.053339217846105194,-0.053339217846105194,adaptation,-1
765.0,46.6746177028093,19.688267446079873,0.4218195759296997,-0.09148726076873225,-0.09148726076873225,adaptation,-1
775.0,42.06191974315055,18.689400451845522,0.4443306574205744,-0.10214407716398903,-0.10214407716398903,adaptation,-1
785.0,38.880194518756106,18.500494274059996,0.4758333774573894,-0.12568929064091808,-0.12568929064091808,adaptation,-1
795.0,45.436607616932676,37.32245078751695,0.821418075534498,-0.1362379177988795,-0.1362379177988795,adaptation,-1
805.0,49.63403437769891,32.5409190854484,0.6556170477262145,-0.14795170491370097,-0.14795170491370097,adaptation,-1
815.0,48.34930091622904,40.3167572698021,0.8338643270076587,-0.04710204042105923,-0.04710204042105923,adaptation,-1
825.0,41.45234012412414,29.529403971371185,0.7123700105458188,-0.053055541518131355,-0.053055541518131355,adaptation,-1
835.0,36.65037563139794,28.299497220496978,0.772147535542668,-0.05579120685756251,-0.05579120685756251,adaptation,-1
845.0,34.95318142487304,21.148770962495387,0.6050599716638586,-0.1563715567324191,-0.1563715567324191,adaptation,-1
855.0,31.586653040442375,21.7450116039259,0.6884240497429214,-0.17823537440159398,-0.17823537440159398,adaptation,-1
865.0,42.13129276418998,21.4737280509849,0.5096859517502573,-0.15866803620005052,-0.15866803620005052,adaptation,-1
875.0,42.3953868873961,20.33366630618569,0.4796197841098313,-0.14981951676618463,-0.14981951676618463,adaptation,-1
885.0,40.30708073221872,18.720587716587804,0.4644491086059688,-0.12940139360303293,-0.12940139360303293,adaptation,-1
895.0,38.03717648310053,14.71456384424298,0.3868469009728019,-0.23693669139591023,-0.23693669139591023,adaptation,-1
905.0,46.41527504140641,22.25294407334886,0.4794314814141966,-0.19232040225062194,-0.19232040225062194,adaptation,-1
915.0,52.03662982032469,31.357220389520094,0.6025989864791831,-0.19729953940796316,-0.19729953940796316,adaptation,-1
925.0,50.27550733294091,35.37770487997429,0.7036767355860084,-0.1400540234801458,-0.1400540234801458,adaptation,-1
935.0,50.75431035902946,27.14514238502216,0.5348342277335839,-0.12132616706633689,-0.12132616706633689,adaptation,-1
945.0,52.6975538039141,28.503712062774508,0.5408925083854158,-0.10123820373916262,-0.10123820373916262,adaptation,-1
955.0,49.00789780155182,42.66729731444045,0.8706208433427112,-0.12518043389442163,-0.12518043389442163,adaptation,-1
965.0,48.52137857314268,43.210006623833976,0.8905354277743331,-0.20476634368200775,-0.20476634368200775,adaptation,-1
975.0,42.80691485557792,55.75232171659292,1.3024139185150398,-0.21748808837154787,-0.21748808837154787,adaptation,-1
985.0,40.18081564559698,41.56305039864411,1.0344003657177774,-0.26991014495404375,-0.26991014495404375,adaptation,-1
995.0,31.574154479317336,32.41080602443446,1.0264979873226747,-0.23730608792758318,-0.23730608792758318,adaptation,-1
1005.0,41.427477343910304,22.655699059047343,0.5468761438446035,-0.23811132564417792,-0.23811132564417792,adaptation,-1
1015.0,40.22303253554463,18.12853017736323,0.45070023403489673,-0.17051376974567445,-0.17051376974567445,adaptation,-1
1025.0,40.731239081517145,31.722244313105865,0.77881854390972,-0.15381836131941645,-0.15381836131941645,adaptation,-1
1035.0,42.16170569214212,30.389664691438483,0.7207883123453032,-0.16179326198935304,-0.16179326198935304,adaptation,-1
1045.0,48.739328634234155,29.76962762362735,0.6107927305900019,-0.1359973016071761,-0.1359973016071761,adaptation,-1
1055.0,47.329614245706104,19.46780292924366,0.4113239298376458,-0.12249771123659556,-0.12249771123659556,adaptation,-1
1065.0,39.89760614782987,18.85356149357914,0.4725486893555049,-0.09378676440884404,-0.09378676440884404,adaptation,-1
1075.0,36.570272780657504,16.72557268927269,0.4573543322903258,-0.10160493971103766,-0.10160493971103766,adaptation,-1
1085.0,37.92342126280029,18.457334119065614,0.4867001315931039,-0.12717133989325283,-0.12717133989325283,adaptation,-1
1095.0,40.02976244343533,26.74677461726805,0.6681722044956672,-0.12226679366800246,-0.12226679366800246,adaptation,-1
1105.0,49.68652181206282,29.282694852175997,0.589348857280382,-0.13026657924942278,-0.13026657924942278,adaptation,-1
