unity_timestamp,eye_timestamp,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,messages,
1869.4100000000,1562853,0.0027425290,1.4085270000,-0.5316377000,0.0289844200,0.2074635000,0.0298927300,0.9773563000,0.0027425290,1.4085270000,-0.5316377000,0.0289844200,0.2074635000,0.0298927300,0.9773563000,0.0027425290,1.4085270000,-0.5316377000,0.0289844200,0.2074635000,0.0298927300,0.9773563000,,
1869.4170000000,1562853,0.0090646740,1.4081900000,-0.5325224000,0.0292828800,0.2438259000,0.0317656200,0.9688563000,0.0090646740,1.4081900000,-0.5325224000,0.0292828800,0.2438259000,0.0317656200,0.9688563000,0.0090646740,1.4081900000,-0.5325224000,0.0292828800,0.2438259000,0.0317656200,0.9688563000,,
1869.4380000000,1562853,0.0071108340,1.4083020000,-0.5325763000,0.0293186200,0.2323933000,0.0310575300,0.9716837000,0.0071108340,1.4083020000,-0.5325763000,0.0293186200,0.2323933000,0.0310575300,0.9716837000,0.0071108340,1.4083020000,-0.5325763000,0.0293186200,0.2323933000,0.0310575300,0.9716837000,,
1869.4510000000,1562853,0.0084269050,1.4081460000,-0.5329397000,0.0297832100,0.2397535000,0.0313319500,0.9698709000,0.0084269050,1.4081460000,-0.5329397000,0.0297832100,0.2397535000,0.0313319500,0.9698709000,0.0084269050,1.4081460000,-0.5329397000,0.0297832100,0.2397535000,0.0313319500,0.9698709000,,
1869.4790000000,1562945,0.0121870000,1.4076240000,-0.5340290000,0.0324927300,0.2593573000,0.0315464100,0.9647191000,0.0121870000,1.4076240000,-0.5340290000,0.0324927300,0.2593573000,0.0315464100,0.9647191000,0.0121870000,1.4076240000,-0.5340290000,0.0324927300,0.2593573000,0.0315464100,0.9647191000,,
1869.4850000000,1562945,0.0170750600,1.4067660000,-0.5353358000,0.0367866000,0.2838047000,0.0314979500,0.9576584000,0.0170750600,1.4067660000,-0.5353358000,0.0367866000,0.2838047000,0.0314979500,0.9576584000,0.0170750600,1.4067660000,-0.5353358000,0.0367866000,0.2838047000,0.0314979500,0.9576584000,,
1869.4950000000,1562945,0.0155465600,1.4068330000,-0.5350299000,0.0365929700,0.2756449000,0.0311628500,0.9600571000,0.0155465600,1.4068330000,-0.5350299000,0.0365929700,0.2756449000,0.0311628500,0.9600571000,0.0155465600,1.4068330000,-0.5350299000,0.0365929700,0.2756449000,0.0311628500,0.9600571000,,
1869.5190000000,1562945,0.0161471400,1.4063800000,-0.5353620000,0.0391127200,0.2767430000,0.0297990100,0.9596851000,0.0161471400,1.4063800000,-0.5353620000,0.0391127200,0.2767430000,0.0297990100,0.9596851000,0.0161471400,1.4063800000,-0.5353620000,0.0391127200,0.2767430000,0.0297990100,0.9596851000,,
1869.5280000000,1562945,0.0188505600,1.4054080000,-0.5361681000,0.0440171200,0.2876251000,0.0277010400,0.9563299000,0.0188505600,1.4054080000,-0.5361681000,0.0440171200,0.2876251000,0.0277010400,0.9563299000,0.0188505600,1.4054080000,-0.5361681000,0.0440171200,0.2876251000,0.0277010400,0.9563299000,,
1869.6900000000,1563028,0.0185370400,1.4053940000,-0.5360968000,0.0439991700,0.2851575000,0.0257303900,0.9571245000,0.0185370400,1.4053940000,-0.5360968000,0.0439991700,0.2851575000,0.0257303900,0.9571245000,0.0185370400,1.4053940000,-0.5360968000,0.0439991700,0.2851575000,0.0257303900,0.9571245000,,
1869.7320000000,1563028,0.0204567900,1.4043690000,-0.5363362000,0.0494317200,0.2892546000,0.0229487500,0.9556996000,0.0204567900,1.4043690000,-0.5363362000,0.0494317200,0.2892546000,0.0229487500,0.9556996000,0.0204567900,1.4043690000,-0.5363362000,0.0494317200,0.2892546000,0.0229487500,0.9556996000,,
1869.7900000000,1563028,0.0190844500,1.4032850000,-0.5326493000,0.0546785800,0.2561079000,0.0092657440,0.9650561000,0.0190844500,1.4032850000,-0.5326493000,0.0546785800,0.2561079000,0.0092657440,0.9650561000,0.0190844500,1.4032850000,-0.5326493000,0.0546785800,0.2561079000,0.0092657440,0.9650561000,,
1869.8060000000,1563137,0.0099353790,1.4060770000,-0.5273881000,0.0406012600,0.1910108000,-0.0005865520,0.9807478000,0.0099353790,1.4060770000,-0.5273881000,0.0406012600,0.1910108000,-0.0005865520,0.9807478000,0.0099353790,1.4060770000,-0.5273881000,0.0406012600,0.1910108000,-0.0005865520,0.9807478000,,
1869.8280000000,1563137,0.0079774860,1.4069160000,-0.5270948000,0.0367446200,0.1796849000,-0.0005041204,0.9830376000,0.0079774860,1.4069160000,-0.5270948000,0.0367446200,0.1796849000,-0.0005041204,0.9830376000,0.0079774860,1.4069160000,-0.5270948000,0.0367446200,0.1796849000,-0.0005041204,0.9830376000,,
1869.8720000000,1563287,0.0060851570,1.4074540000,-0.5274909000,0.0351235400,0.1738790000,0.0007288613,0.9841402000,0.0060851570,1.4074540000,-0.5274909000,0.0351235400,0.1738790000,0.0007288613,0.9841402000,0.0060851570,1.4074540000,-0.5274909000,0.0351235400,0.1738790000,0.0007288613,0.9841402000,,
