unity_timestamp,eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,
1869.4510000000,1562945,True,0.9690988000,4.7087400000,-0.0267780900,-0.0003658448,-0.0236394500,0.3921253000,0.0320438600,0.9193535000,True,0.9693804000,4.7052760000,0.0352299400,-0.0043602450,-0.0256504200,0.4713333000,0.0452885300,0.8807917000,-0.0267765100,-0.0003659516,-0.0236395000,0.3921253000,0.0320438600,0.9193535000,0.0000000000,
1869.5280000000,1563028,True,0.7243844000,4.5749210000,-0.0283813500,-0.0004890442,-0.0226911200,0.2183403000,0.0509191200,0.9745433000,True,0.5780386000,4.6753850000,0.0337713300,-0.0042308660,-0.0251222200,0.2403266000,0.0727846400,0.9679594000,-0.0283792100,-0.0004891663,-0.0226911900,0.2183403000,0.0509191200,0.9745433000,0.0000000000,
1869.7900000000,1563137,True,0.9519449000,4.3341220000,-0.0294529700,-0.0000886231,-0.0236446900,0.0574188800,0.0695191000,0.9959268000,True,0.7342017000,4.6017760000,0.0327845600,-0.0039896240,-0.0254726400,0.0726477700,0.0892494800,0.9933563000,-0.0294312100,-0.0000899811,-0.0236453300,0.0574197500,0.0695201600,0.9959267000,0.0000000000,
1869.8280000000,1563287,True,1.0000000000,4.4360810000,-0.0302988400,0.0006781922,-0.0261817900,-0.0423437800,0.0254367900,0.9987792000,True,1.0000000000,4.7557070000,0.0319469900,-0.0035964360,-0.0259183400,-0.0657048900,0.0412295900,0.9969870000,0.0245318900,-0.0030872190,-0.0259497200,-0.0629122900,0.0393526000,0.9972429000,0.0000000000,
1869.8950000000,1563420,True,1.0000000000,4.4806820000,-0.0314146700,0.0002268219,-0.0236757700,-0.2811153000,0.1376813000,0.9497463000,True,1.0000000000,4.8486330000,0.0305708800,-0.0034578100,-0.0254243200,-0.3172799000,0.1409319000,0.9378015000,0.0302895200,-0.0034410860,-0.0254163800,-0.3171115000,0.1409164000,0.9378608000,0.0000000000,
1869.9390000000,1563478,True,0.9661543000,4.5920260000,-0.0308532100,0.0000915985,-0.0235197500,-0.2473168000,0.1059123000,0.9631287000,True,0.9514870000,4.8311770000,0.0311558700,-0.0036553190,-0.0252683400,-0.2353846000,0.1189588000,0.9645947000,0.0311145200,-0.0036528170,-0.0252671800,-0.2353994000,0.1189433000,0.9645930000,0.0000000000,
1870.0130000000,1563553,True,0.9353069000,4.5465850000,-0.0305096700,0.0000791321,-0.0235614500,-0.1741198000,0.1015788000,0.9794713000,True,0.9634808000,4.7855220000,0.0316140900,-0.0036785280,-0.0253107900,-0.1746852000,0.1005569000,0.9794761000,0.0315401500,-0.0036740420,-0.0253087000,-0.1746852000,0.1005569000,0.9794761000,0.0000000000,
1870.0500000000,1563603,True,1.0000000000,4.4542540000,-0.0304938800,0.0004346466,-0.0247837100,-0.1250323000,0.0829784600,0.9886766000,True,1.0000000000,4.7575840000,0.0316876800,-0.0033484190,-0.0262539800,-0.1298082000,0.0843669500,0.9879433000,0.0316848300,-0.0033482520,-0.0262539200,-0.1298082000,0.0843669500,0.9879433000,0.0000000000,
1870.0500000000,1563637,True,1.0000000000,4.5229340000,-0.0305948200,0.0000161438,-0.0235916200,-0.1780255000,0.0715489300,0.9814212000,True,1.0000000000,4.6611330000,0.0314887900,-0.0036647490,-0.0253259600,-0.1625521000,0.1032869000,0.9812790000,0.0314865100,-0.0036646120,-0.0253258800,-0.1625521000,0.1032869000,0.9812790000,0.0000000000,
1870.0740000000,1563662,True,1.0000000000,4.4569700000,-0.0311871200,0.0000115204,-0.0236759000,-0.2776061000,0.0900888500,0.9564616000,True,1.0000000000,4.6982420000,0.0307380100,-0.0036611940,-0.0253906600,-0.2715783000,0.0886848700,0.9583216000,0.0307377000,-0.0036611790,-0.0253906600,-0.2715783000,0.0886848700,0.9583216000,0.0000000000,
1870.0940000000,1563678,True,1.0000000000,4.5017240000,-0.0312238000,0.0000190582,-0.0236712400,-0.2505989000,0.0913099900,0.9637752000,True,1.0000000000,4.6643070000,0.0308365500,-0.0036797790,-0.0253716400,-0.2637060000,0.0899365200,0.9604012000,0.0308363400,-0.0036797640,-0.0253716300,-0.2637060000,0.0899365200,0.9604012000,0.0000000000,
1870.0940000000,1563703,True,0.9209608000,4.5835880000,-0.0311053600,0.0000290070,-0.0236545900,-0.2532827000,0.0917060700,0.9630358000,True,0.9875330000,4.7029570000,0.0309413800,-0.0037095340,-0.0253364000,-0.2422059000,0.0859233600,0.9664127000,0.0309408300,-0.0037095030,-0.0253363800,-0.2422059000,0.0859233600,0.9664127000,0.0000000000,
1870.1410000000,1563712,True,1.0000000000,4.4271390000,-0.0310631000,0.0000309296,-0.0236343200,-0.2391535000,0.0874490300,0.9670358000,True,1.0000000000,4.5931090000,0.0310086400,-0.0037098080,-0.0253345600,-0.2410444000,0.0849766500,0.9667867000,0.0310079800,-0.0037097780,-0.0253345400,-0.2410444000,0.0849766500,0.9667867000,0.0000000000,
1870.1410000000,1563737,True,1.0000000000,4.4570470000,-0.0309041500,0.0000464325,-0.0235902100,-0.2217427000,0.0774543100,0.9720242000,True,1.0000000000,4.6832430000,0.0311786000,-0.0036890260,-0.0253052200,-0.2203694000,0.0865791500,0.9715664000,0.0192516300,-0.0029713900,-0.0249757400,-0.2206443000,0.0848244500,0.9716588000,0.0000000000,
1870.1410000000,1563745,True,1.0000000000,4.4562990000,-0.0308782100,0.0000481415,-0.0235913100,-0.2121282000,0.0817262900,0.9738185000,True,1.0000000000,4.6324920000,0.0312212800,-0.0036840970,-0.0253052200,-0.2234666000,0.0923316000,0.9703286000,0.0190841700,-0.0029546360,-0.0249702500,-0.2212538000,0.0902715300,0.9710293000,0.0000000000,
1870.1610000000,1563753,True,1.0000000000,4.3906710000,-0.0308404400,0.0000520783,-0.0235943600,-0.2054606000,0.0825352100,0.9751789000,True,1.0000000000,4.6589970000,0.0312535400,-0.0036783450,-0.0253043100,-0.2090317000,0.0930487700,0.9734720000,0.0188730500,-0.0029345550,-0.0249633800,-0.2083146000,0.0909583300,0.9738232000,0.0000000000,
1870.1610000000,1563762,True,1.0000000000,4.4981380000,-0.0307995300,0.0000545960,-0.0235973500,-0.2130452000,0.0771339000,0.9739929000,True,1.0000000000,4.6985630000,0.0312851100,-0.0036892700,-0.0252974700,-0.2057678000,0.0904706800,0.9744099000,0.0185931000,-0.0029239040,-0.0249499100,-0.2072616000,0.0877539300,0.9743418000,0.0000000000,
1870.1610000000,1563770,True,1.0000000000,4.4447170000,-0.0307660400,0.0000634766,-0.0236075600,-0.2036912000,0.0790564300,0.9758381000,True,1.0000000000,4.7096100000,0.0313060500,-0.0036665350,-0.0253235900,-0.2029436000,0.0898445000,0.9750600000,-0.0025905150,-0.0016296230,-0.0243864900,-0.2033549000,0.0839542600,0.9754991000,0.0000000000,
1870.1610000000,1563778,True,1.0000000000,4.3747710000,-0.0307448400,0.0000666504,-0.0236042300,-0.1987489000,0.0686046200,0.9776463000,True,1.0000000000,4.7145230000,0.0313363000,-0.0036625820,-0.0253341500,-0.1968547000,0.0763858900,0.9774525000,-0.0020125280,-0.0016593020,-0.0244048800,-0.1978630000,0.0722206800,0.9775656000,0.0000000000,
1870.1840000000,1563787,True,1.0000000000,4.4050900000,-0.0307192200,0.0000668335,-0.0236163200,-0.1924463000,0.0765848400,0.9783145000,True,1.0000000000,4.7249150000,0.0313755500,-0.0036549840,-0.0253575600,-0.1875179000,0.0855419700,0.9785293000,-0.0009048767,-0.0017201690,-0.0244523600,-0.1900800000,0.0808873900,0.9784308000,0.0000000000,
1870.1840000000,1563795,True,1.0000000000,4.3954770000,-0.0306870400,0.0000767365,-0.0236648600,-0.1787596000,0.0704204400,0.9813694000,True,1.0000000000,4.5787510000,0.0314247800,-0.0036511380,-0.0254032600,-0.1722886000,0.0859840700,0.9812866000,-0.0008783417,-0.0017123410,-0.0244991600,-0.1756610000,0.0778969300,0.9813640000,0.0000000000,
1870.1840000000,1563803,True,1.0000000000,4.4029690000,-0.0306400600,0.0000997925,-0.0237616600,-0.1773082000,0.0735173000,0.9814056000,True,1.0000000000,4.5606540000,0.0314658200,-0.0035989230,-0.0255858500,-0.1678475000,0.0741275800,0.9830220000,-0.0056832280,-0.0013865050,-0.0244946900,-0.1735095000,0.0737617600,0.9820660000,0.0000000000,
1870.2050000000,1563812,True,1.0000000000,4.4322360000,-0.0306101600,0.0001766052,-0.0240136000,-0.1677561000,0.0699619400,0.9833429000,True,1.0000000000,4.4746860000,0.0314763000,-0.0034727630,-0.0260089600,-0.1583126000,0.0757001100,0.9844829000,-0.0219203700,-0.0003341522,-0.0242928600,-0.1664285000,0.0707706500,0.9835106000,0.0000000000,
1870.2050000000,1563820,True,1.0000000000,4.4033660000,-0.0306138800,0.0002881470,-0.0244139100,-0.1563274000,0.0655674900,0.9855266000,True,1.0000000000,4.4613800000,0.0315334300,-0.0034445340,-0.0260831300,-0.1523899000,0.0652772400,0.9861624000,-0.0188069200,-0.0004209900,-0.0247310300,-0.1555796000,0.0655216700,0.9856479000,0.0000000000,
1870.2050000000,1563828,True,1.0000000000,4.3533480000,-0.0306259600,0.0001152191,-0.0238840300,-0.1810483000,0.0677195400,0.9811399000,True,1.0000000000,4.5298000000,0.0314404100,-0.0035874480,-0.0256973000,-0.1634239000,0.0721292900,0.9839156000,-0.0191774600,-0.0005677490,-0.0242185100,-0.1777962000,0.0685275100,0.9816784000,0.0000000000,
1870.2290000000,1563837,True,1.0000000000,4.3549500000,-0.0307072500,0.0000730133,-0.0237417800,-0.1950853000,0.0665746800,0.9785241000,True,1.0000000000,4.5676730000,0.0313558100,-0.0036397250,-0.0255098400,-0.1902936000,0.0814977000,0.9783387000,-0.0168046400,-0.0007586518,-0.0241378300,-0.1940162000,0.0699160100,0.9785037000,0.0000000000,
1870.2290000000,1563845,True,1.0000000000,4.3522800000,-0.0307141000,0.0000805512,-0.0237566200,-0.1918654000,0.0651707600,0.9792551000,True,1.0000000000,4.6333010000,0.0313484800,-0.0036214450,-0.0255371000,-0.1829696000,0.0750738600,0.9802479000,-0.0132066200,-0.0009637452,-0.0242588800,-0.1893643000,0.0679636200,0.9795520000,0.0000000000,
