unity_timestamp,eye_timestamp,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,messages,
41.2250800000,3773223,-0.4951258000,1.2941180000,-0.6646814000,-0.0424057000,0.2109680000,0.0002103035,0.9765727000,-0.4951258000,1.2941180000,-0.6646814000,-0.0424057000,0.2109680000,0.0002103035,0.9765727000,-0.4951258000,1.2941180000,-0.6646814000,-0.0424057000,0.2109680000,0.0002103035,0.9765727000,,
41.2355700000,3773223,-0.4950261000,1.2940630000,-0.6645658000,-0.0423049400,0.2110100000,0.0000700910,0.9765680000,-0.4950261000,1.2940630000,-0.6645658000,-0.0423049400,0.2110100000,0.0000700910,0.9765680000,-0.4950261000,1.2940630000,-0.6645658000,-0.0423049400,0.2110100000,0.0000700910,0.9765680000,,
41.2474700000,3773265,-0.4946215000,1.2935070000,-0.6647141000,-0.0400143500,0.2137323000,-0.0010489540,0.9760719000,-0.4946215000,1.2935070000,-0.6647141000,-0.0400143500,0.2137323000,-0.0010489540,0.9760719000,-0.4946215000,1.2935070000,-0.6647141000,-0.0400143500,0.2137323000,-0.0010489540,0.9760719000,,
41.2583900000,3773298,-0.4939940000,1.2928830000,-0.6648045000,-0.0371321100,0.2171731000,-0.0022264400,0.9754241000,-0.4939940000,1.2928830000,-0.6648045000,-0.0371321100,0.2171731000,-0.0022264400,0.9754241000,-0.4939940000,1.2928830000,-0.6648045000,-0.0371321100,0.2171731000,-0.0022264400,0.9754241000,,
41.2695000000,3773323,-0.4933050000,1.2921450000,-0.6649477000,-0.0337890300,0.2212060000,-0.0036247070,0.9746348000,-0.4933050000,1.2921450000,-0.6649477000,-0.0337890300,0.2212060000,-0.0036247070,0.9746348000,-0.4933050000,1.2921450000,-0.6649477000,-0.0337890300,0.2212060000,-0.0036247070,0.9746348000,,
41.2808800000,3773331,-0.4925375000,1.2912880000,-0.6650922000,-0.0301131900,0.2256918000,-0.0050052950,0.9737204000,-0.4925375000,1.2912880000,-0.6650922000,-0.0301131900,0.2256918000,-0.0050052950,0.9737204000,-0.4925375000,1.2912880000,-0.6650922000,-0.0301131900,0.2256918000,-0.0050052950,0.9737204000,,
41.2918200000,3773340,-0.4915888000,1.2902270000,-0.6652243000,-0.0256479500,0.2308000000,-0.0065682480,0.9726410000,-0.4915888000,1.2902270000,-0.6652243000,-0.0256479500,0.2308000000,-0.0065682480,0.9726410000,-0.4915888000,1.2902270000,-0.6652243000,-0.0256479500,0.2308000000,-0.0065682480,0.9726410000,,
41.3026400000,3773356,-0.4906104000,1.2890680000,-0.6653280000,-0.0204136700,0.2364016000,-0.0082892910,0.9714056000,-0.4906104000,1.2890680000,-0.6653280000,-0.0204136700,0.2364016000,-0.0082892910,0.9714056000,-0.4906104000,1.2890680000,-0.6653280000,-0.0204136700,0.2364016000,-0.0082892910,0.9714056000,,
41.3135600000,3773365,-0.4895828000,1.2878840000,-0.6654551000,-0.0152087900,0.2416409000,-0.0102857200,0.9701921000,-0.4895828000,1.2878840000,-0.6654551000,-0.0152087900,0.2416409000,-0.0102857200,0.9701921000,-0.4895828000,1.2878840000,-0.6654551000,-0.0152087900,0.2416409000,-0.0102857200,0.9701921000,,
41.3299900000,3773373,-0.4883797000,1.2863330000,-0.6655631000,-0.0086308790,0.2476932000,-0.0129363300,0.9687137000,-0.4883797000,1.2863330000,-0.6655631000,-0.0086308790,0.2476932000,-0.0129363300,0.9687137000,-0.4883797000,1.2863330000,-0.6655631000,-0.0086308790,0.2476932000,-0.0129363300,0.9687137000,,
