unity_timestamp,eye_timestamp,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,messages,
215.7224000000,3950326,-0.4196248000,1.2810490000,-0.6865637000,0.0253689000,0.2834153000,-0.0311125100,0.9581567000,-0.4196248000,1.2810490000,-0.6865637000,0.0253689000,0.2834153000,-0.0311125100,0.9581567000,-0.4196248000,1.2810490000,-0.6865637000,0.0253689000,0.2834153000,-0.0311125100,0.9581567000,,
215.7334000000,3950326,-0.4194474000,1.2804450000,-0.6858320000,0.0281130500,0.2822106000,-0.0320461400,0.9584049000,-0.4194474000,1.2804450000,-0.6858320000,0.0281130500,0.2822106000,-0.0320461400,0.9584049000,-0.4194474000,1.2804450000,-0.6858320000,0.0281130500,0.2822106000,-0.0320461400,0.9584049000,,
215.7446000000,3950335,-0.4193218000,1.2797810000,-0.6851273000,0.0312701500,0.2811045000,-0.0331597800,0.9585942000,-0.4193218000,1.2797810000,-0.6851273000,0.0312701500,0.2811045000,-0.0331597800,0.9585942000,-0.4193218000,1.2797810000,-0.6851273000,0.0312701500,0.2811045000,-0.0331597800,0.9585942000,,
215.7608000000,3950360,-0.4191496000,1.2790620000,-0.6843925000,0.0343308400,0.2799410000,-0.0344014700,0.9587862000,-0.4191496000,1.2790620000,-0.6843925000,0.0343308400,0.2799410000,-0.0344014700,0.9587862000,-0.4191496000,1.2790620000,-0.6843925000,0.0343308400,0.2799410000,-0.0344014700,0.9587862000,,
215.7686000000,3950360,-0.4189901000,1.2784400000,-0.6836014000,0.0370495700,0.2787702000,-0.0354572800,0.9589876000,-0.4189901000,1.2784400000,-0.6836014000,0.0370495700,0.2787702000,-0.0354572800,0.9589876000,-0.4189901000,1.2784400000,-0.6836014000,0.0370495700,0.2787702000,-0.0354572800,0.9589876000,,
215.7781000000,3950393,-0.4188969000,1.2778270000,-0.6828005000,0.0395302000,0.2775292000,-0.0365187700,0.9592087000,-0.4188969000,1.2778270000,-0.6828005000,0.0395302000,0.2775292000,-0.0365187700,0.9592087000,-0.4188969000,1.2778270000,-0.6828005000,0.0395302000,0.2775292000,-0.0365187700,0.9592087000,,
215.7892000000,3950401,-0.4187968000,1.2772880000,-0.6819692000,0.0417058400,0.2759798000,-0.0376446000,0.9595200000,-0.4187968000,1.2772880000,-0.6819692000,0.0417058400,0.2759798000,-0.0376446000,0.9595200000,-0.4187968000,1.2772880000,-0.6819692000,0.0417058400,0.2759798000,-0.0376446000,0.9595200000,,
215.8001000000,3950426,-0.4187090000,1.2768370000,-0.6810484000,0.0435474900,0.2743424000,-0.0384621500,0.9598753000,-0.4187090000,1.2768370000,-0.6810484000,0.0435474900,0.2743424000,-0.0384621500,0.9598753000,-0.4187090000,1.2768370000,-0.6810484000,0.0435474900,0.2743424000,-0.0384621500,0.9598753000,,
215.8114000000,3950434,-0.4186203000,1.2763140000,-0.6802065000,0.0453195900,0.2726545000,-0.0391182900,0.9602476000,-0.4186203000,1.2763140000,-0.6802065000,0.0453195900,0.2726545000,-0.0391182900,0.9602476000,-0.4186203000,1.2763140000,-0.6802065000,0.0453195900,0.2726545000,-0.0391182900,0.9602476000,,
215.8222000000,3950443,-0.4185786000,1.2758920000,-0.6794517000,0.0470114600,0.2709948000,-0.0398687300,0.9606052000,-0.4185786000,1.2758920000,-0.6794517000,0.0470114600,0.2709948000,-0.0398687300,0.9606052000,-0.4185786000,1.2758920000,-0.6794517000,0.0470114600,0.2709948000,-0.0398687300,0.9606052000,,
215.8355000000,3950451,-0.4186542000,1.2755740000,-0.6787193000,0.0487530600,0.2695454000,-0.0404861300,0.9609002000,-0.4186542000,1.2755740000,-0.6787193000,0.0487530600,0.2695454000,-0.0404861300,0.9609002000,-0.4186542000,1.2755740000,-0.6787193000,0.0487530600,0.2695454000,-0.0404861300,0.9609002000,,
