unity_timestamp,eye_timestamp,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,messages,
153.9100000000,3888440,-0.4416795000,1.2900570000,-0.6711106000,-0.0087965900,0.0183028200,-0.0142773100,0.9996918000,-0.4416795000,1.2900570000,-0.6711106000,-0.0087965900,0.0183028200,-0.0142773100,0.9996918000,-0.4416795000,1.2900570000,-0.6711106000,-0.0087965900,0.0183028200,-0.0142773100,0.9996918000,StopSwimBlock_baseline_round2,
153.9100000000,3888440,-0.4417925000,1.2901110000,-0.6712213000,-0.0089961590,0.0185944200,-0.0139620700,0.9996892000,-0.4417925000,1.2901110000,-0.6712213000,-0.0089961590,0.0185944200,-0.0139620700,0.9996892000,-0.4417925000,1.2901110000,-0.6712213000,-0.0089961590,0.0185944200,-0.0139620700,0.9996892000,,
153.9300000000,3888440,-0.4422400000,1.2902530000,-0.6714950000,-0.0092173530,0.0196703000,-0.0139223000,0.9996671000,-0.4422400000,1.2902530000,-0.6714950000,-0.0092173530,0.0196703000,-0.0139223000,0.9996671000,-0.4422400000,1.2902530000,-0.6714950000,-0.0092173530,0.0196703000,-0.0139223000,0.9996671000,,
153.9653000000,3888490,-0.4426069000,1.2903750000,-0.6715717000,-0.0091503860,0.0199137300,-0.0137128900,0.9996658000,-0.4426069000,1.2903750000,-0.6715717000,-0.0091503860,0.0199137300,-0.0137128900,0.9996658000,-0.4426069000,1.2903750000,-0.6715717000,-0.0091503860,0.0199137300,-0.0137128900,0.9996658000,,
153.9772000000,3888523,-0.4425268000,1.2903440000,-0.6715250000,-0.0091764700,0.0198643900,-0.0138318800,0.9996649000,-0.4425268000,1.2903440000,-0.6715250000,-0.0091764700,0.0198643900,-0.0138318800,0.9996649000,-0.4425268000,1.2903440000,-0.6715250000,-0.0091764700,0.0198643900,-0.0138318800,0.9996649000,,
153.9832000000,3888523,-0.4430213000,1.2902380000,-0.6716099000,-0.0083372040,0.0197323400,-0.0125897600,0.9996912000,-0.4430213000,1.2902380000,-0.6716099000,-0.0083372040,0.0197323400,-0.0125897600,0.9996912000,-0.4430213000,1.2902380000,-0.6716099000,-0.0083372040,0.0197323400,-0.0125897600,0.9996912000,,
153.9985000000,3888523,-0.4429035000,1.2902380000,-0.6715138000,-0.0083453860,0.0197979000,-0.0128360800,0.9996868000,-0.4429035000,1.2902380000,-0.6715138000,-0.0083453860,0.0197979000,-0.0128360800,0.9996868000,-0.4429035000,1.2902380000,-0.6715138000,-0.0083453860,0.0197979000,-0.0128360800,0.9996868000,,
154.0046000000,3888523,-0.4430408000,1.2902970000,-0.6715055000,-0.0080729630,0.0198375100,-0.0125546600,0.9996918000,-0.4430408000,1.2902970000,-0.6715055000,-0.0080729630,0.0198375100,-0.0125546600,0.9996918000,-0.4430408000,1.2902970000,-0.6715055000,-0.0080729630,0.0198375100,-0.0125546600,0.9996918000,,
154.0286000000,3888598,-0.4431562000,1.2903820000,-0.6714652000,-0.0080361550,0.0196529000,-0.0122880000,0.9996991000,-0.4431562000,1.2903820000,-0.6714652000,-0.0080361550,0.0196529000,-0.0122880000,0.9996991000,-0.4431562000,1.2903820000,-0.6714652000,-0.0080361550,0.0196529000,-0.0122880000,0.9996991000,,
154.0350000000,3888598,-0.4432530000,1.2904010000,-0.6714969000,-0.0079932780,0.0195538300,-0.0120649700,0.9997041000,-0.4432530000,1.2904010000,-0.6714969000,-0.0079932780,0.0195538300,-0.0120649700,0.9997041000,-0.4432530000,1.2904010000,-0.6714969000,-0.0079932780,0.0195538300,-0.0120649700,0.9997041000,,
