eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,
4134827,1,0.8934668000,3.6940770000,-0.0313409000,0.0007370911,-0.0244475100,0.4568641000,0.0428162300,0.8885055000,1,0.8934668000,3.6111450000,0.0353629000,-0.0018562470,-0.0265817100,0.4840624000,0.0254520700,0.8746632000,0.0231882600,-0.0013829190,-0.0261921900,0.4791465000,0.0286258000,0.8772680000,0.0000000000,
4134836,1,0.9211046000,3.7274170000,-0.0315044400,0.0007474976,-0.0243627300,0.4252499000,0.0466006400,0.9038755000,1,0.9211046000,3.7095030000,0.0352563600,-0.0018822020,-0.0265289500,0.4575065000,0.0388795900,0.8883559000,0.0133026900,-0.0010174410,-0.0258166100,0.4469642000,0.0414127000,0.8935927000,0.0000000000,
4134844,1,0.9362743000,3.7295230000,-0.0316659100,0.0007307740,-0.0242694600,0.3886790000,0.0355688900,0.9206864000,1,0.9362743000,3.8085630000,0.0351731400,-0.0019002990,-0.0264692700,0.4256502000,0.0370946600,0.9041271000,0.0113053100,-0.0009607545,-0.0256837300,0.4125259000,0.0365604600,0.9102120000,0.0000000000,
4134852,1,0.9362743000,3.5779720000,-0.0318128400,0.0007318726,-0.0242428300,0.3805113000,0.0378115700,0.9240029000,1,0.9362743000,3.5858760000,0.0350335900,-0.0018732150,-0.0264116400,0.4063319000,0.0377355100,0.9129460000,0.0089054570,-0.0008549652,-0.0255639200,0.3962757000,0.0377659700,0.9173545000,0.0000000000,
4134861,1,0.9362743000,3.6205440000,-0.0319387100,0.0007252045,-0.0241809700,0.3518543000,0.0477755300,0.9348348000,1,0.9362743000,3.6015170000,0.0349075300,-0.0018621370,-0.0263656800,0.3891484000,0.0402225300,0.9202965000,0.0076141660,-0.0008057251,-0.0254736700,0.3739972000,0.0433202000,0.9264175000,0.0000000000,
4134869,1,0.9891595000,3.5955510000,-0.0320766200,0.0007289429,-0.0241339300,0.3304317000,0.0518345100,0.9424055000,1,0.9891595000,3.6988220000,0.0347659900,-0.0018397220,-0.0263111900,0.3731574000,0.0480504000,0.9265229000,0.0088397530,-0.0008434143,-0.0254666900,0.3566768000,0.0495303900,0.9329140000,0.0000000000,
4134877,1,0.9892341000,3.6481320000,-0.0322023300,0.0007266083,-0.0240933200,0.2997449000,0.0636599400,0.9518931000,1,0.9892341000,3.6601100000,0.0346413400,-0.0018275150,-0.0262467100,0.3356380000,0.0436408700,0.9409796000,0.0081968390,-0.0008170471,-0.0253947900,0.3215050000,0.0515750700,0.9455023000,0.0000000000,
4134886,1,0.9843625000,3.6128390000,-0.0323925200,0.0007466431,-0.0240469200,0.2991345000,0.0597994300,0.9523354000,1,0.9843625000,3.7284700000,0.0344905000,-0.0018315280,-0.0262052300,0.3232449000,0.0558781500,0.9446642000,0.0021261900,-0.0005839539,-0.0251608400,0.3116039000,0.0577858200,0.9484534000,0.0000000000,
4134894,1,0.9843625000,3.6298830000,-0.0325511200,0.0007677003,-0.0240021700,0.2856453000,0.0552064500,0.9567440000,1,0.9843625000,3.6781310000,0.0344121900,-0.0018133550,-0.0261750600,0.2922240000,0.0580907800,0.9545840000,0.0018944250,-0.0005599823,-0.0251199000,0.2890354000,0.0566870600,0.9556386000,0.0000000000,
4134902,1,0.9803973000,3.6254580000,-0.0326698200,0.0008288117,-0.0239748400,0.2594469000,0.0504611500,0.9644381000,1,0.9803973000,3.5824740000,0.0342928300,-0.0017792050,-0.0261343800,0.2635360000,0.0586398600,0.9628655000,-0.0008455658,-0.0004106445,-0.0250011600,0.2613842000,0.0543520300,0.9637033000,0.0000000000,
4134911,1,0.9803973000,3.6499020000,-0.0328084400,0.0008363037,-0.0239586500,0.2415036000,0.0658118900,0.9681657000,1,0.9803973000,3.5755460000,0.0341561300,-0.0017552800,-0.0260931100,0.2415353000,0.0673991700,0.9680486000,-0.0052298130,-0.0002310028,-0.0248376900,0.2415181000,0.0664678400,0.9681173000,0.0000000000,
4134919,1,0.9857092000,3.5217130000,-0.0329203600,0.0008603821,-0.0239355600,0.2134560000,0.0726626100,0.9742467000,1,0.9857092000,3.6460570000,0.0340347800,-0.0017198330,-0.0260531200,0.2231781000,0.0605019200,0.9728983000,-0.0063156740,-0.0001648560,-0.0247769800,0.2173194000,0.0678264900,0.9737411000,0.0000000000,
4134927,1,0.9857092000,3.5020290000,-0.0330229200,0.0009005890,-0.0239819300,0.1926129000,0.0756535700,0.9783542000,1,0.9857092000,3.6160740000,0.0339171900,-0.0016878050,-0.0260516800,0.2131532000,0.0556496300,0.9754326000,-0.0075592350,-0.0000840149,-0.0247692600,0.2004422000,0.0680551400,0.9773390000,0.0000000000,
4134936,1,0.9646074000,3.5595400000,-0.0331413100,0.0009472047,-0.0240894800,0.1766373000,0.0744788100,0.9814541000,1,0.9646074000,3.5899200000,0.0338089600,-0.0017033230,-0.0259382900,0.1865869000,0.0675210300,0.9801154000,-0.0142516800,0.0001993714,-0.0246111200,0.1794457000,0.0725107200,0.9810920000,0.0000000000,
4134944,1,0.9646074000,3.5206450000,-0.0332414600,0.0009519959,-0.0240360900,0.1618046000,0.0756380200,0.9839198000,1,0.9646074000,3.5765990000,0.0337057400,-0.0016733700,-0.0259860400,0.1636971000,0.0753025100,0.9836324000,-0.0156936300,0.0002638397,-0.0245472000,0.1623082000,0.0755464900,0.9838439000,0.0000000000,
4134952,1,0.9707336000,3.6017760000,-0.0333377500,0.0009426880,-0.0239241000,0.1410846000,0.0781870300,0.9869052000,1,0.9707336000,3.5851140000,0.0336187700,-0.0016767730,-0.0259833500,0.1471412000,0.0727084700,0.9864395000,-0.0131385500,0.0001524506,-0.0245453300,0.1429161000,0.0765392900,0.9867709000,0.0000000000,
4134961,1,0.9707336000,3.5948490000,-0.0334356900,0.0010055850,-0.0240950900,0.1225604000,0.0796825700,0.9892571000,1,0.9707336000,3.5768890000,0.0335001200,-0.0016483000,-0.0260356900,0.1317613000,0.0701303000,0.9887976000,-0.0072192080,-0.0000338440,-0.0248551500,0.1261608000,0.0759436600,0.9890985000,0.0000000000,
