eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,
853482,1,1.0000000000,4.1020200000,-0.0325974700,0.0007143250,-0.0238711300,0.2325150000,-0.0213929600,0.9723575000,1,1.0000000000,4.1571960000,0.0342543200,-0.0021499180,-0.0259337200,0.2428929000,-0.0341801800,0.9694508000,0.0011762850,-0.0007326966,-0.0249131500,0.2377640000,-0.0278627400,0.9709232000,0.0000000000,
853490,1,1.0000000000,3.9490810000,-0.0326272600,0.0007173462,-0.0238744100,0.2335977000,-0.0185395000,0.9721566000,1,1.0000000000,4.1363680000,0.0342270200,-0.0021386870,-0.0259275200,0.2411229000,-0.0332799000,0.9699239000,-0.0000089264,-0.0006761170,-0.0248761300,0.2372781000,-0.0257420000,0.9711006000,0.0000000000,
853499,1,1.0000000000,3.9286350000,-0.0326495700,0.0007170410,-0.0238682900,0.2276635000,-0.0191499800,0.9735515000,1,1.0000000000,4.1589360000,0.0341998900,-0.0021373450,-0.0259275500,0.2370019000,-0.0238497300,0.9712164000,0.0002651367,-0.0006883698,-0.0248822000,0.2322698000,-0.0214691700,0.9724144000,0.0000000000,
853507,1,1.0000000000,4.0182650000,-0.0326721200,0.0007129059,-0.0238667000,0.2285490000,-0.0208437600,0.9733092000,1,1.0000000000,4.1951290000,0.0341703700,-0.0021428220,-0.0259225600,0.2346216000,-0.0255434800,0.9717511000,0.0011793820,-0.0007333374,-0.0249078700,0.2316303000,-0.0232240600,0.9725266000,0.0000000000,
853515,1,1.0000000000,3.9707490000,-0.0327046100,0.0007042389,-0.0238559000,0.2145711000,-0.0180818300,0.9765410000,1,1.0000000000,4.1165470000,0.0341444600,-0.0021516720,-0.0259138800,0.2298446000,-0.0340425700,0.9726318000,0.0013687740,-0.0007514344,-0.0249048600,0.2223699000,-0.0262150200,0.9746099000,0.0000000000,
853524,1,1.0000000000,4.0621800000,-0.0327352000,0.0007027588,-0.0238642000,0.2188881000,-0.0221711000,0.9754980000,1,1.0000000000,4.0558010000,0.0341297800,-0.0021583710,-0.0259101700,0.2252205000,-0.0322572000,0.9737737000,0.0011497350,-0.0007471619,-0.0249010300,0.2220926000,-0.0272828200,0.9746438000,0.0000000000,
853532,1,0.9961833000,4.0407560000,-0.0327634300,0.0007088471,-0.0238660000,0.2122685000,-0.0234684000,0.9769295000,1,0.9961833000,4.0942380000,0.0341097300,-0.0021647490,-0.0259046000,0.2177909000,-0.0299838200,0.9755348000,0.0001796722,-0.0007067414,-0.0248702600,0.2149981000,-0.0266725800,0.9762502000,0.0000000000,
853540,1,0.9961833000,4.0217290000,-0.0327903000,0.0007149354,-0.0238616800,0.2090331000,-0.0246280300,0.9775984000,1,0.9961833000,4.1080930000,0.0340905800,-0.0021640170,-0.0258948500,0.2123446000,-0.0359960300,0.9765317000,-0.0005352936,-0.0006735077,-0.0248422300,0.2106333000,-0.0301209900,0.9771010000,0.0000000000,
853549,1,1.0000000000,4.0116730000,-0.0328094800,0.0007264100,-0.0238618800,0.1996778000,-0.0230714400,0.9795900000,1,1.0000000000,4.1491550000,0.0340696400,-0.0021596220,-0.0258971400,0.2158976000,-0.0299531400,0.9759564000,-0.0008553315,-0.0006524964,-0.0248343100,0.2074291000,-0.0263520600,0.9778951000,0.0000000000,
853557,1,1.0000000000,3.9290620000,-0.0328278800,0.0007357636,-0.0238653300,0.1936061000,-0.0257571800,0.9807412000,1,1.0000000000,4.0948030000,0.0340448500,-0.0021566470,-0.0258952600,0.2047296000,-0.0189974200,0.9786342000,-0.0009096070,-0.0006447754,-0.0248342100,0.1989149000,-0.0225221200,0.9797580000,0.0000000000,
