eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,
3678160,1,1.0000000000,3.1219640000,-0.0335521100,-0.0006142121,-0.0240470100,0.1339578000,0.0372469500,0.9902868000,1,1.0000000000,3.2880100000,0.0334428000,-0.0031987920,-0.0255251800,0.1199803000,0.0193482100,0.9925877000,0.0119908800,-0.0023712010,-0.0250518700,0.1244671000,0.0250704300,0.9919070000,0.0000000000,
3678168,1,1.0000000000,3.0971070000,-0.0335574700,-0.0006142121,-0.0240470100,0.1349346000,0.0364993400,0.9901820000,1,1.0000000000,3.2878880000,0.0334428000,-0.0032012330,-0.0255251000,0.1194007000,0.0196687000,0.9926513000,0.0055383760,-0.0021237950,-0.0249095000,0.1258853000,0.0266724200,0.9916862000,0.0000000000,
3678176,1,1.0000000000,3.0965880000,-0.0335593400,-0.0006142121,-0.0240470100,0.1353317000,0.0349277600,0.9901845000,1,1.0000000000,3.2870790000,0.0334351400,-0.0032525940,-0.0253491500,0.1219638000,0.0179138600,0.9923729000,-0.0041462560,-0.0017725530,-0.0246187000,0.1294717000,0.0274660100,0.9912027000,0.0000000000,
3678185,1,1.0000000000,3.1070250000,-0.0335647900,-0.0006142121,-0.0240470100,0.1345071000,0.0347750200,0.9903023000,1,1.0000000000,3.2870180000,0.0334305000,-0.0032588350,-0.0253234600,0.1231550000,0.0149537800,0.9922748000,-0.0140146900,-0.0013859560,-0.0244195000,0.1311966000,0.0289920300,0.9909323000,0.0000000000,
3678193,1,1.0000000000,3.1047060000,-0.0335679400,-0.0005983124,-0.0240990600,0.1304642000,0.0334934400,0.9908871000,1,1.0000000000,3.2869110000,0.0334264400,-0.0032609560,-0.0253206600,0.1236735000,0.0138398400,0.9922264000,-0.0205952300,-0.0011139070,-0.0243356200,0.1291523000,0.0296940500,0.9911801000,0.0000000000,
3678201,1,1.0000000000,3.1039730000,-0.0335708300,-0.0005917511,-0.0241296400,0.1308152000,0.0330204200,0.9908567000,1,1.0000000000,3.2926940000,0.0334234600,-0.0032711950,-0.0252973600,0.1238413000,0.0145417400,0.9921955000,-0.0234997400,-0.0009945526,-0.0243051800,0.1297621000,0.0302432300,0.9910838000,0.0000000000,
3678210,1,1.0000000000,3.1005550000,-0.0335749100,-0.0005810090,-0.0241729300,0.1309514000,0.0322572100,0.9908639000,1,1.0000000000,3.2878420000,0.0334224000,-0.0032738500,-0.0252839700,0.1240863000,0.0140688100,0.9921717000,-0.0234733400,-0.0009870301,-0.0243404500,0.1299149000,0.0295261100,0.9910854000,0.0000000000,
3678218,1,1.0000000000,3.0996860000,-0.0335791900,-0.0005793305,-0.0241979400,0.1287859000,0.0322422600,0.9911481000,1,1.0000000000,3.2934880000,0.0334212800,-0.0032745060,-0.0252836500,0.1230782000,0.0138245500,0.9923007000,-0.0206500700,-0.0010994260,-0.0244074400,0.1276863000,0.0286866900,0.9913996000,0.0000000000,
3678226,1,1.0000000000,3.0985720000,-0.0335797400,-0.0005772705,-0.0242408900,0.1285722000,0.0321812000,0.9911779000,1,1.0000000000,3.2929690000,0.0334211300,-0.0032749480,-0.0252824100,0.1206983000,0.0136872800,0.9925949000,-0.0128491100,-0.0014119570,-0.0245631400,0.1261451000,0.0264588900,0.9916589000,0.0000000000,
3678235,1,1.0000000000,3.0998230000,-0.0335811800,-0.0005651856,-0.0242705100,0.1263902000,0.0309299600,0.9914983000,1,1.0000000000,3.2932130000,0.0334192500,-0.0032758480,-0.0252714900,0.1204997000,0.0133515600,0.9926236000,0.0003095398,-0.0019363100,-0.0247768300,0.1234149000,0.0220340100,0.9921105000,0.0000000000,
3678243,1,1.0000000000,3.1024020000,-0.0335823100,-0.0005540619,-0.0243028900,0.1240864000,0.0293736200,0.9918365000,1,1.0000000000,3.2933960000,0.0334186600,-0.0032763060,-0.0252686900,0.1175386000,0.0131073100,0.9929819000,0.0129229100,-0.0024435730,-0.0249732500,0.1195379000,0.0180817500,0.9926649000,0.0000000000,
3678251,1,1.0000000000,3.1120150000,-0.0335861800,-0.0005489960,-0.0243119100,0.1233689000,0.0288700000,0.9919409000,1,1.0000000000,3.2929230000,0.0334163100,-0.0032765960,-0.0252669400,0.1176609000,0.0117493100,0.9929844000,0.0188698600,-0.0026844330,-0.0250595900,0.1188969000,0.0154724700,0.9927860000,0.0000000000,
3678260,1,1.0000000000,3.1446230000,-0.0335862000,-0.0005413666,-0.0243208200,0.1201035000,0.0279239600,0.9923686000,1,1.0000000000,3.2928160000,0.0334144300,-0.0032771300,-0.0252622500,0.1167917000,0.0109864200,0.9930956000,0.0188713200,-0.0026833040,-0.0250579100,0.1175245000,0.0146638600,0.9929617000,0.0000000000,
3678268,1,1.0000000000,3.1791080000,-0.0335892000,-0.0005341644,-0.0243617000,0.1183028000,0.0280765000,0.9925806000,1,1.0000000000,3.2933650000,0.0334109100,-0.0032853850,-0.0252399600,0.1175245000,0.0111543000,0.9930074000,0.0167068600,-0.0025994720,-0.0250210000,0.1177225000,0.0153657200,0.9929277000,0.0000000000,
3678276,1,1.0000000000,3.1885680000,-0.0335900400,-0.0004433899,-0.0245491200,0.1166389000,0.0200806800,0.9929714000,1,1.0000000000,3.2928160000,0.0334093200,-0.0032878880,-0.0252363300,0.1167309000,0.0100098700,0.9931132000,0.0201702600,-0.0027258150,-0.0251005400,0.1167151000,0.0120087300,0.9930928000,0.0000000000,
3678285,1,1.0000000000,3.1961210000,-0.0335951700,-0.0004338074,-0.0245758400,0.1174321000,0.0176544900,0.9929240000,1,1.0000000000,3.2930150000,0.0334075300,-0.0032895660,-0.0252348000,0.1170357000,0.0080719570,0.9930949000,0.0240874500,-0.0028923340,-0.0251431400,0.1170964000,0.0093994480,0.9930761000,0.0000000000,
3678293,1,1.0000000000,3.1959230000,-0.0335983400,-0.0004338074,-0.0245758400,0.1163646000,0.0175935400,0.9930508000,1,1.0000000000,3.2942660000,0.0334054100,-0.0032900240,-0.0252345100,0.1152818000,0.0080414960,0.9933003000,0.0275940000,-0.0030422970,-0.0251773800,0.1153731000,0.0088807200,0.9932826000,0.0000000000,
3678301,1,1.0000000000,3.2295680000,-0.0335994300,-0.0004338074,-0.0245758400,0.1156176000,0.0140688100,0.9931942000,1,1.0000000000,3.2942350000,0.0334015100,-0.0032900240,-0.0252308100,0.1151128000,0.0078583140,0.9933213000,0.0291039100,-0.0031068270,-0.0251888000,0.1151443000,0.0082551140,0.9933145000,0.0000000000,
3678310,1,1.0000000000,3.2298280000,-0.0336019000,-0.0004338074,-0.0245758400,0.1160443000,0.0140840100,0.9931442000,1,1.0000000000,3.2944030000,0.0333999000,-0.0032900240,-0.0252308100,0.1148534000,0.0078125360,0.9933517000,0.0291882200,-0.0031104890,-0.0251896400,0.1149301000,0.0082092930,0.9933397000,0.0000000000,
3678318,1,1.0000000000,3.2285610000,-0.0336033500,-0.0004338074,-0.0245758400,0.1129929000,0.0115663200,0.9935285000,1,1.0000000000,3.3014370000,0.0333978400,-0.0032900240,-0.0252308100,0.1144575000,0.0069123090,0.9934041000,0.0279725500,-0.0030587460,-0.0251777700,0.1143350000,0.0072784960,0.9934156000,0.0000000000,
3678326,1,1.0000000000,3.2301330000,-0.0336069800,-0.0004338074,-0.0245758400,0.1122595000,0.0115662200,0.9936116000,1,1.0000000000,3.3016510000,0.0333956800,-0.0032900240,-0.0252308100,0.1145947000,0.0069428220,0.9933881000,0.0250361600,-0.0029336700,-0.0251490900,0.1143046000,0.0075073940,0.9934174000,0.0000000000,
3678335,1,1.0000000000,3.2349240000,-0.0336078200,-0.0004338074,-0.0245758400,0.1118325000,0.0115662500,0.9936597000,1,1.0000000000,3.3016360000,0.0333936600,-0.0032900240,-0.0252308100,0.1136338000,0.0068818140,0.9934989000,0.0184222700,-0.0026518100,-0.0250844600,0.1132362000,0.0079346200,0.9935364000,0.0000000000,
3678343,1,1.0000000000,3.2353820000,-0.0336097100,-0.0004433899,-0.0245491200,0.1115422000,0.0120239800,0.9936870000,1,1.0000000000,3.2940220000,0.0333915600,-0.0032900240,-0.0252308100,0.1133426000,0.0068054360,0.9935327000,0.0076408540,-0.0021959690,-0.0249688100,0.1126410000,0.0088196280,0.9935966000,0.0000000000,
3678351,1,1.0000000000,3.2356870000,-0.0336126000,-0.0004463196,-0.0245464800,0.1121077000,0.0124208000,0.9936184000,1,1.0000000000,3.3015750000,0.0333893000,-0.0032895660,-0.0252308100,0.1122912000,0.0066987140,0.9936528000,0.0015694580,-0.0019392850,-0.0249058100,0.1121983000,0.0094147120,0.9936413000,0.0000000000,
3678360,1,1.0000000000,3.2364650000,-0.0336148100,-0.0004534454,-0.0245268900,0.1125185000,0.0131378400,0.9935628000,1,1.0000000000,3.2924350000,0.0333873100,-0.0032875060,-0.0252308100,0.1122597000,0.0062561470,0.9936592000,0.0022742620,-0.0019714810,-0.0249039300,0.1123825000,0.0094453190,0.9936202000,0.0000000000,
