eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,
3683225,1,1.0000000000,4.2416840000,-0.0328792000,-0.0012781530,-0.0245492900,0.1687491000,-0.0083771810,0.9856234000,1,1.0000000000,4.1979830000,0.0338221300,-0.0040290530,-0.0254892700,0.1424418000,-0.0062103710,0.9897837000,-0.0245666800,-0.0016209870,-0.0246664300,0.1654674000,-0.0081177280,0.9861819000,0.0000000000,
3683234,1,1.0000000000,4.1482390000,-0.0328909200,-0.0013079830,-0.0245756700,0.1708380000,-0.0083923630,0.9852634000,1,1.0000000000,4.1908570000,0.0338089300,-0.0040315100,-0.0255322100,0.1463939000,-0.0116272800,0.9891581000,-0.0253043700,-0.0016177670,-0.0246844600,0.1680611000,-0.0087585860,0.9857377000,0.0000000000,
3683242,1,1.0000000000,4.1194610000,-0.0329077500,-0.0013417050,-0.0245980100,0.1646586000,-0.0135193700,0.9862580000,1,1.0000000000,4.2196500000,0.0337878100,-0.0040575870,-0.0255025000,0.1459222000,-0.0149691200,0.9891828000,-0.0244371400,-0.0016866300,-0.0247128900,0.1622799000,-0.0137026200,0.9866496000,0.0000000000,
3683250,1,1.0000000000,4.1536870000,-0.0329243700,-0.0013483430,-0.0246421200,0.1650860000,-0.0148774200,0.9861670000,1,1.0000000000,4.2906490000,0.0337621200,-0.0040917210,-0.0254455900,0.1451135000,-0.0166933900,0.9892742000,-0.0241067200,-0.0017110900,-0.0247483500,0.1624622000,-0.0151216300,0.9865988000,0.0000000000,
3683259,1,1.0000000000,4.1642000000,-0.0329558300,-0.0013338320,-0.0246805900,0.1624624000,-0.0186312100,0.9865388000,1,1.0000000000,4.2202000000,0.0337406200,-0.0041157840,-0.0254239700,0.1410852000,-0.0168154700,0.9898546000,-0.0194114800,-0.0018987730,-0.0248315400,0.1581278000,-0.0182648800,0.9872497000,0.0000000000,
3683267,1,1.0000000000,4.2274780000,-0.0329924300,-0.0013140260,-0.0246801300,0.1610569000,-0.0247040400,0.9866359000,1,1.0000000000,4.2866820000,0.0337220500,-0.0041391300,-0.0253770000,0.1381390000,-0.0199434000,0.9902121000,-0.0091423650,-0.0023239900,-0.0249292600,0.1528780000,-0.0230102800,0.9879771000,0.0000000000,
3683275,1,1.0000000000,4.0933070000,-0.0330166500,-0.0012862700,-0.0247050200,0.1562817000,-0.0270387700,0.9873424000,1,1.0000000000,4.3506770000,0.0337040700,-0.0041309050,-0.0254133500,0.1380022000,-0.0213778400,0.9902012000,0.0010387730,-0.0027382200,-0.0250665600,0.1469577000,-0.0241547100,0.9888479000,0.0000000000,
3683284,1,1.0000000000,4.1185300000,-0.0330423900,-0.0012820280,-0.0247011100,0.1592569000,-0.0270082100,0.9868677000,1,1.0000000000,4.3537750000,0.0336762300,-0.0041763610,-0.0252942200,0.1330888000,-0.0259097400,0.9907654000,0.0000204010,-0.0027163240,-0.0249950300,0.1463026000,-0.0264742400,0.9888855000,0.0000000000,
3683292,1,1.0000000000,4.1215820000,-0.0330731400,-0.0012493900,-0.0248049000,0.1517958000,-0.0232698700,0.9881379000,1,1.0000000000,4.1795810000,0.0336349000,-0.0042148900,-0.0252320700,0.1391466000,-0.0261538900,0.9899263000,-0.0023590240,-0.0026147920,-0.0250015700,0.1459679000,-0.0245975600,0.9889835000,0.0000000000,
3683300,1,1.0000000000,4.0673980000,-0.0330922400,-0.0012569430,-0.0248389700,0.1529405000,-0.0286868300,0.9878190000,1,1.0000000000,4.2379610000,0.0336076400,-0.0040831000,-0.0256030100,0.1378805000,-0.0352330700,0.9898220000,-0.0058144540,-0.0024127350,-0.0251514400,0.1467907000,-0.0313570600,0.9886705000,0.0000000000,
