unity_timestamp,eye_timestamp,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,messages,
361.7005000000,3763444,0.3775375000,1.3315580000,-0.0002174377,0.0127125900,0.2157495000,0.0077837820,0.9763350000,0.3775375000,1.3315580000,-0.0002174377,0.0127125900,0.2157495000,0.0077837820,0.9763350000,0.3775375000,1.3315580000,-0.0002174377,0.0127125900,0.2157495000,0.0077837820,0.9763350000,,
361.7074000000,3763444,0.3781602000,1.3305720000,-0.0004131794,0.0171771200,0.2213369000,0.0061926460,0.9750265000,0.3781602000,1.3305720000,-0.0004131794,0.0171771200,0.2213369000,0.0061926460,0.9750265000,0.3781602000,1.3305720000,-0.0004131794,0.0171771200,0.2213369000,0.0061926460,0.9750265000,,
361.7154000000,3763452,0.3787955000,1.3295120000,-0.0005354881,0.0215701800,0.2265412000,0.0048020660,0.9737509000,0.3787955000,1.3295120000,-0.0005354881,0.0215701800,0.2265412000,0.0048020660,0.9737509000,0.3787955000,1.3295120000,-0.0005354881,0.0215701800,0.2265412000,0.0048020660,0.9737509000,,
361.7266000000,3763477,0.3792942000,1.3285300000,-0.0005519390,0.0263299900,0.2311096000,0.0036256050,0.9725646000,0.3792942000,1.3285300000,-0.0005519390,0.0263299900,0.2311096000,0.0036256050,0.9725646000,0.3792942000,1.3285300000,-0.0005519390,0.0263299900,0.2311096000,0.0036256050,0.9725646000,,
361.7375000000,3763485,0.3797003000,1.3274210000,-0.0004339218,0.0309094000,0.2351774000,0.0026880270,0.9714572000,0.3797003000,1.3274210000,-0.0004339218,0.0309094000,0.2351774000,0.0026880270,0.9714572000,0.3797003000,1.3274210000,-0.0004339218,0.0309094000,0.2351774000,0.0026880270,0.9714572000,,
361.7490000000,3763502,0.3800796000,1.3264040000,-0.0003070831,0.0356145900,0.2387970000,0.0017244120,0.9704147000,0.3800796000,1.3264040000,-0.0003070831,0.0356145900,0.2387970000,0.0017244120,0.9704147000,0.3800796000,1.3264040000,-0.0003070831,0.0356145900,0.2387970000,0.0017244120,0.9704147000,,
361.7664000000,3763527,0.3803008000,1.3253390000,-0.0000190735,0.0404042800,0.2419877000,0.0008500720,0.9694373000,0.3803008000,1.3253390000,-0.0000190735,0.0404042800,0.2419877000,0.0008500720,0.9694373000,0.3803008000,1.3253390000,-0.0000190735,0.0404042800,0.2419877000,0.0008500720,0.9694373000,,
361.7788000000,3763535,0.3805934000,1.3242360000,0.0002570152,0.0453023100,0.2450038000,-0.0001526568,0.9684631000,0.3805934000,1.3242360000,0.0002570152,0.0453023100,0.2450038000,-0.0001526568,0.9684631000,0.3805934000,1.3242360000,0.0002570152,0.0453023100,0.2450038000,-0.0001526568,0.9684631000,,
361.7846000000,3763535,0.3809166000,1.3231660000,0.0005276203,0.0500997400,0.2484144000,-0.0011556990,0.9673567000,0.3809166000,1.3231660000,0.0005276203,0.0500997400,0.2484144000,-0.0011556990,0.9673567000,0.3809166000,1.3231660000,0.0005276203,0.0500997400,0.2484144000,-0.0011556990,0.9673567000,,
361.7934000000,3763535,0.3811792000,1.3220820000,0.0008521080,0.0550673700,0.2512806000,-0.0021128670,0.9663442000,0.3811792000,1.3220820000,0.0008521080,0.0550673700,0.2512806000,-0.0021128670,0.9663442000,0.3811792000,1.3220820000,0.0008521080,0.0550673700,0.2512806000,-0.0021128670,0.9663442000,,
