unity_timestamp,eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,
290.8777,3692475,True,0.9376850000,3.0283660000,-0.0323960900,-0.0026303250,-0.0270753800,-0.0911408900,0.1402132000,0.9859177000,True,0.9376850000,3.0096890000,0.0333577400,-0.0042147520,-0.0268665200,0.0591585600,0.1353307000,0.9890327000,-0.0148654800,-0.0030527500,-0.0270197000,-0.0511787800,0.1392234000,0.9889376000,0.0000000000,
290.9312,3692617,True,0.9376850000,3.0134120000,-0.0325211400,-0.0025874790,-0.0271623400,-0.0807200600,0.1400775000,0.9868447000,True,0.9376850000,2.9902340000,0.0334750200,-0.0042647860,-0.0266938000,0.0551766400,0.1310598000,0.9898378000,-0.0134963700,-0.0030709990,-0.0270272700,-0.0416113600,0.1377432000,0.9895935000,0.0000000000,
290.9312,3692667,True,1.0000000000,3.1012420000,-0.0325287400,-0.0026330410,-0.0270503700,-0.0850075600,0.1376509000,0.9868262000,True,1.0000000000,2.8664550000,0.0334777200,-0.0043041540,-0.0265934600,0.0588538300,0.1204085000,0.9909783000,-0.0230505700,-0.0028730010,-0.0269847600,-0.0644231600,0.1353466000,0.9887016000,0.0000000000,
290.9312,3692692,True,1.0000000000,3.0679320000,-0.0325306200,-0.0026402890,-0.0270280200,-0.0877391800,0.1371173000,0.9866614000,True,1.0000000000,2.9496610000,0.0334766900,-0.0043108060,-0.0265719000,0.0591433800,0.1286933000,0.9899192000,-0.0299049400,-0.0027067410,-0.0270098700,-0.0819247400,0.1368261000,0.9872016000,0.0000000000,
290.9312,3692709,True,1.0000000000,3.0349430000,-0.0325325300,-0.0026475220,-0.0270056500,-0.0898592100,0.1374667000,0.9864219000,True,1.0000000000,3.0318600000,0.0334756600,-0.0043174750,-0.0265503400,0.0594028600,0.1349801000,0.9890661000,-0.0308609000,-0.0026898200,-0.0269941100,-0.0860906800,0.1374369000,0.9867621000,0.0000000000,
290.9312,3692717,True,1.0000000000,3.0166170000,-0.0325336500,-0.0026560370,-0.0269813400,-0.0897069200,0.1383064000,0.9863184000,True,1.0000000000,3.0109100000,0.0334753900,-0.0043181920,-0.0265502800,0.0567938400,0.1339431000,0.9893603000,-0.0316825700,-0.0026774600,-0.0269757900,-0.0878305400,0.1382767000,0.9864914000,0.0000000000,
290.9512,3692725,True,1.0000000000,3.0366360000,-0.0325347600,-0.0026645510,-0.0269570300,-0.0893258800,0.1386275000,0.9863079000,True,1.0000000000,2.9901730000,0.0334751300,-0.0043189090,-0.0265502300,0.0542305900,0.1337301000,0.9895328000,-0.0304450700,-0.0027169190,-0.0269441500,-0.0848093700,0.1385210000,0.9867215000,0.0000000000,
290.9786,3692750,True,1.0000000000,3.0170440000,-0.0325351700,-0.0026655730,-0.0269540000,-0.0893562500,0.1381848000,0.9863673000,True,1.0000000000,3.0038150000,0.0334752200,-0.0043204350,-0.0265434900,0.0546117500,0.1342939000,0.9894356000,-0.0240688500,-0.0028778230,-0.0269013500,-0.0709691700,0.1378490000,0.9879074000,0.0000000000,
290.9898,3692759,True,1.0000000000,3.0367280000,-0.0325355900,-0.0026666110,-0.0269509700,-0.0894628900,0.1386728000,0.9862891000,True,1.0000000000,3.0173490000,0.0334753100,-0.0043219450,-0.0265435500,0.0542148900,0.1352549000,0.9893265000,-0.0099785310,-0.0032322700,-0.0268117500,-0.0404512500,0.1378333000,0.9896290000,0.0000000000,
291.0012,3692767,True,1.0000000000,3.0364840000,-0.0325356900,-0.0026717070,-0.0269340200,-0.0895551400,0.1391011000,0.9862205000,True,1.0000000000,3.0039220000,0.0334754800,-0.0043220520,-0.0265401500,0.0545659300,0.1344312000,0.9894194000,0.0051026610,-0.0036127020,-0.0267094400,-0.0073852820,0.1367803000,0.9905738000,0.0000000000,
