unity_timestamp,eye_timestamp,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,Main Camera_position.x,Main Camera_position.y,Main Camera_position.z,Main Camera_rotation.x,Main Camera_rotation.y,Main Camera_rotation.z,Main Camera_rotation.w,messages,
290.9312000000,3692475,0.3649718000,1.3249830000,0.0184032900,0.0561617700,-0.0375433000,0.0031905440,0.9977105000,0.3649718000,1.3249830000,0.0184032900,0.0561617700,-0.0375433000,0.0031905440,0.9977105000,0.3649718000,1.3249830000,0.0184032900,0.0561617700,-0.0375433000,0.0031905440,0.9977105000,StopSwimBlock_baseline_round3,
290.9312000000,3692617,0.3651823000,1.3250070000,0.0183696700,0.0561301000,-0.0370856300,0.0028965700,0.9977303000,0.3651823000,1.3250070000,0.0183696700,0.0561301000,-0.0370856300,0.0028965700,0.9977303000,0.3651823000,1.3250070000,0.0183696700,0.0561301000,-0.0370856300,0.0028965700,0.9977303000,,
290.9512000000,3692717,0.3652873000,1.3249890000,0.0182478400,0.0561525700,-0.0368309200,0.0030113880,0.9977381000,0.3652873000,1.3249890000,0.0182478400,0.0561525700,-0.0368309200,0.0030113880,0.9977381000,0.3652873000,1.3249890000,0.0182478400,0.0561525700,-0.0368309200,0.0030113880,0.9977381000,,
290.9653000000,3692725,0.3652815000,1.3249990000,0.0181603400,0.0560225900,-0.0368160500,0.0030994060,0.9977457000,0.3652815000,1.3249990000,0.0181603400,0.0560225900,-0.0368160500,0.0030994060,0.9977457000,0.3652815000,1.3249990000,0.0181603400,0.0560225900,-0.0368160500,0.0030994060,0.9977457000,,
290.9705000000,3692725,0.3652776000,1.3249960000,0.0181574800,0.0559947900,-0.0368234700,0.0030299690,0.9977472000,0.3652776000,1.3249960000,0.0181574800,0.0559947900,-0.0368234700,0.0030299690,0.9977472000,0.3652776000,1.3249960000,0.0181574800,0.0559947900,-0.0368234700,0.0030299690,0.9977472000,,
290.9786000000,3692725,0.3652148000,1.3250440000,0.0181758400,0.0560153800,-0.0367728800,0.0030989990,0.9977477000,0.3652148000,1.3250440000,0.0181758400,0.0560153800,-0.0367728800,0.0030989990,0.9977477000,0.3652148000,1.3250440000,0.0181758400,0.0560153800,-0.0367728800,0.0030989990,0.9977477000,,
290.9898000000,3692750,0.3652359000,1.3250640000,0.0181806100,0.0559178200,-0.0368817600,0.0030493510,0.9977493000,0.3652359000,1.3250640000,0.0181806100,0.0559178200,-0.0368817600,0.0030493510,0.9977493000,0.3652359000,1.3250640000,0.0181806100,0.0559178200,-0.0368817600,0.0030493510,0.9977493000,,
291.0012000000,3692759,0.3652148000,1.3251090000,0.0181691600,0.0558123700,-0.0369289500,0.0029827170,0.9977537000,0.3652148000,1.3251090000,0.0181691600,0.0558123700,-0.0369289500,0.0029827170,0.9977537000,0.3652148000,1.3251090000,0.0181691600,0.0558123700,-0.0369289500,0.0029827170,0.9977537000,,
291.0124000000,3692767,0.3652096000,1.3251320000,0.0181529500,0.0557193100,-0.0369129200,0.0029931620,0.9977595000,0.3652096000,1.3251320000,0.0181529500,0.0557193100,-0.0369129200,0.0029931620,0.9977595000,0.3652096000,1.3251320000,0.0181529500,0.0557193100,-0.0369129200,0.0029931620,0.9977595000,,
291.0238000000,3692792,0.3651611000,1.3251550000,0.0181763200,0.0556807100,-0.0368821100,0.0029463900,0.9977629000,0.3651611000,1.3251550000,0.0181763200,0.0556807100,-0.0368821100,0.0029463900,0.9977629000,0.3651611000,1.3251550000,0.0181763200,0.0556807100,-0.0368821100,0.0029463900,0.9977629000,,
