unity_timestamp,eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,
361.7074,3763452,True,1.0000000000,3.3890230000,-0.0317552200,-0.0039737700,-0.0263637900,-0.0287325400,-0.0314333700,0.9990928000,True,1.0000000000,3.1245420000,0.0334299500,-0.0056719980,-0.0262287300,0.1126415000,0.0027008330,0.9936320000,-0.0317506300,-0.0039738770,-0.0263637900,-0.0287172900,-0.0314333800,0.9990932000,0.0000000000,
361.7154,3763477,True,1.0000000000,3.3486180000,-0.0321260500,-0.0036761780,-0.0269696700,-0.0572823700,-0.0194247400,0.9981691000,True,1.0000000000,3.2709350000,0.0331520000,-0.0057296450,-0.0255104500,0.0936747100,-0.0019836640,0.9956009000,-0.0321193700,-0.0036763770,-0.0269695300,-0.0572663100,-0.0194092100,0.9981703000,0.0000000000,
361.7266,3763485,True,1.0000000000,3.3105770000,-0.0322192500,-0.0035813450,-0.0270804600,-0.0715796800,-0.0099488270,0.9973853000,True,1.0000000000,3.2985530000,0.0331216300,-0.0055196540,-0.0259783600,0.0703589000,-0.0003967320,0.9975217000,-0.0321489700,-0.0035834350,-0.0270792700,-0.0714267900,-0.0099335280,0.9973964000,0.0000000000,
361.7375,3763502,True,0.9347623000,3.2523960000,-0.0324278300,-0.0033999020,-0.0273162400,-0.0967877800,-0.0036926760,0.9952982000,True,0.9347623000,3.2201390000,0.0329917600,-0.0054228060,-0.0258847100,0.0469672600,0.0162813700,0.9987637000,-0.0316321300,-0.0034245150,-0.0272988300,-0.0950483200,-0.0034485340,0.9954667000,0.0000000000,
361.749,3763527,True,0.9347623000,3.3320770000,-0.0326674500,-0.0030628360,-0.0278751900,-0.1304324000,0.0007476821,0.9914569000,True,0.9347623000,3.2388150000,0.0328735800,-0.0051054840,-0.0263008300,0.0044098370,0.0440678500,0.9990188000,0.0129902800,-0.0044857940,-0.0267784400,-0.0365604400,0.0309909300,0.9988508000,0.0000000000,
361.7664,3763535,True,0.9183775000,3.3459170000,-0.0327656400,-0.0028749240,-0.0283226200,-0.1285725000,0.0079652050,0.9916681000,True,0.9183775000,3.2274480000,0.0327952700,-0.0050187530,-0.0264136700,0.0009307952,0.0391849500,0.9992316000,0.0303409900,-0.0049385070,-0.0264851200,-0.0039062560,0.0380249600,0.9992691000,0.0000000000,
361.7934,3763543,True,0.8810178000,3.2853550000,-0.0328268900,-0.0028185430,-0.0283516900,-0.1270912000,0.0247041300,0.9915833000,True,0.8810178000,3.1824650000,0.0327653200,-0.0049649360,-0.0264194300,-0.0135957500,0.0428319400,0.9989898000,0.0327643200,-0.0049648900,-0.0264194600,-0.0135957500,0.0428319400,0.9989898000,0.0000000000,
361.8042,3763568,True,0.8810178000,3.2761380000,-0.0327356000,-0.0038827360,-0.0268072400,-0.1817958000,-0.0681619900,0.9809710000,True,0.8810178000,3.3786010000,0.0323572100,-0.0054657440,-0.0265895400,-0.0407717000,-0.0605014200,0.9973351000,0.0323507400,-0.0054655920,-0.0265895600,-0.0407869400,-0.0605013900,0.9973345000,0.0000000000,
361.8274,3763593,True,0.8614001000,3.3538510000,-0.0328708700,-0.0038978120,-0.0267536900,-0.2031436000,-0.0628824900,0.9771277000,True,0.8614001000,3.1364750000,0.0323007500,-0.0053496250,-0.0268689600,-0.0496523500,-0.0311433500,0.9982809000,0.0322956700,-0.0053495180,-0.0268689600,-0.0496675800,-0.0311433300,0.9982802000,0.0000000000,
361.8513,3763602,True,0.8733657000,3.2700040000,-0.0329177700,-0.0038534090,-0.0267415300,-0.2066811000,-0.0661471300,0.9761698000,True,0.8733657000,3.1512450000,0.0323049200,-0.0053781740,-0.0267007100,-0.0610205500,-0.0241701800,0.9978439000,0.0322865200,-0.0053777320,-0.0267007300,-0.0610661300,-0.0241853600,0.9978407000,0.0000000000,
361.8595,3763627,True,0.8743561000,3.3589630000,-0.0330509200,-0.0037069550,-0.0267638700,-0.2086035000,-0.0164185100,0.9778625000,True,0.8743561000,3.2393650000,0.0322662800,-0.0052430120,-0.0265877500,-0.0800177200,-0.0159303000,0.9966662000,0.0321852300,-0.0052411040,-0.0265879700,-0.0801856900,-0.0159455800,0.9966524000,0.0000000000,
361.8595,3763643,True,0.8743561000,3.2837520000,-0.0330966500,-0.0035667420,-0.0267550500,-0.2226875000,-0.0059051710,0.9748720000,True,0.8743561000,3.3240510000,0.0322528900,-0.0051258390,-0.0265137600,-0.0916912000,-0.0058289300,0.9957704000,0.0322509200,-0.0051257940,-0.0265137600,-0.0916912000,-0.0058289300,0.9957704000,0.0000000000,
361.8943,3763652,True,0.8637304000,3.2346040000,-0.0331229000,-0.0034925540,-0.0267396900,-0.2292952000,-0.0177003000,0.9731960000,True,0.8637304000,3.1416020000,0.0322446000,-0.0051665040,-0.0262471200,-0.0940870200,0.0149538200,0.9954517000,0.0322442700,-0.0051664890,-0.0262471300,-0.0940870200,0.0149538200,0.9954517000,0.0000000000,
361.9041,3763677,True,0.8459699000,3.4373930000,-0.0332050800,-0.0032809450,-0.0267351200,-0.2440978000,0.0141908500,0.9696468000,True,0.8459699000,3.2489470000,0.0322191600,-0.0049929200,-0.0261078000,-0.1075303000,0.0339513300,0.9936219000,0.0322190700,-0.0049929050,-0.0261078000,-0.1075303000,0.0339513300,0.9936219000,0.0000000000,
